RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
20,Shohei OhtaniLAA,SP,62,239,42,62,0.259,13,1,13,37,116,24,67,7,0.335,0.485,0.82,1.1
22,Aaron JudgeNYY,RF,60,230,53,72,0.313,10,0,25,49,157,29,66,3,0.384,0.683,1.067,3.4
23,Christian YelichMIL,LF,61,231,38,56,0.242,9,2,6,22,87,28,65,9,0.327,0.377,0.704,0.9
23,Bo BichetteTOR,SS,62,262,35,68,0.26,15,0,10,33,113,17,65,4,0.305,0.431,0.736,1.2
25,Eduardo EscobarNYM,3B,60,229,29,54,0.236,16,3,5,25,91,23,63,0,0.301,0.397,0.698,0.3
25,Trent GrishamSD,CF,62,206,23,39,0.189,10,2,4,24,65,27,63,1,0.288,0.316,0.604,0.6
25,Luke VoitSD,DH,45,169,24,40,0.237,9,0,8,28,73,20,63,1,0.318,0.432,0.75,0.7
28,Mike TroutLAA,CF,56,197,42,57,0.289,15,1,16,34,122,29,62,0,0.391,0.619,1.011,3.1
28,Nick CastellanosPHI,LF,62,237,27,60,0.253,14,0,7,31,95,18,62,2,0.309,0.401,0.71,-0.3
28,Pavin SmithARI,RF,59,194,18,37,0.191,6,0,8,27,67,22,62,1,0.274,0.345,0.619,0.1
31,Avisail GarciaMIA,RF,52,192,19,43,0.224,5,0,4,16,60,8,59,3,0.263,0.313,0.576,-0.4
31,Salvador PerezKC,C,52,206,22,43,0.209,12,1,9,30,84,7,59,0,0.245,0.408,0.653,0.7
31,Sean MurphyOAK,C,58,208,24,43,0.207,14,1,7,25,80,19,59,0,0.286,0.385,0.671,0.6
31,Jake CronenworthSD,SS,63,245,39,60,0.245,15,2,6,39,97,27,59,0,0.331,0.396,0.727,2.4
31,Daulton VarshoARI,CF,59,215,30,53,0.247,13,0,9,28,93,18,59,4,0.313,0.433,0.745,1.5
31,Bobby Witt Jr.KC,SS,60,228,35,56,0.246,15,4,8,32,103,12,59,10,0.289,0.452,0.74,0.9
37,Bryan ReynoldsPIT,LF,59,222,28,57,0.257,8,2,11,21,102,24,58,3,0.333,0.459,0.793,1.2
37,Jesus SanchezMIA,RF,55,189,25,42,0.222,7,3,8,23,79,10,58,1,0.267,0.418,0.685,0.3
39,Tommy PhamCIN,LF,55,200,37,50,0.25,9,0,8,25,83,31,57,5,0.346,0.415,0.761,1
39,Jesus AguilarMIA,1B,58,219,20,55,0.251,11,0,9,31,93,18,57,0,0.303,0.425,0.728,0.1
39,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.9
39,Brett PhillipsTB,RF,46,123,14,21,0.171,4,0,4,10,37,10,57,6,0.237,0.301,0.538,1
39,Andrew VelazquezLAA,SS,56,171,18,29,0.17,5,0,4,16,46,8,57,8,0.217,0.269,0.486,0.5
39,Seth BrownOAK,LF,60,186,18,38,0.204,11,2,8,31,77,16,57,6,0.27,0.414,0.684,0
39,Randy ArozarenaTB,RF,60,230,30,61,0.265,14,2,7,31,100,14,57,12,0.32,0.435,0.755,1
39,Nathaniel LoweTEX,1B,57,214,24,59,0.276,8,1,8,24,93,14,57,1,0.32,0.435,0.755,0.5
39,Jazz Chisholm Jr.MIA,2B,51,187,33,46,0.246,7,4,13,41,100,15,57,10,0.301,0.535,0.836,2.2
48,Randal GrichukCOL,CF,53,189,23,48,0.254,6,0,5,27,69,10,56,2,0.296,0.365,0.661,-0.5
48,Francisco LindorNYM,SS,63,244,40,59,0.242,9,2,9,45,99,27,56,8,0.321,0.406,0.727,1.6
48,Chad PinderOAK,LF,45,157,14,39,0.248,9,0,5,15,63,7,56,2,0.279,0.401,0.68,-0.5
