RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,84,312,40,75,0.24,17,1,14,41,136,40,114,0,0.332,0.436,0.768,2.1
2,Patrick WisdomCHC,3B,80,287,45,66,0.23,16,0,17,45,133,34,110,5,0.319,0.463,0.782,1
3,Kyle SchwarberPHI,LF,82,303,59,67,0.221,12,0,27,56,160,51,105,4,0.336,0.528,0.864,1.9
4,Trevor StoryBOS,2B,77,294,46,66,0.224,16,0,15,55,127,28,103,10,0.295,0.432,0.727,2.2
5,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.6
6,Dansby SwansonATL,SS,85,324,52,98,0.302,18,1,14,50,160,26,95,14,0.359,0.494,0.853,3.5
6,Julio RodriguezSEA,CF,84,317,50,88,0.278,17,2,15,43,154,25,95,21,0.339,0.486,0.825,3.3
8,Adam DuvallATL,CF,80,267,36,55,0.206,14,1,10,32,101,21,94,0,0.272,0.378,0.65,-0.5
8,Cody BellingerLAD,CF,77,284,39,59,0.208,14,2,11,31,110,22,94,11,0.265,0.387,0.653,1.3
8,Austin RileyATL,3B,83,324,47,89,0.275,21,1,21,51,175,27,94,2,0.342,0.54,0.882,2.8
8,Brandon MarshLAA,LF,77,248,27,56,0.226,8,1,6,31,84,16,94,6,0.275,0.339,0.614,0.5
12,Mike TroutLAA,CF,76,273,54,74,0.271,17,2,24,51,167,38,93,1,0.37,0.612,0.982,3.7
13,Joey GalloNYY,RF,69,205,28,34,0.166,4,1,10,21,70,34,92,1,0.285,0.341,0.626,0.2
13,Jared WalshLAA,1B,81,296,33,73,0.247,12,2,13,40,128,15,92,1,0.29,0.432,0.722,0.5
15,C.J. CronCOL,1B,84,325,49,96,0.295,19,2,20,66,179,23,91,0,0.35,0.551,0.901,2.6
15,Luke VoitSD,DH,65,238,29,55,0.231,15,0,10,35,100,32,91,1,0.322,0.42,0.743,0.8
15,Bo BichetteTOR,SS,84,356,47,92,0.258,20,0,14,47,154,22,91,5,0.302,0.433,0.734,1
18,Aaron JudgeNYY,CF,81,308,65,87,0.282,13,0,30,64,190,41,90,7,0.363,0.617,0.979,3.7
18,Jorge MateoBAL,SS,78,255,29,49,0.192,10,2,6,22,81,15,90,21,0.247,0.318,0.565,1.4
20,Rhys HoskinsPHI,1B,83,306,45,77,0.252,17,2,17,42,149,44,89,0,0.347,0.487,0.834,2.2
20,Adolis GarciaTEX,RF,78,309,47,78,0.252,16,4,15,51,147,17,89,12,0.292,0.476,0.768,2.3
22,Christian YelichMIL,LF,82,311,54,77,0.248,11,3,8,31,118,43,86,13,0.343,0.379,0.722,1.5
22,Ryan McMahonCOL,3B,82,286,33,68,0.238,13,2,7,40,106,36,86,3,0.328,0.371,0.699,1.7
24,Matt OlsonATL,1B,85,326,37,84,0.258,33,0,13,49,156,46,85,0,0.349,0.479,0.828,1.4
24,Randy ArozarenaTB,LF,80,310,39,79,0.255,19,2,9,39,129,18,85,18,0.31,0.416,0.726,1
26,Shohei OhtaniLAA,SP,82,309,49,81,0.262,15,1,19,54,155,38,83,10,0.347,0.502,0.848,1.5
