RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Kyle SchwarberPHI,LF,154,575,100,126,0.219,21,3,46,94,291,86,199,10,0.324,0.506,0.83,1.9
2,Eugenio SuarezSEA,3B,148,533,73,125,0.235,24,2,31,86,246,73,192,0,0.333,0.462,0.794,4.4
3,Patrick WisdomCHC,3B,132,460,65,96,0.209,27,0,25,66,198,53,180,8,0.3,0.43,0.731,0.9
3,Dansby SwansonATL,SS,160,635,99,177,0.279,32,1,25,96,286,48,180,18,0.33,0.45,0.781,5.6
3,Adolis GarciaTEX,RF,153,595,86,148,0.249,33,5,26,98,269,40,180,25,0.299,0.452,0.751,3.6
6,Aaron JudgeNYY,CF,155,563,131,175,0.311,28,0,61,130,386,111,174,16,0.426,0.686,1.112,10.5
6,Luke VoitSD/WSH,1B,132,488,55,112,0.23,22,0,22,69,200,55,174,1,0.313,0.41,0.723,1.1
8,Matt ChapmanTOR,3B,154,536,83,123,0.229,27,1,27,76,233,67,170,2,0.324,0.435,0.758,3.5
9,Matt OlsonATL,1B,160,606,84,145,0.239,43,0,33,101,287,75,169,0,0.325,0.474,0.799,3.5
10,Austin RileyATL,3B,158,612,90,168,0.275,39,2,38,93,325,55,167,2,0.349,0.531,0.88,6.4
10,Rhys HoskinsPHI,1B,155,586,81,145,0.247,33,2,30,78,272,72,167,2,0.334,0.464,0.798,3
12,Willy AdamesMIL,SS,138,559,83,132,0.236,31,0,31,98,256,49,165,8,0.297,0.458,0.755,4.5
13,Tommy PhamBOS/CIN,LF,143,551,89,131,0.238,23,1,17,63,207,56,164,8,0.313,0.376,0.689,0.5
14,C.J. CronCOL,1B,149,572,79,148,0.259,28,3,29,102,269,42,162,0,0.316,0.47,0.786,2.1
15,Joey GalloLAD/NYY,LF,124,345,46,55,0.159,8,2,18,46,121,55,160,3,0.28,0.351,0.63,0.3
15,Chris TaylorLAD,LF,118,402,45,89,0.221,25,3,10,43,150,44,160,10,0.304,0.373,0.677,0.6
17,Shohei OhtaniLAA,SP,155,578,90,159,0.275,30,6,34,95,303,72,159,11,0.358,0.524,0.882,3.6
18,Christian YelichMIL,LF,152,568,99,144,0.254,25,4,14,57,219,87,157,18,0.356,0.386,0.742,2.6
18,Ryan McMahonCOL,3B,151,526,66,130,0.247,23,3,20,67,219,59,157,7,0.327,0.416,0.743,3
20,Franmil ReyesCLE/CHC,DH,116,430,41,94,0.219,17,2,13,44,154,30,156,2,0.269,0.358,0.628,-1.1
21,Randy ArozarenaTB,LF,152,584,71,153,0.262,41,3,20,89,260,45,155,32,0.326,0.445,0.771,2.8
21,Brandon MarshPHI/LAA,CF,132,419,49,103,0.246,17,4,11,51,161,27,155,10,0.294,0.384,0.678,1.3
23,Ryan MountcastleBAL,1B,144,551,62,136,0.247,28,1,22,85,232,43,154,4,0.302,0.421,0.724,1.4
23,Bo BichetteTOR,SS,158,650,90,188,0.289,43,1,24,93,305,41,154,13,0.332,0.469,0.802,3.4
25,Teoscar HernandezTOR,RF,130,495,71,133,0.269,35,1,25,77,245,33,150,6,0.317,0.495,0.812,2.8
26,Ian HappCHC,LF,156,568,72,155,0.273,42,2,17,72,252,58,148,9,0.344,0.444,0.788,4.6
27,Cody BellingerLAD,CF,142,497,69,103,0.207,27,3,18,66,190,38,147,14,0.263,0.382,0.646,1.2
28,Josh DonaldsonNYY,3B,130,470,59,106,0.226,28,0,15,62,179,54,146,2,0.312,0.381,0.693,2.6
28,Javier BaezDET,SS,142,547,64,131,0.239,27,4,17,66,217,26,146,9,0.28,0.397,0.677,2.7
