RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,118,426,56,95,0.223,21,1,20,63,178,60,158,0,0.327,0.418,0.745,2.6
2,Patrick WisdomCHC,3B,112,393,57,86,0.219,23,0,21,55,172,49,151,7,0.313,0.438,0.751,1.3
3,Kyle SchwarberPHI,LF,111,409,71,86,0.21,16,0,34,69,204,59,144,6,0.313,0.499,0.812,1.5
4,Adolis GarciaTEX,RF,113,445,64,113,0.254,23,4,19,74,201,28,134,17,0.301,0.452,0.753,2.7
5,Dansby SwansonATL,SS,119,462,75,135,0.292,25,1,16,65,210,38,133,15,0.348,0.455,0.802,4.7
6,Luke VoitSD/WSH,DH,95,345,44,78,0.226,18,0,16,53,144,44,131,1,0.319,0.417,0.736,0.7
6,Jared WalshLAA,1B,112,405,39,90,0.222,18,2,14,43,154,24,131,2,0.273,0.38,0.653,-0.4
8,Matt OlsonATL,1B,119,461,61,115,0.249,36,0,25,79,226,57,129,0,0.335,0.49,0.825,2.7
9,Aaron JudgeNYY,RF,114,427,98,127,0.297,20,0,46,101,285,68,128,12,0.396,0.667,1.063,6.9
10,C.J. CronCOL,1B,114,444,64,121,0.273,26,3,23,80,222,32,127,0,0.327,0.5,0.827,2.5
10,Brandon MarshPHI/LAA,CF,105,324,36,74,0.228,11,2,8,39,113,24,127,9,0.285,0.349,0.634,0.7
12,Austin RileyATL,3B,117,459,69,132,0.288,34,2,30,74,260,37,123,2,0.354,0.566,0.92,4.6
13,Rhys HoskinsPHI,1B,116,430,62,109,0.253,21,2,26,59,212,58,122,2,0.346,0.493,0.839,3.3
13,Bo BichetteTOR,SS,114,468,63,122,0.261,28,0,17,64,201,28,122,7,0.301,0.429,0.731,1.3
15,Tommy PhamBOS/CIN,LF,105,402,68,97,0.241,16,1,14,48,157,44,120,7,0.315,0.391,0.705,0.9
15,Matt ChapmanTOR,3B,110,383,62,90,0.235,18,0,23,60,177,40,120,1,0.315,0.462,0.777,2.7
17,Christian YelichMIL,LF,111,416,73,104,0.25,18,4,9,37,157,65,118,16,0.355,0.377,0.733,1.8
18,Randy ArozarenaTB,LF,111,425,50,108,0.254,25,2,16,61,185,32,117,21,0.318,0.435,0.753,1.8
18,Julio RodriguezSEA,CF,102,394,59,105,0.266,19,2,19,62,185,29,117,21,0.327,0.47,0.797,4.1
20,Joey GalloLAD/NYY,RF,91,256,36,43,0.168,5,1,15,29,95,42,116,2,0.288,0.371,0.659,0.3
20,Ryan McMahonCOL,3B,112,385,47,94,0.244,18,3,12,54,154,51,116,7,0.337,0.4,0.737,2.8
20,Cody BellingerLAD,CF,105,383,55,79,0.206,20,3,16,50,153,28,116,11,0.261,0.399,0.661,1.3
23,Nick CastellanosPHI,RF,116,451,50,118,0.262,25,0,11,56,176,27,115,7,0.306,0.39,0.697,-0.4
23,Chris TaylorLAD,LF,84,286,35,67,0.234,21,3,8,31,118,33,115,7,0.316,0.413,0.728,0.4
25,Shohei OhtaniLAA,SP,114,426,66,113,0.265,17,5,27,72,221,58,114,11,0.356,0.519,0.875,2.3
26,Byron BuxtonMIN,CF,89,331,61,75,0.227,13,3,28,51,178,31,112,5,0.305,0.538,0.843,3.9
26,Willy AdamesMIL,SS,94,376,58,83,0.221,17,0,23,66,169,34,112,4,0.285,0.449,0.734,2.5
28,Franmil ReyesCLE/CHC,DH,77,293,28,67,0.229,12,1,11,33,114,14,111,2,0.265,0.389,0.654,-0.5
28,Jorge MateoBAL,SS,109,359,49,82,0.228,18,5,11,36,143,21,111,27,0.28,0.398,0.678,2.6
30,Josh DonaldsonNYY,3B,97,350,40,78,0.223,23,0,12,47,137,38,110,2,0.307,0.391,0.698,2.3
31,Ian HappCHC,LF,113,410,50,114,0.278,30,2,12,54,184,46,109,6,0.356,0.449,0.804,3.5
32,Trent GrishamSD,CF,116,372,50,74,0.199,15,2,15,46,138,51,108,5,0.301,0.371,0.672,2.1
33,Marcell OzunaATL,DH,107,415,50,89,0.214,14,0,20,46,163,27,107,2,0.263,0.393,0.656,-1.3
33,Ryan MountcastleBAL,1B,102,400,47,99,0.248,24,0,16,57,171,27,107,4,0.295,0.428,0.722,1
33,Nathaniel LoweTEX,1B,112,423,51,122,0.288,20,2,16,49,194,31,107,2,0.338,0.459,0.797,1.6
36,J.D. MartinezBOS,DH,101,388,57,107,0.276,34,0,9,46,168,40,106,0,0.347,0.433,0.78,0.7
36,Javier BaezDET,SS,105,405,43,92,0.227,24,2,11,45,153,19,106,7,0.269,0.378,0.646,1
38,Kole CalhounTEX,RF,97,322,35,68,0.211,14,1,11,43,117,21,105,2,0.269,0.363,0.632,-0.8
38,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.2
40,Teoscar HernandezTOR,RF,92,347,47,92,0.265,23,1,17,54,168,24,102,6,0.316,0.484,0.801,2.3
41,Eduardo EscobarNYM,3B,102,375,41,81,0.216,21,3,12,44,144,28,101,0,0.269,0.384,0.653,-0.3
41,Jesus AguilarMIA,1B,108,397,36,94,0.237,18,0,15,48,157,27,101,1,0.287,0.395,0.683,-0.5
41,Adam DuvallATL,LF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,-0.2
41,Pete AlonsoNYM,1B,117,435,67,120,0.276,22,0,29,99,229,47,101,3,0.354,0.526,0.88,3.2
41,Bobby Witt Jr.KC,SS,108,418,57,105,0.251,19,5,15,57,179,22,101,23,0.293,0.428,0.721,0.4
46,Nelson CruzWSH,DH,106,379,45,90,0.237,16,0,9,58,133,43,100,4,0.319,0.351,0.669,0.4
46,Daulton VarshoARI,RF,108,382,54,91,0.238,17,3,16,55,162,36,100,8,0.309,0.424,0.733,2.9
48,Paul GoldschmidtSTL,1B,110,411,81,136,0.331,32,0,29,92,255,59,99,5,0.415,0.62,1.035,6.1
48,Max MuncyLAD,3B,96,321,50,60,0.187,15,1,15,45,122,65,99,2,0.324,0.38,0.704,1.7
48,Jake CronenworthSD,2B,117,439,72,105,0.239,23,3,12,63,170,57,99,1,0.343,0.387,0.73,3.4
