RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,137,494,67,114,0.231,23,2,27,79,222,69,180,0,0.332,0.449,0.782,4.1
2,Kyle SchwarberPHI,LF,132,496,82,105,0.212,19,2,36,78,236,66,177,6,0.307,0.476,0.783,1.3
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.1
4,Dansby SwansonATL,SS,138,542,90,154,0.284,30,1,19,82,243,45,157,17,0.34,0.448,0.788,5
5,Adolis GarciaTEX,RF,132,521,74,129,0.248,26,4,22,84,229,31,156,23,0.293,0.44,0.732,2.7
6,Aaron JudgeNYY,CF,135,497,111,151,0.304,23,0,55,119,339,87,152,16,0.41,0.682,1.092,8.6
7,C.J. CronCOL,1B,132,512,72,136,0.266,26,3,27,92,249,36,146,0,0.32,0.486,0.807,2.4
7,Luke VoitSD/WSH,1B,112,410,49,94,0.229,19,0,19,60,170,50,146,1,0.32,0.415,0.735,1.1
9,Tommy PhamBOS/CIN,LF,124,480,80,119,0.248,19,1,16,56,188,50,145,7,0.32,0.392,0.712,1
10,Matt ChapmanTOR,3B,131,460,72,109,0.237,26,1,24,66,209,53,144,2,0.323,0.454,0.777,3.2
11,Austin RileyATL,3B,136,531,80,151,0.284,36,2,35,89,296,46,143,2,0.355,0.557,0.912,5.7
12,Rhys HoskinsPHI,1B,136,511,73,129,0.252,27,2,27,67,241,65,141,2,0.341,0.472,0.813,3
13,Matt OlsonATL,1B,138,532,74,130,0.244,41,0,28,90,255,66,140,0,0.331,0.479,0.81,2.7
13,Bo BichetteTOR,SS,135,554,79,153,0.276,35,1,23,83,259,35,140,9,0.319,0.468,0.787,2.4
13,Shohei OhtaniLAA,SP,133,495,79,132,0.267,22,6,33,86,265,66,140,11,0.356,0.535,0.891,3.3
16,Chris TaylorLAD,LF,100,339,39,74,0.218,23,3,8,34,127,40,139,9,0.306,0.375,0.68,0.4
16,Brandon MarshPHI/LAA,CF,113,353,40,80,0.227,11,3,9,45,124,24,139,9,0.279,0.351,0.631,0.7
18,Joey GalloLAD/NYY,LF,108,301,42,50,0.166,7,2,16,37,109,48,138,2,0.287,0.362,0.649,0.3
18,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.6
20,Willy AdamesMIL,SS,117,472,71,108,0.229,25,0,26,79,211,39,137,5,0.287,0.447,0.734,3.1
20,Julio RodriguezSEA,CF,121,472,74,128,0.271,22,3,23,68,225,38,137,24,0.334,0.477,0.811,5
22,Christian YelichMIL,LF,131,490,87,126,0.257,21,4,12,48,191,74,136,16,0.358,0.39,0.748,2.7
22,Ryan McMahonCOL,3B,131,451,57,111,0.246,20,3,15,60,182,55,136,7,0.331,0.404,0.735,2.3
24,Franmil ReyesCLE/CHC,DH,99,374,36,87,0.233,15,2,13,42,145,22,135,2,0.275,0.388,0.663,-0.5
25,Cody BellingerLAD,CF,122,436,61,86,0.197,22,3,17,55,165,36,132,12,0.259,0.378,0.638,1.2
26,Teoscar HernandezTOR,RF,109,414,54,109,0.263,26,1,20,64,197,29,131,6,0.315,0.476,0.79,2.3
27,Ian HappCHC,LF,134,489,63,133,0.272,36,2,16,64,221,50,130,7,0.345,0.452,0.797,3.8
28,Ryan MountcastleBAL,1B,123,478,56,117,0.245,26,0,21,77,206,33,129,4,0.293,0.431,0.724,1
29,Trent GrishamSD,CF,134,414,55,79,0.191,15,2,17,52,149,57,128,6,0.296,0.36,0.656,2.1
29,Randy ArozarenaTB,LF,131,500,62,136,0.272,36,2,19,76,233,40,128,28,0.338,0.466,0.804,2.9
31,Josh DonaldsonNYY,3B,112,400,46,88,0.22,26,0,12,51,150,47,126,2,0.309,0.375,0.684,2.1
31,Jorge MateoBAL,SS,127,421,55,95,0.226,21,7,12,45,166,24,126,30,0.275,0.394,0.669,3.1
33,Javier BaezDET,SS,122,469,50,108,0.23,24,2,12,53,172,24,125,8,0.273,0.367,0.64,1.8
34,Nick CastellanosPHI,RF,128,499,53,132,0.265,27,0,13,61,198,27,124,7,0.305,0.397,0.702,-0.2
34,Kole CalhounTEX,RF,109,362,36,74,0.204,14,1,12,47,126,24,124,2,0.261,0.348,0.609,-0.9
36,J.D. MartinezBOS,DH,118,456,63,125,0.274,37,0,11,51,195,46,123,0,0.344,0.428,0.771,0.6
36,Seth BrownOAK,1B,128,425,46,97,0.228,23,2,21,55,187,36,123,8,0.292,0.44,0.732,1.2
38,Max MuncyLAD,3B,114,391,60,77,0.197,17,1,19,57,153,74,122,2,0.323,0.391,0.715,2.1
39,Paul GoldschmidtSTL,1B,132,495,100,162,0.327,36,0,35,109,303,72,120,6,0.415,0.612,1.027,7.5
40,Nathaniel LoweTEX,1B,132,501,64,152,0.303,22,3,24,68,252,40,119,2,0.357,0.503,0.86,3
41,Trevor StoryBOS,2B,92,349,52,83,0.238,22,0,16,63,153,31,118,13,0.302,0.438,0.741,2.7
41,Jeremy PenaHOU,SS,114,437,56,109,0.249,17,1,17,47,179,19,118,9,0.285,0.41,0.695,3.8
43,Mike TroutLAA,CF,98,357,69,99,0.277,19,2,33,64,221,44,117,1,0.366,0.619,0.985,4.8
43,Mike YastrzemskiSF,CF,126,404,59,85,0.21,26,2,12,45,151,56,117,5,0.311,0.374,0.685,1.6
45,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,4.1
45,Trey ManciniBAL/HOU,DH,122,451,52,115,0.255,19,1,16,58,184,44,116,0,0.332,0.408,0.74,1.8
45,Bryan ReynoldsPIT,CF,121,449,59,115,0.256,15,4,21,50,201,47,116,6,0.336,0.448,0.784,2.2
45,Daulton VarshoARI,RF,126,448,67,109,0.243,20,3,24,68,207,41,116,9,0.311,0.462,0.773,4
45,Bobby Witt Jr.KC,SS,128,499,69,123,0.246,23,6,20,71,218,27,116,27,0.291,0.437,0.727,0.7
