RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,68,251,33,57,0.227,12,1,13,36,110,32,93,0,0.322,0.438,0.76,1.6
2,Patrick WisdomCHC,3B,64,225,33,50,0.222,14,0,13,32,103,27,88,2,0.313,0.458,0.77,0.5
3,Kyle SchwarberPHI,LF,67,244,48,52,0.213,11,0,18,37,117,46,85,3,0.341,0.48,0.821,1.3
4,Trevor StoryBOS,2B,62,238,38,53,0.223,15,0,11,48,101,26,84,8,0.304,0.424,0.728,1.8
5,Austin RileyATL,3B,68,270,39,69,0.256,14,1,18,41,139,21,83,2,0.324,0.515,0.839,2
5,Julio RodriguezSEA,CF,68,257,32,70,0.272,13,1,9,32,112,20,83,18,0.335,0.436,0.77,1.9
7,Adam DuvallATL,CF,67,231,32,47,0.203,10,1,8,26,83,21,82,0,0.273,0.359,0.633,-0.3
7,Chris TaylorLAD,DH,62,214,27,55,0.257,18,3,6,25,97,25,82,4,0.335,0.453,0.788,0.4
9,Brandon MarshLAA,CF,63,209,25,50,0.239,7,0,6,30,75,15,78,4,0.293,0.359,0.651,1
10,C.J. CronCOL,1B,68,267,44,81,0.303,15,2,17,52,151,16,77,0,0.348,0.566,0.914,2.1
11,Jared WalshLAA,1B,67,249,31,65,0.261,12,2,13,40,120,14,76,1,0.308,0.482,0.79,1
12,Mike TroutLAA,CF,63,225,49,64,0.284,15,1,21,43,144,33,75,0,0.385,0.64,1.025,3.8
12,Jorge SolerMIA,RF,61,232,30,51,0.22,13,0,12,30,100,28,75,0,0.312,0.431,0.743,0.8
12,Joey GalloNYY,LF,57,170,24,31,0.182,4,0,9,18,62,26,75,1,0.291,0.365,0.656,0.4
12,Dansby SwansonATL,SS,69,254,43,75,0.295,14,1,9,37,118,25,75,11,0.362,0.465,0.826,2.7
16,Ryan McMahonCOL,2B,66,233,29,57,0.245,13,2,6,36,92,32,74,0,0.342,0.395,0.737,1.1
16,Cody BellingerLAD,CF,61,227,27,47,0.207,13,2,8,24,88,19,74,8,0.271,0.388,0.659,1.3
16,Rhys HoskinsPHI,1B,68,255,37,64,0.251,13,2,13,37,120,33,74,0,0.34,0.471,0.811,1.3
16,Adolis GarciaTEX,RF,65,257,41,65,0.253,11,3,13,45,121,14,74,11,0.293,0.471,0.764,2.2
16,Bo BichetteTOR,SS,67,283,38,73,0.258,15,0,10,34,118,19,74,5,0.305,0.417,0.722,1.2
21,Christian YelichMIL,LF,67,255,42,60,0.235,9,2,7,23,94,31,73,10,0.321,0.369,0.689,1
21,Jorge MateoBAL,SS,62,211,18,42,0.199,9,2,4,16,67,8,73,17,0.235,0.318,0.553,1.3
23,Aaron JudgeNYY,RF,66,250,55,75,0.3,11,0,25,50,161,34,72,5,0.378,0.644,1.022,3.3
24,Luke VoitSD,DH,51,190,27,45,0.237,12,0,9,31,84,26,71,1,0.329,0.442,0.771,1
24,Shohei OhtaniLAA,SP,68,262,44,68,0.26,13,1,15,45,128,26,71,7,0.331,0.489,0.82,0.8
