RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Kyle SchwarberPHI,LF,149,557,95,118,0.212,21,2,42,87,269,81,195,9,0.315,0.483,0.798,1.4
2,Eugenio SuarezSEA,3B,145,522,73,125,0.239,24,2,31,85,246,73,187,0,0.339,0.471,0.811,4.7
3,Dansby SwansonATL,SS,156,620,96,171,0.276,31,1,22,92,270,47,178,18,0.328,0.435,0.763,5
4,Patrick WisdomCHC,3B,130,452,65,96,0.212,27,0,25,66,198,53,174,8,0.305,0.438,0.743,0.9
4,Adolis GarciaTEX,RF,149,581,86,145,0.25,31,5,26,97,264,40,174,25,0.301,0.454,0.755,3.5
6,Aaron JudgeNYY,CF,151,552,130,173,0.313,28,0,61,130,384,106,167,16,0.425,0.696,1.121,10.4
6,Luke VoitSD/WSH,1B,128,474,52,110,0.232,22,0,21,67,195,54,167,1,0.316,0.411,0.727,1.1
8,Matt ChapmanTOR,3B,150,523,81,121,0.231,27,1,27,75,231,64,166,2,0.323,0.442,0.764,3.6
9,Tommy PhamBOS/CIN,LF,140,540,89,131,0.243,23,1,17,63,207,55,163,8,0.318,0.383,0.701,0.8
9,Matt OlsonATL,1B,156,593,80,140,0.236,43,0,30,96,273,73,163,0,0.322,0.46,0.782,2.7
11,Rhys HoskinsPHI,1B,150,565,80,142,0.251,33,2,29,76,266,70,161,2,0.339,0.471,0.809,3.1
12,Chris TaylorLAD,LF,117,398,43,86,0.216,25,3,10,41,147,44,160,10,0.3,0.369,0.669,0.7
12,Austin RileyATL,3B,154,597,87,164,0.275,38,2,37,92,317,55,160,2,0.35,0.531,0.881,6
14,C.J. CronCOL,1B,146,561,78,147,0.262,28,3,29,102,268,42,158,0,0.32,0.478,0.798,2.8
14,Willy AdamesMIL,SS,134,539,83,129,0.239,31,0,31,96,253,49,158,8,0.302,0.469,0.771,4.7
16,Joey GalloLAD/NYY,LF,120,337,46,55,0.163,8,2,18,44,121,54,157,3,0.284,0.359,0.643,0.5
17,Ryan McMahonCOL,3B,147,510,65,124,0.243,22,3,19,65,209,59,155,7,0.326,0.41,0.736,2.8
18,Christian YelichMIL,LF,148,553,96,140,0.253,25,4,12,54,209,83,153,17,0.355,0.378,0.733,2.5
18,Franmil ReyesCLE/CHC,DH,112,416,38,91,0.219,15,2,13,43,149,28,153,2,0.268,0.358,0.626,-1
20,Shohei OhtaniLAA,SP,151,561,88,154,0.275,29,6,34,94,297,71,152,11,0.358,0.529,0.888,3.8
21,Bo BichetteTOR,SS,154,634,88,181,0.285,43,1,24,92,298,40,151,12,0.329,0.47,0.799,3.2
21,Brandon MarshPHI/LAA,CF,128,404,46,97,0.24,14,4,10,50,149,25,151,10,0.287,0.369,0.656,1.2
23,Ryan MountcastleBAL,1B,140,537,62,133,0.248,27,1,22,83,228,41,149,4,0.302,0.425,0.727,1.4
23,Randy ArozarenaTB,LF,148,570,69,152,0.267,41,2,20,88,257,42,149,32,0.328,0.451,0.779,3
