RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Franmil ReyesCLE,DH,28,112,9,24,0.214,1,0,3,11,34,7,49,0,0.267,0.304,0.57,-0.4
2,Patrick WisdomCHC,3B,30,103,16,22,0.214,7,0,5,16,44,8,48,0,0.274,0.427,0.702,-0.2
3,Eugenio SuarezSEA,3B,33,121,17,25,0.207,6,1,6,18,51,17,47,0,0.314,0.421,0.736,0.5
4,Dansby SwansonATL,SS,34,114,17,26,0.228,7,1,3,14,44,12,45,4,0.299,0.386,0.685,0.6
5,Kyle SchwarberPHI,DH,32,120,20,23,0.192,4,0,9,21,54,15,43,2,0.285,0.45,0.735,0.2
5,Julio RodriguezSEA,CF,33,121,12,29,0.24,5,1,1,11,39,10,43,10,0.303,0.322,0.625,0.5
7,Chris TaylorLAD,DH,29,101,13,26,0.257,7,1,2,13,41,13,42,2,0.336,0.406,0.742,0.1
7,Willy AdamesMIL,SS,34,129,22,27,0.209,6,0,9,24,60,17,42,1,0.306,0.465,0.771,1.1
7,Cody BellingerLAD,CF,32,120,14,24,0.2,8,1,5,14,49,9,42,3,0.262,0.408,0.67,0.7
10,Adam DuvallATL,RF,33,115,14,23,0.2,6,0,2,15,35,9,41,0,0.266,0.304,0.57,-0.1
10,Rhys HoskinsPHI,1B,33,123,19,29,0.236,7,1,6,17,56,14,41,0,0.312,0.455,0.767,0.3
12,Ryan McMahonCOL,2B,32,115,16,30,0.261,7,1,3,15,48,13,40,0,0.351,0.417,0.769,0.9
12,Adolis GarciaTEX,RF,31,118,18,23,0.195,4,2,4,18,43,8,40,4,0.254,0.364,0.618,0.3
14,Trevor StoryBOS,2B,28,109,11,22,0.202,7,0,1,15,32,10,39,2,0.276,0.294,0.57,-0.4
15,Giancarlo StantonNYY,DH,31,120,14,36,0.3,2,0,10,31,68,8,38,0,0.336,0.567,0.903,1.3
15,Robbie GrossmanDET,LF,30,101,10,21,0.208,4,0,0,10,25,19,38,1,0.339,0.248,0.586,0
15,Jorge SolerMIA,RF,33,124,11,23,0.185,5,0,6,15,46,16,38,0,0.284,0.371,0.655,0.5
15,Aaron JudgeNYY,RF,32,121,28,37,0.306,6,0,12,27,79,15,38,2,0.38,0.653,1.032,1.9
15,Sean MurphyOAK,C,34,122,17,24,0.197,10,1,4,17,48,10,38,0,0.27,0.393,0.664,-0.2
20,Chad PinderOAK,3B,25,89,8,21,0.236,3,0,3,11,33,1,37,1,0.242,0.371,0.613,-0.4
20,Matt ChapmanTOR,3B,34,119,11,22,0.185,5,0,5,15,42,12,37,0,0.258,0.353,0.611,0.1
20,Austin RileyATL,3B,33,126,16,32,0.254,9,0,7,15,62,14,37,2,0.347,0.492,0.839,0.7
20,Bo BichetteTOR,SS,34,141,15,34,0.241,7,0,3,14,50,8,37,3,0.282,0.355,0.636,-0.1
24,Joey GalloNYY,LF,30,86,9,17,0.198,1,0,4,5,30,14,36,0,0.31,0.349,0.659,0.3
24,Tyler O'NeillSTL,LF,30,109,14,21,0.193,4,1,2,19,33,11,36,3,0.258,0.303,0.561,-0.4
24,Randy ArozarenaTB,RF,33,128,14,29,0.227,10,1,1,9,44,7,36,6,0.272,0.344,0.616,0
24,Sheldon NeuseOAK,3B,34,121,14,34,0.281,3,2,2,14,47,10,36,4,0.346,0.388,0.734,0.8
24,Brandon MarshLAA,CF,32,98,15,28,0.286,3,0,4,20,43,8,36,3,0.342,0.439,0.781,1.2
24,Jarred KelenicSEA,CF,30,86,10,12,0.14,2,1,3,10,25,9,36,4,0.219,0.291,0.509,-0.1
24,Spencer TorkelsonDET,1B,31,95,7,15,0.158,1,0,3,9,25,14,36,0,0.279,0.263,0.542,-0.4
31,C.J. CronCOL,1B,33,127,17,39,0.307,8,1,9,24,76,7,35,0,0.35,0.598,0.949,1.5
31,Hunter RenfroeMIL,RF,31,118,17,28,0.237,5,0,9,15,60,6,35,0,0.272,0.508,0.78,0.6
31,Trent GrishamSD,CF,33,109,8,17,0.156,4,2,1,10,28,15,35,0,0.27,0.257,0.527,-0.1
34,Eduardo EscobarNYM,3B,32,119,13,24,0.202,9,1,1,7,38,18,34,0,0.307,0.319,0.626,0.1
34,Avisail GarciaMIA,RF,30,110,8,23,0.209,3,0,2,7,32,3,34,3,0.243,0.291,0.534,-0.2
34,Garrett CooperMIA,RF,31,106,11,27,0.255,7,0,2,12,40,11,34,0,0.35,0.377,0.727,0.2
34,Jared WalshLAA,1B,34,125,15,31,0.248,5,0,6,23,54,9,34,0,0.304,0.432,0.736,0.2
34,Jesus SanchezMIA,RF,31,112,15,24,0.214,3,2,3,12,40,8,34,0,0.279,0.357,0.636,0.1
34,Joey BartSF,C,22,62,10,11,0.177,1,0,3,6,21,11,34,1,0.329,0.339,0.668,0.1
40,Josh DonaldsonNYY,3B,30,107,12,25,0.234,7,0,4,13,44,16,33,0,0.344,0.411,0.755,1.1
40,Bryce HarperPHI,RF,34,131,29,40,0.305,14,1,9,27,83,11,33,6,0.361,0.634,0.994,1.4
40,Salvador PerezKC,C,31,124,13,26,0.21,8,0,6,14,52,4,33,0,0.246,0.419,0.666,0.6
40,Nick CastellanosPHI,LF,34,125,18,36,0.288,9,0,5,21,60,10,33,2,0.348,0.48,0.828,0.7
