RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
29,Byron BuxtonMIN,CF,69,260,48,54,0.208,11,2,23,43,138,23,85,2,0.286,0.531,0.817,2.9
31,Eduardo EscobarNYM,3B,82,313,35,68,0.217,17,3,10,38,121,25,84,0,0.273,0.387,0.66,-0.2
31,Trent GrishamSD,CF,87,284,33,54,0.19,10,2,8,32,92,39,84,3,0.293,0.324,0.617,1.2
33,Giancarlo StantonNYY,DH,73,266,35,63,0.237,5,0,23,57,137,33,83,0,0.318,0.515,0.833,1.2
33,Ryan MountcastleBAL,1B,76,299,39,81,0.271,20,0,14,44,143,16,83,4,0.307,0.478,0.785,1.5
35,Robbie GrossmanDET,LF,71,239,22,49,0.205,9,1,2,19,66,32,82,3,0.308,0.276,0.584,0
35,Jorge SolerMIA,LF,67,254,31,55,0.217,13,0,13,34,107,30,82,0,0.306,0.421,0.727,0.6
35,Matt ChapmanTOR,3B,83,289,43,63,0.218,15,0,13,41,117,29,82,0,0.295,0.405,0.7,1.1
38,Bobby Witt Jr.KC,SS,84,326,47,81,0.248,18,5,12,45,145,20,81,16,0.295,0.445,0.74,1.4
39,Avisail GarciaMIA,RF,74,271,24,63,0.232,8,0,6,28,89,9,80,3,0.266,0.328,0.594,-0.6
39,Paul GoldschmidtSTL,1B,87,328,62,109,0.332,28,0,19,67,194,45,80,5,0.415,0.591,1.006,4.7
39,Marcell OzunaATL,DH,85,328,41,74,0.226,12,0,17,37,137,25,80,2,0.282,0.418,0.7,-0.4
42,J.D. MartinezBOS,DH,77,304,50,94,0.309,29,0,9,38,150,30,79,0,0.375,0.493,0.869,1.7
42,Kole CalhounTEX,RF,80,272,33,63,0.232,13,1,11,41,111,19,79,2,0.287,0.408,0.695,0.3
42,Andrew VelazquezLAA,SS,78,218,23,37,0.17,6,0,5,20,58,9,79,11,0.211,0.266,0.477,0.7
42,Pete AlonsoNYM,1B,88,328,48,88,0.268,14,0,23,72,171,34,79,2,0.343,0.521,0.864,2
42,Bryan ReynoldsPIT,CF,83,303,40,79,0.261,11,3,15,32,141,35,79,3,0.343,0.465,0.808,1.8
42,Daulton VarshoARI,CF,82,296,39,70,0.236,15,1,12,45,123,23,79,5,0.3,0.416,0.715,1.8
48,Willy AdamesMIL,SS,67,261,46,56,0.215,14,0,18,49,124,26,78,2,0.288,0.475,0.763,2
48,Jake CronenworthSD,2B,88,339,57,82,0.242,22,2,9,47,135,40,78,1,0.338,0.398,0.737,2.8
48,Jesus SanchezMIA,CF,76,263,32,54,0.205,9,3,11,30,102,18,78,1,0.261,0.388,0.648,0.2
