RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Patrick WisdomCHC,3B,33,114,18,24,0.211,8,0,6,17,50,8,52,0,0.266,0.439,0.705,-0.1
2,Franmil ReyesCLE,DH,30,116,9,24,0.207,1,0,3,11,34,8,51,0,0.264,0.293,0.557,-0.5
2,Dansby SwansonATL,SS,37,124,19,28,0.226,7,1,4,16,49,14,51,4,0.302,0.395,0.697,0.5
4,Eugenio SuarezSEA,3B,36,130,19,27,0.208,7,1,7,19,57,18,48,0,0.313,0.438,0.752,0.6
5,Kyle SchwarberPHI,DH,34,126,20,23,0.183,4,0,9,21,54,17,47,2,0.288,0.429,0.716,0.1
6,Chris TaylorLAD,DH,33,114,16,29,0.254,8,1,3,15,48,15,46,3,0.341,0.421,0.762,0.3
6,Cody BellingerLAD,CF,35,129,16,25,0.194,8,2,5,14,52,12,46,3,0.268,0.403,0.671,0.7
8,Adam DuvallATL,RF,36,126,15,26,0.206,6,0,2,15,38,9,45,0,0.266,0.302,0.568,-0.1
8,Julio RodriguezSEA,CF,36,132,14,35,0.265,5,1,2,13,48,11,45,11,0.326,0.364,0.69,0.5
10,Rhys HoskinsPHI,1B,35,131,19,30,0.229,7,1,6,19,57,15,43,0,0.306,0.435,0.741,0.2
11,Robbie GrossmanDET,LF,33,112,10,24,0.214,4,0,0,10,28,19,42,1,0.338,0.25,0.588,0.2
11,Joey GalloNYY,LF,33,99,11,18,0.182,1,0,5,7,34,15,42,0,0.289,0.343,0.633,0.2
11,Willy AdamesMIL,SS,35,130,23,27,0.208,6,0,9,24,60,17,42,1,0.304,0.462,0.766,1.1
11,Tyler O'NeillSTL,LF,32,118,14,23,0.195,4,1,2,20,35,11,42,3,0.256,0.297,0.552,-0.5
11,Adolis GarciaTEX,RF,34,129,23,28,0.217,6,2,6,24,56,9,42,4,0.275,0.434,0.709,0.7
16,Trevor StoryBOS,2B,31,119,13,25,0.21,8,0,2,16,39,13,41,4,0.294,0.328,0.622,0
16,Ryan McMahonCOL,2B,35,127,19,34,0.268,8,1,4,20,56,15,41,0,0.359,0.441,0.8,1.1
16,Austin RileyATL,3B,36,139,16,33,0.237,9,0,7,15,63,14,41,2,0.325,0.453,0.778,0.4
16,Bo BichetteTOR,SS,37,154,17,38,0.247,7,0,4,16,57,8,41,4,0.284,0.37,0.654,0.3
20,Jorge SolerMIA,RF,35,133,13,26,0.195,5,0,7,18,52,16,40,0,0.287,0.391,0.678,0.5
20,Brandon MarshLAA,CF,35,110,16,31,0.282,4,0,4,22,47,8,40,3,0.333,0.427,0.761,1
22,Giancarlo StantonNYY,DH,34,132,14,38,0.288,3,0,10,32,71,10,39,0,0.331,0.538,0.869,1.1
22,C.J. CronCOL,1B,36,140,22,45,0.321,9,1,9,28,83,9,39,0,0.368,0.593,0.961,1.9
22,Aaron JudgeNYY,RF,34,130,30,41,0.315,7,0,14,30,90,15,39,2,0.384,0.692,1.076,2.1
22,Sean MurphyOAK,C,37,132,17,25,0.189,10,1,4,20,49,12,39,0,0.268,0.371,0.64,0
22,Randy ArozarenaTB,RF,36,139,16,32,0.23,10,1,2,11,50,7,39,6,0.27,0.36,0.63,0.1
22,Seiya SuzukiCHC,RF,33,110,15,28,0.255,9,1,4,18,51,17,39,1,0.357,0.464,0.82,0.6
28,Salvador PerezKC,C,34,136,13,28,0.206,8,0,6,16,54,4,38,0,0.239,0.397,0.636,0.3
28,Matt ChapmanTOR,3B,37,126,13,23,0.183,5,0,6,16,46,15,38,0,0.273,0.365,0.638,0.2
28,Jared WalshLAA,1B,37,133,16,32,0.241,5,0,6,23,55,10,38,0,0.299,0.414,0.712,0.1
28,Pete AlonsoNYM,DH,38,144,21,37,0.257,6,0,8,29,67,13,38,0,0.331,0.465,0.797,0.7
28,Shohei OhtaniLAA,P,38,153,27,39,0.255,8,0,8,27,71,13,38,5,0.313,0.464,0.777,0.7
28,Jesus SanchezMIA,RF,33,118,16,25,0.212,3,2,4,13,44,8,38,0,0.273,0.373,0.646,0.1
34,Jorge PolancoMIN,SS,36,133,13,31,0.233,8,0,4,21,51,20,37,1,0.331,0.383,0.715,1.2
34,Hunter RenfroeMIL,RF,34,129,18,31,0.24,6,0,9,15,64,7,37,0,0.277,0.496,0.773,0.9
34,Garrett CooperMIA,RF,33,114,11,28,0.246,8,0,2,12,42,11,37,0,0.336,0.368,0.704,0.2
34,Chad PinderOAK,LF,25,91,8,23,0.253,4,0,3,11,36,2,37,2,0.266,0.396,0.662,-0.4
34,Pavin SmithARI,RF,35,110,8,25,0.227,5,0,3,13,39,13,37,1,0.312,0.355,0.667,0.3
34,Spencer TorkelsonDET,1B,33,101,7,16,0.158,1,0,3,9,26,15,37,0,0.28,0.257,0.537,-0.5
40,Eduardo EscobarNYM,3B,35,129,16,28,0.217,9,2,2,8,47,20,36,0,0.322,0.364,0.686,0.4
40,Christian YelichMIL,LF,36,130,24,31,0.238,8,1,5,20,56,19,36,4,0.34,0.431,0.771,0.8
40,Jesus AguilarMIA,1B,34,127,11,35,0.276,5,0,5,17,55,14,36,0,0.34,0.433,0.773,0.3
40,Trent GrishamSD,CF,35,116,8,18,0.155,5,2,1,11,30,16,36,0,0.269,0.259,0.527,0
40,Sheldon NeuseOAK,3B,34,121,14,34,0.281,3,2,2,14,47,10,36,4,0.346,0.388,0.734,0.9
40,Daulton VarshoARI,CF,35,122,15,30,0.246,7,0,6,16,55,13,36,3,0.324,0.451,0.775,1.4
40,Jarred KelenicSEA,CF,30,86,10,12,0.14,2,1,3,10,25,9,36,4,0.219,0.291,0.509,-0.1
40,Bobby Witt Jr.KC,SS,35,130,15,28,0.215,8,2,3,14,49,6,36,5,0.261,0.377,0.638,0.2
48,Miguel CabreraDET,1B,33,119,12,34,0.286,5,0,3,14,48,8,35,0,0.331,0.403,0.734,0.1
48,Avisail GarciaMIA,RF,33,122,10,27,0.221,3,0,3,9,39,3,35,3,0.252,0.32,0.572,-0.1
50,Josh DonaldsonNYY,3B,33,118,15,29,0.246,8,0,5,14,52,19,34,0,0.36,0.441,0.8,1.7
