RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,70,259,34,58,0.224,12,1,13,36,111,33,98,0,0.319,0.429,0.747,1.6
2,Patrick WisdomCHC,3B,66,234,36,54,0.231,14,0,14,37,110,27,93,2,0.317,0.47,0.787,0.8
3,Chris TaylorLAD,DH,64,222,27,56,0.252,18,3,6,26,98,25,87,4,0.331,0.441,0.772,0.7
3,Kyle SchwarberPHI,LF,69,252,50,55,0.218,11,0,20,41,126,46,87,3,0.342,0.5,0.842,1.5
5,Trevor StoryBOS,2B,63,242,38,54,0.223,15,0,11,48,102,26,85,9,0.303,0.421,0.724,1.9
6,Adam DuvallATL,CF,69,235,32,48,0.204,10,1,8,27,84,21,84,0,0.273,0.357,0.631,-0.1
6,Austin RileyATL,3B,69,271,39,69,0.255,14,1,18,41,139,21,84,2,0.323,0.513,0.836,1.9
6,Julio RodriguezSEA,CF,70,265,34,72,0.272,14,1,9,33,115,20,84,19,0.332,0.434,0.766,2.3
9,C.J. CronCOL,1B,70,274,45,81,0.296,15,2,17,52,151,18,81,0,0.344,0.551,0.896,2.1
10,Joey GalloNYY,LF,59,176,24,31,0.176,4,0,9,18,62,28,80,1,0.289,0.352,0.641,0.3
11,Brandon MarshLAA,CF,64,211,25,50,0.237,7,0,6,30,75,16,79,4,0.293,0.355,0.649,1.2
12,Dansby SwansonATL,SS,71,262,47,79,0.302,14,1,12,41,131,25,77,11,0.368,0.5,0.868,3.2
13,Jorge SolerMIA,RF,63,238,31,52,0.218,13,0,13,32,104,29,76,0,0.31,0.437,0.747,0.8
13,Ryan McMahonCOL,2B,68,242,29,60,0.248,13,2,6,37,95,32,76,0,0.342,0.393,0.734,1.5
13,Adolis GarciaTEX,RF,66,261,42,66,0.253,12,3,13,45,123,14,76,11,0.293,0.471,0.764,2.2
13,Jared WalshLAA,1B,68,249,31,66,0.265,12,2,13,40,121,14,76,1,0.312,0.486,0.798,1.2
17,Mike TroutLAA,CF,63,225,49,64,0.284,15,1,21,43,144,33,75,0,0.385,0.64,1.025,3.9
17,Jorge MateoBAL,SS,64,217,19,43,0.198,9,2,4,16,68,9,75,17,0.237,0.313,0.55,1.1
17,Cody BellingerLAD,CF,63,235,31,50,0.213,13,2,9,27,94,20,75,9,0.276,0.4,0.676,1.3
17,Rhys HoskinsPHI,1B,70,262,37,65,0.248,13,2,13,37,121,34,75,0,0.338,0.462,0.8,1.3
17,Bo BichetteTOR,SS,68,288,39,75,0.26,15,0,11,38,123,19,75,5,0.306,0.427,0.733,1.3
22,Aaron JudgeNYY,RF,68,260,58,79,0.304,11,0,27,53,171,34,74,5,0.379,0.658,1.037,3.8
22,Luke VoitSD,DH,52,195,27,46,0.236,12,0,9,32,85,26,74,1,0.326,0.436,0.762,0.8
24,Christian YelichMIL,LF,69,262,44,63,0.24,11,2,7,24,99,33,73,10,0.328,0.378,0.706,1.1
24,Shohei OhtaniLAA,SP,69,265,44,69,0.26,13,1,15,45,129,28,73,7,0.336,0.487,0.822,1.1
26,Nick CastellanosPHI,LF,70,269,30,66,0.245,17,0,7,36,104,21,70,2,0.303,0.387,0.689,-0.5
26,Trent GrishamSD,CF,70,236,29,45,0.191,10,2,6,27,77,30,70,2,0.289,0.326,0.615,1
26,Randy ArozarenaTB,RF,67,257,30,64,0.249,14,2,7,31,103,14,70,12,0.302,0.401,0.703,0.4
29,Eduardo EscobarNYM,3B,65,247,30,57,0.231,16,3,6,29,97,23,69,0,0.291,0.393,0.684,0
30,Matt OlsonATL,1B,71,271,29,67,0.247,28,0,10,38,125,41,68,0,0.347,0.461,0.808,1.2
30,Bobby Witt Jr.KC,SS,66,254,38,61,0.24,16,4,10,36,115,14,68,10,0.285,0.453,0.737,0.8
32,Salvador PerezKC,C,57,223,25,47,0.211,13,1,11,34,95,9,65,0,0.254,0.426,0.68,1.1
32,Robbie GrossmanDET,LF,54,180,17,37,0.206,6,0,2,16,49,25,65,2,0.311,0.272,0.584,-0.3
32,Sean MurphyOAK,C,64,230,25,49,0.213,16,1,8,28,91,21,65,0,0.291,0.396,0.686,0.6
32,Andrew VelazquezLAA,SS,64,188,21,33,0.176,6,0,4,18,51,9,65,10,0.223,0.271,0.494,0.8
32,Bryan ReynoldsPIT,LF,66,247,32,64,0.259,8,3,12,23,114,27,65,3,0.335,0.462,0.796,1.4
32,Daulton VarshoARI,CF,64,236,32,56,0.237,13,0,9,28,96,18,65,4,0.299,0.407,0.706,1.2
32,Jazz Chisholm Jr.MIA,2B,57,205,38,51,0.249,9,4,14,45,110,21,65,12,0.323,0.537,0.86,2.4
39,Marcell OzunaATL,DH,67,262,34,60,0.229,9,0,13,29,108,18,64,2,0.281,0.412,0.693,-0.5
40,Avisail GarciaMIA,RF,58,217,21,50,0.23,7,0,5,21,72,8,63,3,0.268,0.332,0.6,-0.2
40,Tommy PhamCIN,LF,61,221,42,56,0.253,9,0,10,29,95,34,63,5,0.351,0.43,0.781,1.3
40,Brett PhillipsTB,RF,51,137,14,23,0.168,4,0,4,10,39,11,63,6,0.233,0.285,0.518,0.7
40,Matt ChapmanTOR,3B,64,224,35,48,0.214,11,0,9,27,86,25,63,0,0.3,0.384,0.684,1.2
40,Ryan MountcastleBAL,1B,59,235,31,66,0.281,14,0,12,37,116,12,63,2,0.316,0.494,0.81,1.3
40,Seth BrownOAK,LF,66,208,21,44,0.212,11,2,9,32,86,18,63,7,0.276,0.413,0.69,0.2
40,Pavin SmithARI,RF,63,208,20,40,0.192,6,0,9,28,73,24,63,1,0.277,0.351,0.628,0.2
47,Gary SanchezMIN,C,55,202,22,43,0.213,16,0,8,30,83,15,62,1,0.278,0.411,0.689,0.2
47,Randal GrichukCOL,CF,59,211,25,54,0.256,6,0,7,34,81,12,62,2,0.303,0.384,0.687,-0.3
47,Franmil ReyesCLE,DH,37,142,10,28,0.197,3,0,4,14,43,10,62,0,0.253,0.303,0.556,-0.9
47,Pete AlonsoNYM,DH,70,259,43,73,0.282,10,0,20,66,143,29,62,2,0.361,0.552,0.913,1.8
