RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,66,244,32,56,0.23,12,1,12,35,106,30,90,0,0.321,0.434,0.756,1.6
2,Patrick WisdomCHC,3B,61,215,32,48,0.223,13,0,12,31,97,24,85,2,0.309,0.451,0.76,0.7
3,Kyle SchwarberPHI,LF,65,236,47,50,0.212,11,0,18,37,115,46,84,3,0.344,0.487,0.831,1.2
4,Trevor StoryBOS,2B,59,228,33,50,0.219,14,0,9,44,91,25,82,8,0.301,0.399,0.7,1.5
4,Julio RodriguezSEA,CF,66,249,30,67,0.269,13,1,8,30,106,20,82,18,0.331,0.426,0.757,2.2
6,Austin RileyATL,3B,65,258,37,65,0.252,13,1,18,40,134,20,81,2,0.322,0.519,0.841,2.2
7,Chris TaylorLAD,DH,60,205,26,51,0.249,16,3,6,25,91,25,79,4,0.33,0.444,0.774,0.4
8,Adam DuvallATL,CF,64,220,32,46,0.209,10,1,8,26,82,20,77,0,0.279,0.373,0.651,-0.1
9,C.J. CronCOL,1B,66,258,39,75,0.291,14,2,17,51,144,16,76,0,0.338,0.558,0.896,2
10,Brandon MarshLAA,CF,60,199,25,49,0.246,7,0,6,30,74,15,75,3,0.301,0.372,0.673,1
11,Jared WalshLAA,1B,64,235,29,60,0.255,11,1,12,38,109,14,74,1,0.306,0.464,0.769,1
12,Jorge SolerMIA,RF,59,224,29,49,0.219,13,0,12,30,98,27,73,0,0.311,0.438,0.749,0.9
12,Dansby SwansonATL,SS,66,241,39,70,0.29,12,1,9,37,111,25,73,9,0.361,0.461,0.821,2.6
12,Rhys HoskinsPHI,1B,66,250,37,63,0.252,13,2,13,37,119,30,73,0,0.336,0.476,0.812,1.3
12,Adolis GarciaTEX,RF,63,249,39,63,0.253,11,3,13,44,119,14,73,10,0.295,0.478,0.773,2.2
16,Joey GalloNYY,LF,54,166,22,31,0.187,4,0,9,18,62,24,72,1,0.289,0.373,0.663,0.3
16,Ryan McMahonCOL,2B,64,227,28,54,0.238,12,2,5,33,85,29,72,0,0.331,0.374,0.705,1.2
18,Jorge MateoBAL,SS,60,206,18,42,0.204,9,2,4,16,67,8,71,16,0.237,0.325,0.562,1.3
18,Cody BellingerLAD,CF,59,218,27,47,0.216,13,2,8,24,88,19,71,8,0.282,0.404,0.685,1.3
20,Mike TroutLAA,CF,60,213,46,62,0.291,15,1,20,41,139,31,70,0,0.391,0.653,1.044,3.8
