RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Patrick WisdomCHC,3B,39,137,25,31,0.226,8,0,10,23,69,10,60,1,0.282,0.504,0.786,0.4
2,Eugenio SuarezSEA,3B,43,158,25,35,0.222,9,1,9,23,73,19,59,0,0.313,0.462,0.775,1
3,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.7
4,Kyle SchwarberPHI,LF,41,148,25,30,0.203,6,0,10,22,66,23,56,2,0.316,0.446,0.762,0.2
4,Dansby SwansonATL,SS,43,148,21,37,0.25,8,1,5,21,62,14,56,6,0.317,0.419,0.736,1.1
6,Chris TaylorLAD,DH,39,134,20,33,0.246,8,2,4,18,57,17,54,3,0.331,0.425,0.757,0
6,Julio RodriguezSEA,CF,43,162,19,44,0.272,6,1,5,20,67,11,54,12,0.322,0.414,0.735,1
8,Adam DuvallATL,CF,42,148,16,29,0.196,7,0,2,16,42,12,52,0,0.262,0.284,0.546,-0.4
8,Cody BellingerLAD,CF,40,148,19,32,0.216,10,2,5,15,61,14,52,6,0.288,0.412,0.701,1.1
10,Trevor StoryBOS,2B,37,143,23,33,0.231,8,0,8,33,65,16,49,5,0.311,0.455,0.766,0.8
10,Austin RileyATL,3B,42,164,18,39,0.238,10,0,8,19,73,15,49,2,0.317,0.445,0.762,0.4
12,Robbie GrossmanDET,LF,38,132,11,25,0.189,5,0,0,10,30,20,48,2,0.306,0.227,0.533,-0.1
12,Adolis GarciaTEX,RF,40,154,23,33,0.214,7,2,6,26,62,9,48,4,0.263,0.403,0.666,0.4
12,Seiya SuzukiCHC,RF,39,134,19,32,0.239,12,1,4,21,58,20,48,2,0.338,0.433,0.77,0.9
15,Giancarlo StantonNYY,DH,40,151,15,43,0.285,3,0,11,35,79,14,47,0,0.339,0.523,0.862,1.1
15,Aaron JudgeNYY,RF,41,156,35,49,0.314,8,0,17,34,108,19,47,2,0.386,0.692,1.079,2.3
15,Ryan McMahonCOL,2B,41,150,22,38,0.253,8,1,4,22,60,17,47,0,0.341,0.4,0.741,0.8
18,C.J. CronCOL,1B,42,164,26,51,0.311,10,1,11,32,96,10,46,0,0.356,0.585,0.941,2
18,Rhys HoskinsPHI,1B,42,158,22,36,0.228,8,1,7,23,67,18,46,0,0.305,0.424,0.729,0.4
18,Randy ArozarenaTB,RF,41,159,20,42,0.264,11,1,4,16,67,11,46,7,0.314,0.421,0.735,0.5
18,Bo BichetteTOR,SS,43,179,19,43,0.24,9,0,6,21,70,9,46,4,0.277,0.391,0.668,0.3
