RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Franmil ReyesCLE,DH,18,74,4,10,0.135,0,0,2,5,16,3,35,0,0.169,0.216,0.385,-0.9
2,Dansby SwansonATL,SS,21,71,8,15,0.211,5,1,1,7,25,8,30,2,0.291,0.352,0.643,0.2
3,Adam DuvallATL,RF,20,73,7,14,0.192,4,0,1,10,21,6,29,0,0.259,0.288,0.547,-0.1
3,Joey GalloNYY,LF,20,59,5,9,0.153,1,0,2,3,16,8,29,0,0.254,0.271,0.525,-0.3
5,Julio RodriguezSEA,CF,19,71,9,15,0.211,4,0,0,6,19,6,28,9,0.282,0.268,0.55,0.2
6,Sean MurphyOAK,C,20,78,11,17,0.218,7,1,4,14,38,3,27,0,0.262,0.487,0.749,0.3
6,Jarred KelenicSEA,CF,19,60,7,9,0.15,2,1,2,8,19,6,27,3,0.224,0.317,0.541,0.1
8,Patrick WisdomCHC,3B,19,62,12,14,0.226,6,0,3,13,29,7,26,0,0.3,0.468,0.768,0.1
8,Willy AdamesMIL,SS,21,80,14,18,0.225,4,0,5,14,37,10,26,1,0.311,0.463,0.774,0.6
8,Bo BichetteTOR,SS,21,90,9,18,0.2,2,0,2,8,26,3,26,2,0.226,0.289,0.515,-0.2
8,Shohei OhtaniLAA,SP,20,85,17,21,0.247,4,0,4,11,37,6,26,4,0.297,0.435,0.732,0.2
12,Giancarlo StantonNYY,DH,19,73,5,19,0.26,1,0,4,14,32,3,25,0,0.282,0.438,0.72,-0.1
12,Kyle SchwarberPHI,DH,19,67,10,11,0.164,3,0,4,11,26,12,25,1,0.3,0.388,0.688,0
12,Matt ChapmanTOR,3B,21,78,6,18,0.231,4,0,4,12,34,6,25,0,0.286,0.436,0.722,0
12,Cody BellingerLAD,CF,19,70,7,15,0.214,3,1,4,8,32,5,25,3,0.276,0.457,0.733,0.5
12,Rhys HoskinsPHI,1B,21,72,10,14,0.194,5,1,1,6,24,12,25,0,0.306,0.333,0.639,0.1
17,Joey VottoCIN,1B,20,66,4,9,0.136,1,0,0,3,10,12,24,0,0.305,0.152,0.456,-0.7
17,Ryan McMahonCOL,2B,19,66,9,16,0.242,6,0,2,11,28,9,24,0,0.359,0.424,0.783,0.5
17,Jorge MateoBAL,SS,19,65,4,15,0.231,4,0,0,3,19,5,24,7,0.286,0.292,0.578,0.4
20,Josh DonaldsonNYY,3B,19,66,7,13,0.197,4,0,2,5,23,10,23,0,0.312,0.348,0.66,0.5
20,Bryce HarperPHI,RF,21,79,17,21,0.266,7,1,3,14,39,7,23,3,0.333,0.494,0.827,0.4
20,Eugenio SuarezSEA,3B,19,71,11,17,0.239,6,1,3,11,34,10,23,0,0.333,0.479,0.812,0.6
20,Jorge SolerMIA,RF,19,73,6,13,0.178,4,0,2,6,23,10,23,0,0.286,0.315,0.601,-0.1
20,Hunter RenfroeMIL,RF,19,70,8,16,0.229,4,0,4,8,32,4,23,0,0.267,0.457,0.724,0
20,Aristides AquinoCIN,LF,15,41,3,2,0.049,0,0,1,2,5,2,23,0,0.093,0.122,0.215,-0.2
20,Trent GrishamSD,CF,21,67,4,9,0.134,2,1,1,3,16,11,23,0,0.266,0.239,0.505,0.1
20,Randy ArozarenaTB,RF,19,73,9,14,0.192,6,0,0,4,20,3,23,3,0.234,0.274,0.508,0
20,Josh LoweTB,CF,17,57,8,10,0.175,1,2,1,6,18,5,23,1,0.242,0.316,0.558,0.1
20,Joey BartSF,C,14,42,7,9,0.214,1,0,3,5,19,7,23,1,0.34,0.452,0.792,-0.1
30,Salvador PerezKC,C,18,69,9,15,0.217,4,0,5,9,34,3,22,0,0.27,0.493,0.763,0.3
30,Nick CastellanosPHI,LF,21,76,11,23,0.303,5,0,3,12,37,9,22,1,0.379,0.487,0.866,0.7
30,Darin RufSF,LF,20,74,6,11,0.149,2,0,0,3,13,11,22,0,0.267,0.176,0.443,-0.5
30,Carlos CorreaMIN,SS,18,69,7,15,0.217,3,0,1,7,21,7,22,0,0.289,0.304,0.594,0
30,Chris TaylorLAD,DH,17,59,6,17,0.288,4,1,1,9,26,8,22,2,0.362,0.441,0.803,0.1
30,Aaron JudgeNYY,RF,20,75,14,22,0.293,5,0,6,13,45,8,22,1,0.361,0.6,0.961,0.8
30,Adolis GarciaTEX,RF,20,74,13,15,0.203,4,0,4,14,31,7,22,3,0.282,0.419,0.701,0.3
30,Lane ThomasWSH,LF,19,60,3,12,0.2,3,0,0,8,15,4,22,1,0.246,0.25,0.496,-0.1
30,Bryan ReynoldsPIT,LF,18,69,6,13,0.188,0,1,2,3,21,8,22,1,0.273,0.304,0.577,0
30,Jesus SanchezMIA,RF,18,70,10,20,0.286,2,2,3,12,35,5,22,0,0.351,0.5,0.851,0.5
30,Daulton VarshoARI,CF,21,71,9,15,0.211,1,0,4,10,28,9,22,2,0.293,0.394,0.687,0.7
30,Seiya SuzukiCHC,RF,20,65,13,19,0.292,5,0,4,14,36,13,22,1,0.413,0.554,0.966,1
30,Spencer TorkelsonDET,1B,19,58,6,12,0.207,1,0,3,8,22,10,22,0,0.333,0.379,0.713,0.1
43,Brandon BeltSF,1B,17,66,10,16,0.242,1,1,4,9,31,11,21,0,0.367,0.47,0.837,0.5
43,C.J. CronCOL,1B,20,77,12,23,0.299,5,1,7,19,51,5,21,0,0.345,0.662,1.008,0.9
43,J.T. RealmutoPHI,C,19,73,13,20,0.274,4,0,1,3,27,5,21,3,0.321,0.37,0.69,0.8
43,Ketel MarteARI,2B,21,78,4,11,0.141,6,0,0,5,17,5,21,1,0.209,0.218,0.427,-0.5
43,Jorge PolancoMIN,SS,19,67,7,12,0.179,2,0,2,8,20,12,21,0,0.304,0.299,0.602,0.5
43,Pete AlonsoNYM,DH,21,81,11,21,0.259,3,0,4,17,36,3,21,0,0.311,0.444,0.756,-0.1
43,Bobby DalbecBOS,1B,19,65,7,10,0.154,1,1,1,3,16,4,21,0,0.211,0.246,0.457,-0.5
43,Jo AdellLAA,LF,17,57,4,14,0.246,3,0,3,8,26,1,21,1,0.259,0.456,0.715,-0.1
