RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,54,199,31,46,0.231,11,1,11,32,92,24,75,0,0.32,0.462,0.782,1.5
2,Patrick WisdomCHC,3B,52,186,32,42,0.226,12,0,12,31,90,19,74,2,0.303,0.484,0.787,0.8
3,Kyle SchwarberPHI,LF,52,188,33,37,0.197,7,0,14,27,86,33,69,2,0.321,0.457,0.779,0.7
4,Trevor StoryBOS,2B,49,187,29,42,0.225,13,0,9,40,82,23,67,7,0.315,0.439,0.753,1.6
5,Chris TaylorLAD,DH,51,176,25,46,0.261,11,3,6,24,81,21,66,3,0.34,0.46,0.8,0.9
5,Julio RodriguezSEA,CF,54,206,26,57,0.277,9,1,7,26,89,16,66,17,0.332,0.432,0.764,1.5
7,Adam DuvallATL,CF,54,186,22,37,0.199,9,1,3,18,57,14,65,0,0.26,0.306,0.566,-0.9
8,Austin RileyATL,3B,54,215,30,57,0.265,13,1,14,31,114,19,64,2,0.336,0.53,0.866,1.9
9,C.J. CronCOL,1B,54,210,32,62,0.295,11,1,14,40,117,14,62,0,0.349,0.557,0.906,1.9
9,Dansby SwansonATL,SS,55,197,32,54,0.274,10,1,6,26,84,20,62,9,0.345,0.426,0.772,2.1
9,Rhys HoskinsPHI,1B,53,199,27,43,0.216,9,1,8,25,78,24,62,0,0.305,0.392,0.697,0.3
9,Adolis GarciaTEX,RF,51,201,29,46,0.229,10,2,10,36,90,9,62,6,0.266,0.448,0.714,1.1
13,Ryan McMahonCOL,2B,53,192,26,46,0.24,11,2,4,27,73,24,61,0,0.333,0.38,0.714,1.2
14,Joey GalloNYY,LF,45,136,14,24,0.176,2,0,6,9,44,19,60,0,0.277,0.324,0.601,0.1
14,Bo BichetteTOR,SS,54,226,29,57,0.252,14,0,9,29,98,14,60,4,0.296,0.434,0.729,0.9
16,Shohei OhtaniLAA,SP,55,211,36,51,0.242,10,0,11,32,94,22,59,7,0.322,0.445,0.768,0.7
17,Christian YelichMIL,LF,53,197,31,43,0.218,9,2,5,21,71,26,58,7,0.313,0.36,0.673,0.4
17,Jorge SolerMIA,RF,49,186,25,40,0.215,10,0,11,27,83,24,58,0,0.311,0.446,0.758,0.6
17,Aaron JudgeNYY,RF,52,198,44,62,0.313,9,0,21,42,134,24,58,3,0.382,0.677,1.059,2.8
17,Brandon MarshLAA,CF,50,163,19,41,0.252,5,0,4,27,58,11,58,3,0.302,0.356,0.658,0.6
21,Mike TroutLAA,CF,51,181,38,50,0.276,13,1,13,28,104,27,57,0,0.382,0.575,0.957,2.4
21,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.8
21,Jorge MateoBAL,SS,50,173,14,36,0.208,9,2,3,12,58,6,57,13,0.239,0.335,0.574,1.4
21,Cody BellingerLAD,CF,50,180,23,38,0.211,12,2,6,21,72,16,57,6,0.279,0.4,0.679,1
21,Jared WalshLAA,1B,53,193,26,49,0.254,10,0,10,33,89,13,57,1,0.308,0.461,0.769,0.9
26,Matt OlsonATL,1B,55,208,22,53,0.255,23,0,7,28,97,35,56,0,0.363,0.466,0.83,1
26,Sean MurphyOAK,C,50,181,21,35,0.193,14,1,5,22,66,17,56,0,0.271,0.365,0.636,0.3
26,Pavin SmithARI,RF,50,163,15,35,0.215,6,0,7,25,62,19,56,1,0.297,0.38,0.678,0.3
29,Eduardo EscobarNYM,3B,53,203,27,49,0.241,14,3,5,24,84,22,55,0,0.311,0.414,0.725,0
29,Trent GrishamSD,CF,53,171,15,30,0.175,9,2,3,18,52,24,55,1,0.284,0.304,0.588,0.4
29,Jake CronenworthSD,SS,54,210,28,45,0.214,9,2,5,26,73,23,55,0,0.3,0.348,0.648,1.5
32,Pete AlonsoNYM,DH,57,216,38,61,0.282,9,0,16,54,118,23,54,1,0.36,0.546,0.906,1.4
33,Nick CastellanosPHI,LF,53,205,26,50,0.244,13,0,7,29,84,16,53,2,0.302,0.41,0.712,-0.5
33,Randy ArozarenaTB,RF,52,202,24,53,0.262,12,2,6,24,87,12,53,10,0.309,0.431,0.739,0.7
