RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,45,166,25,35,0.211,9,1,9,23,73,19,62,0,0.299,0.44,0.739,0.8
2,Patrick WisdomCHC,3B,41,143,26,31,0.217,8,0,10,23,69,11,61,1,0.28,0.483,0.763,0.4
3,Kyle SchwarberPHI,LF,44,158,26,30,0.19,6,0,10,22,66,25,60,2,0.306,0.418,0.724,0.1
4,Chris TaylorLAD,DH,42,146,22,38,0.26,10,3,5,21,69,19,57,3,0.345,0.473,0.818,0.9
4,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.8
6,Adam DuvallATL,CF,45,157,17,30,0.191,7,0,2,16,43,14,56,0,0.263,0.274,0.537,-0.7
6,Dansby SwansonATL,SS,46,159,24,42,0.264,8,1,6,23,70,16,56,6,0.333,0.44,0.774,1.6
6,Julio RodriguezSEA,CF,45,169,20,45,0.266,6,1,6,22,71,12,56,13,0.319,0.42,0.739,1
9,Austin RileyATL,3B,45,176,20,43,0.244,10,0,10,21,83,16,54,2,0.321,0.472,0.793,0.7
10,Trevor StoryBOS,2B,40,154,25,35,0.227,8,0,9,37,70,18,53,6,0.315,0.455,0.769,1.2
11,Cody BellingerLAD,CF,43,160,20,36,0.225,11,2,5,18,66,14,52,6,0.291,0.413,0.704,1.1
12,Rhys HoskinsPHI,1B,45,170,23,38,0.224,8,1,7,23,69,20,51,0,0.304,0.406,0.71,0.2
13,Joey GalloNYY,LF,38,113,11,19,0.168,1,0,5,7,35,17,50,0,0.277,0.31,0.587,0
13,Adolis GarciaTEX,RF,43,166,25,37,0.223,10,2,6,28,69,9,50,4,0.268,0.416,0.684,0.4
15,Robbie GrossmanDET,LF,40,136,13,27,0.199,6,0,0,10,33,21,49,2,0.315,0.243,0.557,-0.2
15,Aaron JudgeNYY,RF,44,167,37,51,0.305,9,0,17,36,111,20,49,3,0.376,0.665,1.04,2.1
15,Bo BichetteTOR,SS,45,187,20,46,0.246,11,0,6,23,75,9,49,4,0.281,0.401,0.682,0.3
15,Brandon MarshLAA,CF,43,136,18,37,0.272,4,0,4,25,53,10,49,3,0.325,0.39,0.714,1
