RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Patrick WisdomCHC,3B,87,311,48,69,0.222,18,0,17,45,138,38,124,6,0.315,0.444,0.759,1
2,Eugenio SuarezSEA,3B,91,336,43,80,0.238,18,1,16,50,148,46,123,0,0.334,0.44,0.775,2.3
3,Kyle SchwarberPHI,LF,89,332,62,70,0.211,12,0,29,58,169,52,118,4,0.32,0.509,0.829,1.5
4,Brandon MarshLAA,LF,83,267,31,60,0.225,8,1,8,35,94,18,106,7,0.278,0.352,0.63,0.7
5,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
6,Adolis GarciaTEX,RF,85,338,49,80,0.237,16,4,15,51,149,21,103,13,0.282,0.441,0.723,2.1
7,Dansby SwansonATL,SS,93,357,59,104,0.291,20,1,15,53,171,29,102,14,0.349,0.479,0.828,3.8
8,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.6
8,Austin RileyATL,3B,91,359,54,102,0.284,22,1,27,61,207,28,101,2,0.346,0.577,0.923,3.7
8,Julio RodriguezSEA,CF,90,342,52,93,0.272,17,2,16,50,162,26,101,21,0.333,0.474,0.807,3.5
11,Adam DuvallATL,CF,84,282,39,60,0.213,15,1,12,35,113,21,100,0,0.277,0.401,0.678,-0.1
11,Aaron JudgeNYY,CF,88,335,72,94,0.281,14,0,33,69,207,44,100,8,0.36,0.618,0.978,4.1
13,Matt OlsonATL,1B,93,361,43,92,0.255,33,0,17,59,176,47,99,0,0.341,0.488,0.828,1.8
13,Jared WalshLAA,1B,86,313,33,74,0.236,12,2,13,41,129,16,99,1,0.28,0.412,0.692,0.2
13,Bo BichetteTOR,SS,91,382,49,99,0.259,20,0,14,49,161,25,99,7,0.305,0.421,0.726,1.2
16,C.J. CronCOL,1B,89,342,54,101,0.295,20,2,21,69,188,24,98,0,0.348,0.55,0.898,2.8
16,Joey GalloNYY,RF,74,217,29,35,0.161,4,1,10,21,71,38,98,2,0.286,0.327,0.613,0.1
16,Cody BellingerLAD,CF,84,305,43,64,0.21,14,2,11,31,115,24,98,11,0.27,0.377,0.647,1.2
19,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.7
19,Franmil ReyesCLE,DH,60,227,21,49,0.216,8,0,8,26,81,13,97,1,0.259,0.357,0.616,-0.8
19,Luke VoitSD,DH,71,260,32,57,0.219,15,0,11,39,105,34,97,1,0.309,0.404,0.713,0.5
19,Rhys HoskinsPHI,1B,90,333,49,82,0.246,18,2,19,44,161,45,97,0,0.338,0.483,0.821,2.4
23,Randy ArozarenaTB,LF,87,335,41,84,0.251,20,2,11,41,141,23,93,19,0.311,0.421,0.732,1
24,Nick CastellanosPHI,RF,90,350,36,88,0.251,20,0,8,46,132,22,92,4,0.298,0.377,0.675,-1
24,Jorge MateoBAL,SS,84,274,32,56,0.204,11,4,7,23,96,16,92,22,0.258,0.35,0.608,1.8
26,Shohei OhtaniLAA,SP,89,333,51,86,0.258,15,2,19,56,162,44,91,10,0.348,0.486,0.835,1.7
27,Ryan McMahonCOL,3B,88,307,37,75,0.244,15,3,7,41,117,39,90,5,0.336,0.381,0.717,1.7
28,Eduardo EscobarNYM,3B,85,327,37,73,0.223,18,3,11,40,130,25,89,0,0.277,0.398,0.674,0
28,Christian YelichMIL,LF,87,323,58,80,0.248,12,3,8,31,122,46,89,13,0.345,0.378,0.723,1.8
28,Byron BuxtonMIN,CF,72,271,50,59,0.218,11,3,23,43,145,24,89,2,0.295,0.535,0.83,2.9
31,Matt ChapmanTOR,3B,86,301,45,67,0.223,15,0,15,45,127,29,87,0,0.297,0.422,0.719,1.3
32,Giancarlo StantonNYY,DH,76,279,40,66,0.237,6,0,24,61,144,35,86,0,0.319,0.516,0.835,1.4
32,Tommy PhamCIN,LF,81,302,53,73,0.242,10,1,11,36,118,40,86,7,0.329,0.391,0.72,0.7
32,Kole CalhounTEX,RF,83,281,33,63,0.224,13,1,11,41,111,19,86,2,0.279,0.395,0.674,-0.1
32,Trent GrishamSD,CF,90,292,36,56,0.192,10,2,9,33,97,40,86,4,0.294,0.332,0.626,1.3
36,Avisail GarciaMIA,RF,77,281,26,64,0.228,8,0,6,28,90,11,84,4,0.265,0.32,0.585,-0.7
36,Jorge SolerMIA,LF,69,260,31,55,0.212,13,0,13,34,107,31,84,0,0.302,0.412,0.713,0.6
36,Willy AdamesMIL,SS,70,273,47,59,0.216,14,0,18,50,127,28,84,3,0.291,0.465,0.757,2
36,Bobby Witt Jr.KC,SS,87,338,48,87,0.257,18,5,13,47,154,20,84,17,0.302,0.456,0.758,1.2
40,Paul GoldschmidtSTL,1B,90,339,64,112,0.33,28,0,20,70,200,47,83,5,0.414,0.59,1.004,4.8
40,Robbie GrossmanDET,LF,73,244,22,50,0.205,9,1,2,19,67,33,83,3,0.311,0.275,0.586,0.3
40,Ryan MountcastleBAL,1B,78,307,39,83,0.27,21,0,14,46,146,17,83,4,0.308,0.476,0.783,1.6
43,J.D. MartinezBOS,DH,80,316,51,96,0.304,30,0,9,38,153,31,82,0,0.37,0.484,0.854,1.5
43,Marcell OzunaATL,DH,88,339,41,75,0.221,12,0,17,37,138,26,82,2,0.278,0.407,0.685,-0.6
43,Jake CronenworthSD,2B,91,349,59,84,0.241,23,2,9,49,138,41,82,1,0.336,0.395,0.731,3.1
46,Josh DonaldsonNYY,3B,72,259,30,58,0.224,16,0,9,35,101,30,81,2,0.31,0.39,0.7,1.9
46,Pete AlonsoNYM,1B,91,340,50,90,0.265,15,0,24,77,177,34,81,2,0.34,0.521,0.861,2
48,Francisco LindorNYM,SS,91,355,54,87,0.245,12,3,16,66,153,36,80,9,0.323,0.431,0.754,2.7
48,Garrett CooperMIA,1B,80,286,28,82,0.287,21,1,7,40,126,26,80,0,0.353,0.441,0.794,1.1
50,Teoscar HernandezTOR,RF,68,260,32,70,0.269,17,1,12,43,125,17,79,5,0.319,0.481,0.8,1.7
