RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,85,315,41,76,0.241,17,1,15,44,140,41,114,0,0.334,0.444,0.779,2.3
2,Patrick WisdomCHC,3B,81,290,46,67,0.231,17,0,17,45,135,35,112,6,0.321,0.466,0.787,1.2
3,Kyle SchwarberPHI,LF,83,306,59,67,0.219,12,0,27,56,160,52,105,4,0.335,0.523,0.858,1.8
4,Trevor StoryBOS,2B,78,298,46,66,0.221,16,0,15,55,127,28,104,10,0.291,0.426,0.717,2.2
5,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.6
6,Dansby SwansonATL,SS,86,328,52,98,0.299,18,1,14,50,160,26,96,14,0.355,0.488,0.843,3.4
6,Brandon MarshLAA,LF,78,250,27,56,0.224,8,1,6,31,84,17,96,6,0.276,0.336,0.612,0.4
6,Julio RodriguezSEA,CF,85,321,50,88,0.274,17,2,15,43,154,25,96,21,0.335,0.48,0.815,3.5
9,Cody BellingerLAD,CF,78,288,40,60,0.208,14,2,11,31,111,22,95,11,0.265,0.385,0.651,1.4
9,Jared WalshLAA,1B,82,300,33,74,0.247,12,2,13,40,129,15,95,1,0.289,0.43,0.719,0.5
11,Mike TroutLAA,CF,77,276,54,74,0.268,17,2,24,51,167,39,94,1,0.369,0.605,0.974,3.7
11,Adam DuvallATL,CF,80,267,36,55,0.206,14,1,10,32,101,21,94,0,0.272,0.378,0.65,-0.5
11,Austin RileyATL,3B,84,327,49,91,0.278,21,1,22,53,180,28,94,2,0.346,0.55,0.897,3
14,Bo BichetteTOR,SS,85,359,46,91,0.253,20,0,13,45,150,22,93,5,0.297,0.418,0.714,0.9
15,Joey GalloNYY,RF,70,205,28,34,0.166,4,1,10,21,70,35,92,1,0.288,0.341,0.629,0.1
15,Aaron JudgeNYY,CF,82,313,66,89,0.284,14,0,30,65,193,41,92,7,0.363,0.617,0.98,3.7
15,Luke VoitSD,DH,66,241,29,55,0.228,15,0,10,35,100,33,92,1,0.321,0.415,0.736,0.7
15,Adolis GarciaTEX,RF,79,314,47,78,0.248,16,4,15,51,147,17,92,12,0.288,0.468,0.756,2.4
19,C.J. CronCOL,1B,84,325,49,96,0.295,19,2,20,66,179,23,91,0,0.35,0.551,0.901,2.8
19,Rhys HoskinsPHI,1B,84,310,45,77,0.248,17,2,17,42,149,44,91,0,0.344,0.481,0.824,2.1
21,Jorge MateoBAL,SS,79,255,29,49,0.192,10,2,6,22,81,15,90,21,0.247,0.318,0.565,1.1
22,Randy ArozarenaTB,LF,81,315,39,79,0.251,19,2,9,39,129,18,88,18,0.305,0.41,0.715,0.8
