RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Franmil ReyesCLE,DH,24,97,9,22,0.227,1,0,3,10,32,4,43,0,0.265,0.33,0.595,-0.3
2,Dansby SwansonATL,SS,30,99,15,24,0.242,7,1,2,10,39,11,40,3,0.315,0.394,0.709,0.8
3,Adam DuvallATL,RF,29,104,11,20,0.192,6,0,2,14,32,7,38,0,0.252,0.308,0.56,-0.2
4,Eugenio SuarezSEA,3B,28,103,15,21,0.204,6,1,6,17,47,15,37,0,0.305,0.456,0.761,0.5
4,Julio RodriguezSEA,CF,28,102,12,24,0.235,4,1,1,9,33,9,37,10,0.304,0.324,0.627,0.4
6,Chris TaylorLAD,DH,24,83,9,22,0.265,6,1,1,11,33,10,36,2,0.337,0.398,0.734,-0.1
7,Trevor StoryBOS,2B,24,93,8,18,0.194,7,0,0,10,25,9,35,1,0.276,0.269,0.545,-0.5
7,Patrick WisdomCHC,3B,25,84,14,19,0.226,7,0,5,15,41,7,35,0,0.283,0.488,0.771,-0.1
9,Jorge SolerMIA,RF,28,105,8,18,0.171,5,0,4,12,35,14,34,0,0.275,0.333,0.608,0.1
9,Bo BichetteTOR,SS,30,126,15,30,0.238,6,0,3,14,45,5,34,3,0.267,0.357,0.624,-0.2
11,Giancarlo StantonNYY,DH,26,100,8,26,0.26,1,0,6,19,45,6,33,0,0.294,0.45,0.744,0.5
11,Sean MurphyOAK,C,27,99,14,21,0.212,8,1,4,15,43,6,33,0,0.275,0.434,0.71,0
11,Willy AdamesMIL,SS,29,109,21,25,0.229,6,0,8,22,55,16,33,1,0.333,0.505,0.838,1.2
11,Matt ChapmanTOR,3B,30,105,10,21,0.2,5,0,5,14,41,11,33,0,0.276,0.39,0.666,0.2
11,Austin RileyATL,3B,29,111,15,27,0.243,7,0,7,14,55,13,33,1,0.339,0.495,0.834,0.7
16,Aaron JudgeNYY,RF,26,99,18,28,0.283,6,0,9,19,61,10,32,2,0.349,0.616,0.965,1.4
16,Ryan McMahonCOL,2B,27,96,12,24,0.25,7,1,2,13,39,11,32,0,0.345,0.406,0.752,0.7
16,Kyle SchwarberPHI,DH,26,95,16,20,0.211,4,0,7,16,45,14,32,2,0.318,0.474,0.792,0.5
16,Rhys HoskinsPHI,1B,27,95,12,18,0.189,7,1,2,9,33,14,32,0,0.291,0.347,0.638,-0.3
16,Jarred KelenicSEA,CF,27,79,9,12,0.152,2,1,3,10,25,8,32,4,0.227,0.316,0.544,0.2
16,Seiya SuzukiCHC,RF,27,90,13,22,0.244,6,1,4,15,42,16,32,1,0.361,0.467,0.828,0.6
22,Bryce HarperPHI,RF,28,108,21,26,0.241,8,1,6,19,54,7,31,3,0.294,0.5,0.794,0.3
22,Cody BellingerLAD,CF,26,94,11,21,0.223,6,1,4,10,41,8,31,3,0.291,0.436,0.727,0.9
22,Tyler O'NeillSTL,LF,26,97,14,20,0.206,4,1,2,19,32,11,31,3,0.277,0.33,0.607,0
22,Shohei OhtaniLAA,DH,29,115,20,27,0.235,5,0,4,16,44,11,31,4,0.302,0.383,0.684,0.2
22,Brandon MarshLAA,CF,26,77,10,19,0.247,3,0,4,18,34,7,31,3,0.318,0.442,0.76,0.6
22,Spencer TorkelsonDET,1B,25,78,6,13,0.167,1,0,3,8,23,12,31,0,0.286,0.295,0.581,0
28,Avisail GarciaMIA,RF,25,91,5,16,0.176,3,0,1,4,22,2,30,2,0.211,0.242,0.452,-0.1
28,Salvador PerezKC,C,25,99,10,19,0.192,5,0,5,10,39,3,30,0,0.231,0.394,0.625,0.4
28,Joey GalloNYY,LF,24,69,6,12,0.174,1,0,3,4,22,9,30,0,0.269,0.319,0.588,0
28,Chad PinderOAK,3B,19,70,7,19,0.271,3,0,3,10,31,1,30,1,0.278,0.443,0.721,0.1
28,Trent GrishamSD,CF,29,98,7,15,0.153,2,2,1,6,24,15,30,0,0.272,0.245,0.517,0
28,Adolis GarciaTEX,RF,26,98,16,21,0.214,4,1,4,18,39,8,30,4,0.282,0.398,0.68,0.5
28,Randy ArozarenaTB,RF,28,111,13,26,0.234,10,1,0,8,38,5,30,4,0.274,0.342,0.616,0
28,Jesus SanchezMIA,RF,26,94,10,22,0.234,3,2,3,12,38,6,30,0,0.294,0.404,0.698,0.2
28,Joey BartSF,C,18,55,9,9,0.164,1,0,3,5,19,10,30,1,0.313,0.345,0.659,0
37,Joey VottoCIN,1B,22,74,4,9,0.122,1,0,0,3,10,12,29,0,0.278,0.135,0.413,-0.9
37,Tommy PhamCIN,LF,26,90,16,20,0.222,5,0,4,8,37,15,29,1,0.333,0.411,0.744,0.6
37,Robbie GrossmanDET,LF,24,80,9,21,0.263,4,0,0,7,25,14,29,1,0.378,0.313,0.69,0.3
37,Hunter RenfroeMIL,RF,27,101,14,23,0.228,5,0,6,11,46,6,29,0,0.269,0.455,0.724,0.2
37,Jorge MateoBAL,SS,27,91,9,22,0.242,6,1,1,6,33,5,29,8,0.281,0.363,0.644,0.7
37,Pete AlonsoNYM,DH,30,116,18,32,0.276,5,0,7,26,58,7,29,0,0.333,0.5,0.833,0.7
37,Brandon LoweTB,2B,28,102,18,21,0.206,4,0,5,11,40,12,29,1,0.299,0.392,0.691,0.3
44,Miguel CabreraDET,1B,24,85,7,22,0.259,3,0,1,9,28,7,28,0,0.319,0.329,0.649,-0.2
44,Nick CastellanosPHI,LF,28,99,12,29,0.293,6,0,4,15,47,9,28,1,0.36,0.475,0.835,0.5
44,Christian YelichMIL,LF,28,101,19,25,0.248,7,0,4,17,44,13,28,3,0.339,0.436,0.775,0.5
44,Ryan MountcastleBAL,1B,26,105,10,29,0.276,3,0,4,14,44,3,28,2,0.303,0.419,0.722,0.3
44,Bobby DalbecBOS,1B,26,79,9,11,0.139,1,1,1,3,17,6,28,0,0.225,0.215,0.44,-0.7
44,Sheldon NeuseOAK,3B,26,92,10,28,0.304,2,1,2,14,38,6,28,3,0.36,0.413,0.773,0.7
44,Daulton VarshoARI,CF,28,94,14,23,0.245,4,0,6,13,45,12,28,2,0.33,0.479,0.809,1.2
