RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,82,305,37,72,0.236,17,1,13,38,130,39,112,0,0.329,0.426,0.755,2.2
2,Patrick WisdomCHC,3B,78,281,45,65,0.231,16,0,17,45,132,33,109,5,0.32,0.47,0.79,1
3,Kyle SchwarberPHI,LF,80,296,59,67,0.226,12,0,27,55,160,50,102,4,0.341,0.541,0.882,1.7
4,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.5
5,Trevor StoryBOS,2B,75,285,45,64,0.225,16,0,14,54,122,28,100,10,0.297,0.428,0.725,2.1
6,Julio RodriguezSEA,CF,82,310,48,86,0.277,16,2,15,43,151,23,94,21,0.336,0.487,0.823,3.5
7,Adam DuvallATL,CF,79,264,36,54,0.205,13,1,10,32,99,21,93,0,0.271,0.375,0.646,-0.4
8,Mike TroutLAA,CF,74,264,53,71,0.269,17,2,23,48,161,38,92,0,0.371,0.61,0.981,3.8
8,Dansby SwansonATL,SS,83,315,52,94,0.298,18,1,14,49,156,25,92,12,0.355,0.495,0.85,3.4
10,Joey GalloNYY,RF,67,198,27,33,0.167,4,0,10,19,67,32,91,1,0.283,0.338,0.621,-0.2
10,Austin RileyATL,3B,81,315,46,86,0.273,20,1,21,51,171,26,91,2,0.34,0.543,0.883,2.5
10,Jared WalshLAA,1B,79,289,33,72,0.249,12,2,13,40,127,14,91,1,0.291,0.439,0.73,0.6
10,Brandon MarshLAA,LF,75,240,27,54,0.225,8,1,6,31,82,16,91,4,0.276,0.342,0.618,0.6
14,C.J. CronCOL,1B,82,319,49,94,0.295,17,2,20,65,175,23,90,0,0.349,0.549,0.897,2.6
14,Cody BellingerLAD,CF,75,277,39,59,0.213,14,2,11,31,110,22,90,10,0.272,0.397,0.669,1.3
16,Luke VoitSD,DH,63,231,29,53,0.229,15,0,10,35,98,30,89,1,0.318,0.424,0.742,0.7
16,Adolis GarciaTEX,RF,77,305,47,75,0.246,16,3,15,51,142,17,89,12,0.287,0.466,0.752,2.4
16,Bo BichetteTOR,SS,82,346,45,89,0.257,20,0,13,44,148,22,89,5,0.302,0.428,0.729,0.9
19,Jorge MateoBAL,SS,76,249,28,48,0.193,10,2,6,22,80,15,88,20,0.249,0.321,0.57,1.3
20,Aaron JudgeNYY,CF,80,303,65,87,0.287,13,0,30,64,190,40,87,7,0.366,0.627,0.993,3.5
21,Rhys HoskinsPHI,1B,81,299,44,75,0.251,16,2,17,42,146,43,86,0,0.347,0.488,0.835,2.1
22,Randy ArozarenaTB,LF,79,306,39,79,0.258,19,2,9,39,129,18,85,18,0.313,0.422,0.735,0.8
23,Christian YelichMIL,LF,81,307,54,77,0.251,11,3,8,31,118,43,84,13,0.346,0.384,0.731,1.5
24,Jorge SolerMIA,LF,67,254,31,55,0.217,13,0,13,34,107,30,82,0,0.306,0.421,0.727,0.5
