RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,46,170,25,37,0.218,9,1,9,24,75,19,63,0,0.302,0.441,0.743,0.8
2,Patrick WisdomCHC,3B,42,147,27,32,0.218,9,0,10,25,71,11,62,1,0.28,0.483,0.762,0.4
3,Kyle SchwarberPHI,LF,45,162,26,30,0.185,6,0,10,22,66,26,61,2,0.304,0.407,0.711,0.1
4,Adam DuvallATL,CF,46,160,17,30,0.188,7,0,2,16,43,14,59,0,0.258,0.269,0.527,-0.7
5,Chris TaylorLAD,DH,43,150,22,38,0.253,10,3,5,21,69,19,58,3,0.337,0.46,0.797,0.9
6,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.8
6,Austin RileyATL,3B,46,180,20,44,0.244,10,0,10,21,84,16,57,2,0.32,0.467,0.787,0.7
8,Dansby SwansonATL,SS,47,163,24,44,0.27,9,1,6,24,73,16,56,6,0.337,0.448,0.785,1.6
8,Julio RodriguezSEA,CF,46,174,21,48,0.276,7,1,6,22,75,12,56,14,0.326,0.431,0.757,1
10,Trevor StoryBOS,2B,41,158,26,36,0.228,9,0,9,37,72,18,54,6,0.313,0.456,0.769,1.2
10,Cody BellingerLAD,CF,44,163,20,36,0.221,11,2,5,18,66,15,54,6,0.291,0.405,0.695,1.1
12,Rhys HoskinsPHI,1B,46,173,23,38,0.22,8,1,7,23,69,21,52,0,0.303,0.399,0.701,0.2
13,Robbie GrossmanDET,LF,41,140,13,28,0.2,6,0,0,10,34,21,51,2,0.313,0.243,0.556,-0.2
13,Joey GalloNYY,LF,39,116,11,20,0.172,1,0,5,7,36,17,51,0,0.278,0.31,0.589,0
13,Aaron JudgeNYY,RF,45,171,37,52,0.304,9,0,17,36,112,20,51,3,0.373,0.655,1.028,2.1
13,Adolis GarciaTEX,RF,44,172,26,39,0.227,10,2,7,29,74,9,51,4,0.27,0.43,0.701,0.4
17,Matt OlsonATL,1B,47,173,20,42,0.243,18,0,5,16,75,32,50,0,0.362,0.434,0.796,0.8
17,Ryan McMahonCOL,2B,45,162,23,40,0.247,9,1,4,22,63,18,50,0,0.333,0.389,0.722,1.2
17,Sean MurphyOAK,C,45,166,20,34,0.205,13,1,5,21,64,13,50,0,0.272,0.386,0.657,0.2
17,Jared WalshLAA,1B,45,163,22,40,0.245,7,0,10,29,77,12,50,0,0.301,0.472,0.774,0.6
21,C.J. CronCOL,1B,46,180,30,57,0.317,10,1,13,37,108,12,49,0,0.367,0.6,0.967,1.8
21,Bo BichetteTOR,SS,46,192,21,48,0.25,12,0,6,23,78,9,49,4,0.284,0.406,0.69,0.3
21,Shohei OhtaniLAA,P,47,182,32,44,0.242,8,0,9,29,79,17,49,7,0.313,0.434,0.747,0.6
21,Pavin SmithARI,RF,44,141,13,32,0.227,5,0,6,21,55,18,49,1,0.317,0.39,0.707,0.7
21,Brandon MarshLAA,CF,44,140,18,39,0.279,4,0,4,26,55,11,49,3,0.333,0.393,0.726,1
21,Seiya SuzukiCHC,RF,41,139,20,34,0.245,12,1,4,21,60,21,49,3,0.344,0.432,0.775,0.7
27,Jorge SolerMIA,RF,41,156,17,32,0.205,7,0,9,22,66,19,48,0,0.299,0.423,0.723,0.6
27,Randy ArozarenaTB,RF,45,174,21,45,0.259,12,1,4,19,71,11,48,7,0.305,0.408,0.713,0.4
27,Jesus SanchezMIA,RF,41,140,17,30,0.214,5,3,4,13,53,10,48,0,0.276,0.379,0.655,0.1
30,Eduardo EscobarNYM,3B,44,164,20,37,0.226,12,2,2,12,59,22,47,0,0.314,0.36,0.674,0
30,Giancarlo StantonNYY,DH,40,151,15,43,0.285,3,0,11,35,79,14,47,0,0.339,0.523,0.862,1.1
30,Mike TroutLAA,CF,43,153,37,49,0.32,13,1,13,28,103,24,47,0,0.422,0.673,1.095,2.8
30,Nick CastellanosPHI,LF,47,178,22,46,0.258,12,0,5,24,73,14,47,2,0.318,0.41,0.728,0.1
34,Christian YelichMIL,LF,46,170,29,41,0.241,9,1,5,21,67,23,46,7,0.335,0.394,0.729,0.9
34,Jorge MateoBAL,SS,42,149,14,31,0.208,8,1,3,12,50,6,46,13,0.244,0.336,0.579,1.1
34,Matt ChapmanTOR,3B,46,156,17,31,0.199,7,0,6,20,56,18,46,0,0.284,0.359,0.643,0.2
34,Sheldon NeuseOAK,3B,43,157,16,37,0.236,3,2,2,17,50,11,46,4,0.294,0.318,0.613,0.5
38,Avisail GarciaMIA,RF,38,145,11,30,0.207,3,0,3,10,42,4,45,3,0.237,0.29,0.526,-0.7
39,Jorge PolancoMIN,SS,43,160,20,37,0.231,8,0,5,26,60,25,44,2,0.332,0.375,0.707,1.5
39,Chad PinderOAK,LF,35,124,12,32,0.258,7,0,5,14,54,5,44,2,0.285,0.435,0.72,0
39,Trent GrishamSD,CF,44,143,9,23,0.161,6,2,1,14,36,18,44,0,0.264,0.252,0.516,-0.1
39,Jake CronenworthSD,SS,45,175,24,37,0.211,7,2,3,19,57,19,44,0,0.299,0.326,0.624,1.2
39,Pete AlonsoNYM,DH,48,183,28,52,0.284,8,0,12,46,96,15,44,1,0.346,0.525,0.871,1
44,Marcell OzunaATL,DH,47,180,17,40,0.222,5,0,8,20,69,10,43,2,0.264,0.383,0.648,-0.6
44,Jesus AguilarMIA,1B,42,157,13,41,0.261,6,0,6,20,65,16,43,0,0.322,0.414,0.736,0.1
44,Daulton VarshoARI,CF,45,158,24,42,0.266,10,0,8,21,76,15,43,3,0.337,0.481,0.818,1.7
44,Joey BartSF,C,32,79,11,13,0.165,1,0,4,7,26,13,43,1,0.305,0.329,0.634,0.1
48,Miguel CabreraDET,1B,40,143,12,42,0.294,6,0,3,18,57,10,42,0,0.34,0.399,0.738,0.2
48,Gary SanchezMIN,C,37,132,11,30,0.227,13,0,4,21,55,9,42,1,0.293,0.417,0.709,0.4
48,Cesar HernandezWSH,2B,48,199,28,56,0.281,13,1,0,11,71,12,42,2,0.329,0.357,0.685,0.6
