RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,50,186,29,41,0.22,10,1,9,25,80,21,69,0,0.305,0.43,0.735,1.1
2,Patrick WisdomCHC,3B,48,169,29,38,0.225,10,0,11,27,81,17,68,2,0.302,0.479,0.781,0.8
3,Kyle SchwarberPHI,LF,49,177,28,34,0.192,6,0,12,25,76,30,66,2,0.314,0.429,0.744,0.2
4,Austin RileyATL,3B,51,202,27,54,0.267,13,0,13,29,106,17,62,2,0.336,0.525,0.861,1.2
5,Trevor StoryBOS,2B,45,171,27,38,0.222,10,0,9,37,75,21,61,6,0.313,0.439,0.752,1.3
5,Adam DuvallATL,CF,51,173,18,33,0.191,8,0,2,16,47,14,61,0,0.257,0.272,0.528,-0.9
5,Chris TaylorLAD,DH,48,164,23,44,0.268,10,3,5,23,75,21,61,3,0.351,0.457,0.808,0.7
8,Dansby SwansonATL,SS,52,185,29,50,0.27,10,1,6,26,80,18,60,9,0.337,0.432,0.769,1.6
8,Julio RodriguezSEA,CF,50,191,22,52,0.272,9,1,6,24,81,13,60,15,0.322,0.424,0.746,1.2
10,C.J. CronCOL,1B,51,201,31,61,0.303,10,1,14,40,115,13,57,0,0.356,0.572,0.928,1.9
10,Ryan McMahonCOL,2B,50,180,26,44,0.244,11,2,4,26,71,22,57,0,0.337,0.394,0.731,1.3
10,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.8
10,Rhys HoskinsPHI,1B,50,189,25,42,0.222,8,1,8,25,76,22,57,0,0.302,0.402,0.704,0.3
14,Christian YelichMIL,LF,51,190,31,43,0.226,9,2,5,21,71,25,56,7,0.32,0.374,0.693,0.6
14,Joey GalloNYY,LF,43,130,13,23,0.177,2,0,5,7,40,19,56,0,0.282,0.308,0.59,0
14,Aaron JudgeNYY,RF,49,185,40,56,0.303,9,0,19,39,122,23,56,3,0.374,0.659,1.034,2.2
14,Cody BellingerLAD,CF,47,169,20,36,0.213,11,2,5,18,66,15,56,6,0.281,0.391,0.672,1.1
14,Adolis GarciaTEX,RF,48,190,27,44,0.232,10,2,8,32,82,9,56,6,0.271,0.432,0.703,0.7
19,Jared WalshLAA,1B,49,179,24,45,0.251,9,0,10,29,84,12,55,1,0.306,0.469,0.775,0.5
19,Bo BichetteTOR,SS,50,209,25,53,0.254,13,0,7,26,87,13,55,4,0.297,0.416,0.714,0.8
21,Shohei OhtaniLAA,SP,51,197,34,48,0.244,9,0,11,32,90,19,54,7,0.32,0.457,0.776,0.8
22,Matt OlsonATL,1B,52,195,21,50,0.256,23,0,6,23,91,33,53,0,0.365,0.467,0.832,1.1
23,Eduardo EscobarNYM,3B,49,186,23,41,0.22,13,2,3,16,67,22,52,0,0.3,0.36,0.66,0.1
23,Mike TroutLAA,CF,47,168,37,49,0.292,13,1,13,28,103,25,52,0,0.396,0.613,1.009,2.7
23,Jorge SolerMIA,RF,46,177,24,39,0.22,10,0,11,27,82,22,52,0,0.313,0.463,0.777,1
23,Sean MurphyOAK,C,48,174,21,35,0.201,14,1,5,22,66,17,52,0,0.281,0.379,0.66,0.3
23,Jorge MateoBAL,SS,47,165,14,36,0.218,9,2,3,12,58,6,52,13,0.25,0.352,0.602,1.5
23,Randy ArozarenaTB,RF,49,191,22,48,0.251,12,1,5,21,77,11,52,8,0.298,0.403,0.701,0.5
