RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,102,373,46,86,0.231,19,1,16,52,155,51,140,0,0.329,0.416,0.744,2.1
2,Kyle SchwarberPHI,LF,100,377,66,77,0.204,13,0,33,66,189,54,132,4,0.306,0.501,0.807,1.1
3,Patrick WisdomCHC,3B,97,344,51,77,0.224,22,0,19,50,156,43,131,6,0.318,0.453,0.772,1.4
4,Adolis GarciaTEX,RF,97,385,57,95,0.247,20,4,18,63,177,26,117,15,0.295,0.46,0.755,2.8
4,Brandon MarshLAA,LF,93,292,34,66,0.226,9,2,8,37,103,22,117,8,0.284,0.353,0.637,0.9
6,C.J. CronCOL,1B,99,382,58,106,0.277,21,2,22,71,197,27,114,0,0.332,0.516,0.847,2.7
6,Aaron JudgeNYY,CF,100,380,87,113,0.297,16,0,42,91,255,53,114,10,0.383,0.671,1.054,5.9
8,Dansby SwansonATL,SS,103,395,68,117,0.296,21,1,15,54,185,33,112,14,0.354,0.468,0.823,4.3
9,Matt OlsonATL,1B,103,396,49,100,0.253,35,0,21,67,198,51,110,0,0.339,0.5,0.839,2.3
9,Jared WalshLAA,1B,96,353,36,82,0.232,17,2,13,41,142,19,110,1,0.277,0.402,0.68,0.1
11,Luke VoitSD,DH,81,296,38,67,0.226,18,0,13,48,124,38,109,1,0.315,0.419,0.734,0.7
11,Bo BichetteTOR,SS,101,417,55,108,0.259,24,0,14,55,174,27,109,7,0.303,0.417,0.72,1.2
11,Julio RodriguezSEA,CF,96,365,55,99,0.271,19,2,18,57,176,28,109,21,0.334,0.482,0.816,3.8
14,Austin RileyATL,3B,101,396,61,119,0.301,31,1,29,68,239,31,108,2,0.36,0.604,0.964,4.7
15,Rhys HoskinsPHI,1B,101,378,53,95,0.251,20,2,20,48,179,48,107,1,0.339,0.474,0.812,2.4
16,Joey GalloNYY,RF,82,233,32,37,0.159,4,1,12,24,79,40,106,2,0.282,0.339,0.621,0.1
16,Cody BellingerLAD,CF,94,343,50,71,0.207,17,2,13,39,131,27,106,11,0.267,0.382,0.649,1.2
18,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
19,Franmil ReyesCLE,DH,69,262,24,56,0.214,9,0,9,28,92,14,104,2,0.254,0.351,0.606,-0.8
19,Randy ArozarenaTB,LF,98,375,43,95,0.253,22,2,12,47,157,26,104,20,0.313,0.419,0.732,1.1
21,Christian YelichMIL,LF,97,364,65,95,0.261,17,4,8,35,144,55,103,14,0.361,0.396,0.756,2.1
21,Kole CalhounTEX,RF,95,316,35,68,0.215,14,1,11,43,117,21,103,2,0.273,0.37,0.644,-0.7
23,Nick CastellanosPHI,RF,101,397,40,102,0.257,22,0,8,49,148,23,102,4,0.3,0.373,0.672,-1
23,Jorge MateoBAL,SS,94,308,37,65,0.211,14,5,8,26,113,16,102,24,0.258,0.367,0.625,1.9
25,Adam DuvallATL,CF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,0
25,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.3
25,Ryan McMahonCOL,3B,98,337,38,78,0.231,15,3,8,43,123,46,101,5,0.329,0.365,0.694,1.8
28,Tommy PhamCIN,LF,91,340,57,81,0.238,11,1,11,39,127,42,100,7,0.32,0.374,0.694,0.6
29,Byron BuxtonMIN,CF,78,291,55,64,0.22,12,3,26,46,160,26,98,3,0.296,0.55,0.846,3.2
29,Matt ChapmanTOR,3B,96,334,56,83,0.249,18,0,20,57,161,35,98,1,0.326,0.482,0.808,2.4
31,Eduardo EscobarNYM,3B,92,352,40,78,0.222,20,3,12,42,140,26,97,0,0.273,0.398,0.671,0
31,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.9
31,Shohei OhtaniLAA,SP,99,368,58,94,0.255,16,3,22,62,182,52,97,11,0.352,0.495,0.847,2
34,Willy AdamesMIL,SS,80,315,53,69,0.219,15,0,20,56,144,31,96,3,0.289,0.457,0.746,2.1
35,Nathaniel LoweTEX,1B,96,364,45,100,0.275,16,2,15,45,165,25,95,1,0.321,0.453,0.775,0.7
36,Avisail GarciaMIA,RF,86,319,29,74,0.232,8,0,7,30,103,12,94,4,0.267,0.323,0.59,-0.7
36,Ryan MountcastleBAL,1B,88,345,42,88,0.255,21,0,14,49,151,20,94,4,0.295,0.438,0.732,1
38,Giancarlo StantonNYY,DH,80,289,40,66,0.228,6,0,24,61,144,35,93,0,0.309,0.498,0.807,1.2
38,Marcell OzunaATL,DH,96,370,45,81,0.219,12,0,18,40,147,27,93,2,0.274,0.397,0.671,-0.9
40,Bobby DalbecBOS,1B,93,257,29,52,0.202,6,2,10,29,92,24,92,2,0.275,0.358,0.633,-0.7
41,Josh DonaldsonNYY,3B,82,295,33,64,0.217,19,0,9,35,110,31,91,2,0.296,0.373,0.669,1.7
41,Paul GoldschmidtSTL,1B,96,365,69,120,0.329,28,0,24,78,220,48,91,5,0.409,0.603,1.011,5.1
41,Ian HappCHC,LF,99,358,45,100,0.279,25,2,9,46,156,42,91,6,0.36,0.436,0.796,2.8
44,Robbie GrossmanDET,LF,83,273,24,56,0.205,13,1,2,23,77,38,90,3,0.313,0.282,0.595,0.2
44,Jesus AguilarMIA,1B,93,354,33,86,0.243,15,0,12,43,137,22,90,1,0.289,0.387,0.676,-0.4
44,Jorge SolerMIA,LF,72,270,32,56,0.207,13,0,13,34,108,31,90,0,0.295,0.4,0.695,0.4
44,Trent GrishamSD,CF,99,323,39,62,0.192,13,2,10,35,109,41,90,4,0.287,0.337,0.625,1.1
44,Bobby Witt Jr.KC,SS,93,361,51,92,0.255,19,5,14,51,163,20,90,20,0.299,0.452,0.75,1
49,Jake CronenworthSD,2B,100,382,64,91,0.238,23,3,9,50,147,47,89,1,0.337,0.385,0.722,3.1
50,J.D. MartinezBOS,DH,87,340,52,98,0.288,32,0,9,40,157,32,88,0,0.354,0.462,0.816,1.1
