RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,135,485,65,112,0.231,23,2,25,76,214,69,177,0,0.334,0.441,0.775,4
2,Kyle SchwarberPHI,LF,129,484,81,104,0.215,19,2,36,78,235,66,174,6,0.312,0.486,0.797,1.4
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.1
4,Dansby SwansonATL,SS,136,533,88,151,0.283,30,1,17,79,234,44,156,17,0.339,0.439,0.778,4.9
4,Adolis GarciaTEX,RF,131,520,74,129,0.248,26,4,22,84,229,31,156,23,0.293,0.44,0.734,2.8
6,Aaron JudgeNYY,CF,131,484,109,146,0.302,22,0,54,117,330,80,147,15,0.403,0.682,1.085,8.4
7,Luke VoitSD/WSH,1B,109,399,46,89,0.223,18,0,18,58,161,48,145,1,0.314,0.404,0.717,0.7
8,Tommy PhamBOS/CIN,LF,122,471,80,116,0.246,19,1,16,56,185,50,143,7,0.32,0.393,0.713,0.9
8,C.J. CronCOL,1B,130,505,71,135,0.267,26,3,26,89,245,34,143,0,0.32,0.485,0.805,2.5
10,Matt ChapmanTOR,3B,129,454,72,107,0.236,25,1,24,66,206,51,142,2,0.32,0.454,0.774,3.1
11,Austin RileyATL,3B,134,522,80,150,0.287,36,2,35,89,295,46,140,2,0.357,0.565,0.922,5.8
11,Rhys HoskinsPHI,1B,133,499,70,124,0.248,26,2,26,66,232,65,140,2,0.34,0.465,0.805,2.7
13,Matt OlsonATL,1B,136,523,74,129,0.247,41,0,28,90,254,66,138,0,0.333,0.486,0.818,2.9
13,Chris TaylorLAD,LF,98,331,39,73,0.221,23,3,8,34,126,40,138,9,0.31,0.381,0.69,0.3
13,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.6
13,Bo BichetteTOR,SS,133,546,77,151,0.277,35,0,22,80,252,34,138,9,0.319,0.462,0.781,2.5
13,Brandon MarshPHI/LAA,CF,111,347,40,80,0.231,11,3,9,45,124,24,138,9,0.284,0.357,0.641,0.8
18,Julio RodriguezSEA,CF,119,467,73,126,0.27,21,3,23,67,222,34,137,24,0.328,0.475,0.803,4.7
