RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,73,272,35,64,0.235,14,1,13,37,119,34,101,0,0.327,0.438,0.764,2
2,Patrick WisdomCHC,3B,69,246,38,57,0.232,15,0,14,37,114,28,95,2,0.317,0.463,0.78,0.8
3,Kyle SchwarberPHI,LF,72,265,51,58,0.219,12,0,21,46,133,47,92,4,0.34,0.502,0.842,1.7
4,Chris TaylorLAD,DH,67,232,30,59,0.254,19,3,6,27,102,26,91,6,0.332,0.44,0.772,0.8
5,Adam DuvallATL,CF,72,248,32,49,0.198,11,1,8,27,86,21,89,0,0.264,0.347,0.611,-0.6
6,Trevor StoryBOS,2B,66,256,40,58,0.227,15,0,11,50,106,27,87,10,0.304,0.414,0.719,2
7,Austin RileyATL,3B,72,281,39,71,0.253,15,1,18,43,142,23,86,2,0.323,0.505,0.828,2
7,Julio RodriguezSEA,CF,73,275,38,74,0.269,14,1,11,35,123,22,86,19,0.332,0.447,0.779,2.5
9,Brandon MarshLAA,CF,67,219,25,50,0.228,7,0,6,30,75,16,84,4,0.283,0.342,0.626,0.9
10,C.J. CronCOL,1B,73,285,45,84,0.295,16,2,17,53,155,19,83,0,0.346,0.544,0.89,2.1
11,Dansby SwansonATL,SS,74,276,48,84,0.304,14,1,13,43,139,25,82,11,0.367,0.504,0.871,3.2
11,Jared WalshLAA,1B,71,261,31,68,0.261,12,2,13,40,123,14,82,1,0.306,0.471,0.777,1
13,Joey GalloNYY,LF,60,179,24,31,0.173,4,0,9,18,62,28,81,1,0.285,0.346,0.631,0.2
13,Cody BellingerLAD,CF,66,248,32,53,0.214,13,2,9,28,97,20,81,9,0.274,0.391,0.665,1.2
15,Luke VoitSD,DH,55,203,27,46,0.227,13,0,9,32,86,27,80,1,0.318,0.424,0.741,0.7
15,Rhys HoskinsPHI,1B,73,273,38,67,0.245,14,2,13,37,124,36,80,0,0.337,0.454,0.791,1.3
15,Bo BichetteTOR,SS,71,301,40,76,0.252,15,0,12,39,127,19,80,5,0.297,0.422,0.719,0.8
18,Jorge SolerMIA,RF,65,247,31,54,0.219,13,0,13,33,106,29,79,0,0.307,0.429,0.736,0.8
18,Ryan McMahonCOL,2B,71,252,29,60,0.238,13,2,6,37,95,34,79,0,0.334,0.377,0.711,1.3
18,Adolis GarciaTEX,RF,69,273,45,70,0.256,12,3,15,47,133,14,79,11,0.295,0.487,0.782,2.7
21,Jorge MateoBAL,SS,67,225,23,45,0.2,10,2,5,17,74,12,78,19,0.25,0.329,0.579,1.5
22,Aaron JudgeNYY,RF,71,272,59,80,0.294,11,0,28,56,175,35,77,5,0.37,0.643,1.013,3.9
23,Mike TroutLAA,CF,66,234,51,68,0.291,16,2,22,45,154,37,76,0,0.396,0.658,1.054,4.2
23,Christian YelichMIL,LF,72,273,46,67,0.245,11,2,7,27,103,37,76,11,0.338,0.377,0.715,1.2
25,Shohei OhtaniLAA,SP,72,274,45,71,0.259,13,1,16,47,134,32,75,7,0.341,0.489,0.83,1.2
26,Eduardo EscobarNYM,3B,68,258,30,58,0.225,16,3,6,30,98,23,73,0,0.283,0.38,0.663,-0.1
26,Randy ArozarenaTB,RF,70,271,32,69,0.255,16,2,7,32,110,14,73,13,0.305,0.406,0.711,0.3
28,Matt OlsonATL,1B,74,281,29,70,0.249,29,0,10,40,129,43,72,0,0.349,0.459,0.808,1.3
29,Nick CastellanosPHI,LF,73,282,30,71,0.252,17,0,7,37,109,21,71,3,0.306,0.387,0.693,-0.7
30,Trent GrishamSD,CF,72,236,29,45,0.191,10,2,6,27,77,30,70,2,0.289,0.326,0.615,1
31,Bryan ReynoldsPIT,LF,69,260,32,66,0.254,8,3,12,25,116,27,69,3,0.326,0.446,0.773,1.3
31,Bobby Witt Jr.KC,SS,69,264,40,64,0.242,16,5,11,37,123,17,69,11,0.293,0.466,0.759,1.1
33,Giancarlo StantonNYY,DH,60,215,27,52,0.242,5,0,17,47,108,29,68,0,0.328,0.502,0.83,1.1
33,Marcell OzunaATL,DH,70,273,35,62,0.227,9,0,14,32,113,19,68,2,0.279,0.414,0.693,-0.5
35,Robbie GrossmanDET,LF,57,192,18,41,0.214,7,0,2,18,54,26,67,2,0.316,0.281,0.597,-0.3
35,Franmil ReyesCLE,DH,40,153,11,32,0.209,4,0,4,14,48,11,67,0,0.265,0.314,0.579,-0.8
