RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,126,451,62,103,0.228,22,2,24,72,201,66,170,0,0.335,0.446,0.78,3.8
2,Kyle SchwarberPHI,LF,121,450,79,96,0.213,18,1,35,73,221,64,160,6,0.314,0.491,0.805,1.6
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.3
4,Adolis GarciaTEX,CF,122,485,72,125,0.258,25,4,21,79,221,29,148,21,0.303,0.456,0.758,2.9
5,Dansby SwansonATL,SS,128,502,83,145,0.289,28,1,16,73,223,40,144,16,0.343,0.444,0.787,4.7
6,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.6
7,Aaron JudgeNYY,RF,123,457,101,135,0.295,20,0,49,109,302,74,136,14,0.396,0.661,1.057,7.6
8,Luke VoitSD/WSH,1B,100,364,45,82,0.225,18,0,17,55,151,44,135,1,0.316,0.415,0.731,0.7
8,Bo BichetteTOR,SS,123,505,65,131,0.259,31,0,17,66,213,30,135,8,0.3,0.422,0.722,1.3
10,C.J. CronCOL,1B,121,470,65,128,0.272,26,3,24,84,232,33,133,0,0.326,0.494,0.819,2.4
11,Matt ChapmanTOR,3B,119,416,66,97,0.233,20,1,24,62,191,44,132,2,0.315,0.459,0.774,2.8
12,Rhys HoskinsPHI,1B,126,469,67,116,0.247,23,2,26,65,221,62,131,2,0.34,0.471,0.811,2.9
13,Matt OlsonATL,1B,128,496,69,127,0.256,41,0,27,87,249,61,130,0,0.339,0.502,0.841,3
13,Austin RileyATL,3B,126,492,74,141,0.287,35,2,31,83,273,42,130,2,0.356,0.555,0.911,4.9
13,Brandon MarshPHI/LAA,LF,106,328,36,74,0.226,11,2,8,39,113,24,130,9,0.282,0.345,0.627,0.7
16,Tommy PhamBOS/CIN,LF,112,428,72,106,0.248,19,1,14,52,169,46,129,7,0.319,0.395,0.714,0.7
17,Chris TaylorLAD,LF,91,312,38,71,0.228,22,3,8,32,123,35,128,8,0.307,0.394,0.701,0.5
18,Shohei OhtaniLAA,SP,123,453,70,118,0.26,19,6,27,75,230,63,127,11,0.354,0.508,0.861,2.6
19,Julio RodriguezSEA,CF,110,428,65,114,0.266,19,3,21,65,202,31,126,23,0.325,0.472,0.797,4.3
20,Christian YelichMIL,LF,120,450,81,117,0.26,19,4,10,42,174,68,125,16,0.361,0.387,0.747,2.1
21,Franmil ReyesCLE/CHC,RF,88,334,29,75,0.225,13,2,11,36,125,16,124,2,0.26,0.374,0.634,-0.8
21,Randy ArozarenaTB,LF,121,458,54,119,0.26,28,2,17,67,202,39,124,24,0.331,0.441,0.772,2.1
23,Joey GalloLAD/NYY,LF,97,271,40,46,0.17,6,2,15,31,101,47,123,2,0.295,0.373,0.667,0.5
23,Ryan McMahonCOL,3B,121,419,52,105,0.251,20,3,13,58,170,52,123,7,0.337,0.406,0.743,2.9
25,Nick CastellanosPHI,RF,126,493,53,132,0.268,27,0,13,61,198,27,122,7,0.309,0.402,0.71,-0.5
25,Willy AdamesMIL,SS,103,411,63,93,0.226,20,0,26,75,191,38,122,5,0.291,0.465,0.755,3
27,Cody BellingerLAD,CF,113,411,58,85,0.207,22,3,17,54,164,31,121,11,0.263,0.399,0.662,1.4
28,Jorge MateoBAL,SS,118,393,52,90,0.229,19,6,12,43,157,21,120,28,0.276,0.399,0.676,2.7
28,Ryan MountcastleBAL,1B,111,435,51,107,0.246,24,0,18,65,185,29,120,4,0.293,0.425,0.718,1
30,Ian HappCHC,LF,124,450,57,125,0.278,33,2,15,62,207,48,118,7,0.352,0.46,0.812,3.7
30,Trent GrishamSD,CF,123,389,50,75,0.193,15,2,15,47,139,53,118,5,0.296,0.357,0.654,2.2
32,Josh DonaldsonNYY,3B,104,375,45,84,0.224,25,0,12,50,145,43,117,2,0.311,0.387,0.697,2.5
32,Teoscar HernandezTOR,RF,100,377,51,98,0.26,24,1,18,59,178,26,117,6,0.311,0.472,0.783,2.1
34,J.D. MartinezBOS,DH,109,422,59,116,0.275,36,0,9,48,179,41,116,0,0.342,0.424,0.767,0.7
34,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,4.1
36,Nathaniel LoweTEX,1B,121,461,59,138,0.299,20,3,21,64,227,33,114,2,0.349,0.492,0.841,2.3
37,Javier BaezDET,SS,111,428,46,96,0.224,24,2,11,47,157,21,113,8,0.267,0.367,0.634,1.1
38,Nelson CruzWSH,DH,114,410,46,96,0.234,16,0,10,61,142,45,112,4,0.313,0.346,0.659,0.2
39,Paul GoldschmidtSTL,1B,120,452,92,153,0.338,34,0,33,105,286,64,109,5,0.423,0.633,1.055,7
39,Kole CalhounTEX,RF,100,332,35,69,0.208,14,1,11,43,118,22,109,2,0.266,0.355,0.621,-0.8
39,Marcell OzunaATL,LF,108,417,50,89,0.213,14,0,20,46,163,27,109,2,0.262,0.391,0.653,-1.3
39,Bobby DalbecBOS,1B,109,298,37,62,0.208,9,2,11,36,108,29,109,3,0.281,0.362,0.644,-0.5
39,Daulton VarshoARI,C,116,411,59,98,0.238,19,3,18,58,177,39,109,8,0.309,0.431,0.74,3.3
44,Max MuncyLAD,3B,104,350,51,65,0.186,16,1,16,51,131,71,108,2,0.322,0.374,0.696,1.9
45,Mike TroutLAA,CF,87,313,58,84,0.268,17,2,27,56,186,41,107,1,0.362,0.594,0.956,4.1
45,Robbie GrossmanATL/DET,RF,102,331,32,70,0.211,15,1,4,33,99,45,107,4,0.314,0.299,0.613,0.3
45,Trey ManciniBAL/HOU,1B,112,420,48,110,0.262,18,1,16,57,178,38,107,0,0.333,0.424,0.757,2.1
45,Seth BrownOAK,1B,117,384,38,84,0.219,21,2,17,50,160,34,107,8,0.287,0.417,0.703,0.6
45,Jake CronenworthSD,2B,125,465,74,112,0.241,24,3,13,66,181,59,107,2,0.342,0.389,0.731,3.7
45,Pete AlonsoNYM,1B,127,476,72,130,0.273,23,0,31,105,246,50,107,3,0.349,0.517,0.866,3.1
