RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,78,290,36,69,0.238,17,1,13,38,127,37,108,0,0.33,0.438,0.768,1.9
2,Patrick WisdomCHC,3B,73,262,41,60,0.229,15,0,16,43,123,30,102,3,0.316,0.469,0.786,1
3,Chris TaylorLAD,LF,72,249,31,60,0.241,19,3,6,27,103,28,98,6,0.32,0.414,0.734,0.7
4,Kyle SchwarberPHI,LF,76,280,54,62,0.221,12,0,23,51,143,49,95,4,0.34,0.511,0.851,1.6
5,Trevor StoryBOS,2B,70,267,43,60,0.225,15,0,12,52,111,28,93,10,0.301,0.416,0.717,1.9
5,Adam DuvallATL,CF,76,263,36,54,0.205,13,1,10,32,99,21,93,0,0.27,0.376,0.646,-0.3
7,Austin RileyATL,3B,76,296,42,77,0.26,16,1,19,46,152,25,90,2,0.33,0.514,0.844,2
7,Julio RodriguezSEA,CF,78,293,44,80,0.273,15,2,13,39,138,23,90,19,0.335,0.471,0.806,3
9,Brandon MarshLAA,LF,71,231,27,53,0.229,7,1,6,31,80,16,89,4,0.282,0.346,0.628,0.8
10,Dansby SwansonATL,SS,78,293,49,88,0.3,16,1,14,46,148,25,87,11,0.36,0.505,0.865,2.9
11,C.J. CronCOL,1B,77,300,45,88,0.293,17,2,17,56,160,21,86,0,0.347,0.533,0.88,2.2
12,Joey GalloNYY,RF,63,188,24,31,0.165,4,0,9,18,62,29,85,1,0.276,0.33,0.606,0
12,Cody BellingerLAD,CF,70,261,35,55,0.211,13,2,11,31,105,21,85,9,0.27,0.402,0.672,1.3
12,Jared WalshLAA,1B,75,276,33,71,0.257,12,2,13,40,126,14,85,1,0.3,0.457,0.757,0.9
15,Bo BichetteTOR,SS,76,322,43,82,0.255,18,0,12,43,136,20,84,5,0.298,0.422,0.721,1
16,Aaron JudgeNYY,CF,75,287,62,82,0.286,11,0,29,59,180,36,83,5,0.361,0.627,0.988,3.7
16,Jorge MateoBAL,SS,71,238,26,47,0.197,10,2,6,19,79,13,83,19,0.248,0.332,0.58,1.5
16,Luke VoitSD,DH,59,216,28,49,0.227,13,0,9,33,89,28,83,1,0.316,0.412,0.728,0.7
19,Mike TroutLAA,CF,70,249,53,70,0.281,17,2,23,47,160,37,82,0,0.383,0.643,1.025,4.2
19,Jorge SolerMIA,LF,67,254,31,55,0.217,13,0,13,34,107,30,82,0,0.306,0.421,0.727,0.7
19,Adolis GarciaTEX,RF,73,290,46,74,0.255,15,3,15,50,140,15,82,11,0.294,0.483,0.776,2.7
22,Rhys HoskinsPHI,1B,77,284,42,72,0.254,15,2,16,41,139,40,81,0,0.348,0.489,0.837,1.7
23,Christian YelichMIL,LF,76,290,51,74,0.255,11,3,7,29,112,39,80,12,0.345,0.386,0.732,1.5
23,Ryan McMahonCOL,3B,75,264,30,62,0.235,13,2,7,38,100,34,80,0,0.328,0.379,0.707,1.2
25,Shohei OhtaniLAA,SP,76,286,47,76,0.266,15,1,18,50,147,35,79,8,0.35,0.514,0.864,1.5
26,Matt OlsonATL,1B,78,298,33,75,0.252,31,0,12,42,142,43,76,0,0.346,0.477,0.822,1.5
27,Nick CastellanosPHI,RF,77,298,31,73,0.245,17,0,8,40,114,21,75,4,0.297,0.383,0.68,-0.8
27,Randy ArozarenaTB,LF,73,281,33,71,0.253,16,2,7,33,112,16,75,17,0.306,0.399,0.704,0.3
27,Bobby Witt Jr.KC,SS,73,280,41,67,0.239,16,5,11,39,126,17,75,12,0.287,0.45,0.737,0.9
30,Eduardo EscobarNYM,3B,70,264,31,59,0.223,16,3,7,33,102,24,74,0,0.283,0.386,0.67,-0.1
30,Trent GrishamSD,CF,76,250,30,48,0.192,10,2,7,29,83,32,74,2,0.29,0.332,0.622,1
32,Franmil ReyesCLE,DH,43,162,12,33,0.204,5,0,4,16,50,12,73,0,0.261,0.309,0.57,-0.8
33,Robbie GrossmanDET,LF,60,203,19,43,0.212,9,0,2,18,58,28,72,2,0.315,0.286,0.601,0
33,Ryan MountcastleBAL,1B,66,262,33,73,0.279,16,0,13,39,128,14,72,3,0.315,0.489,0.804,1.3
33,Andrew VelazquezLAA,SS,71,206,22,35,0.17,6,0,5,20,56,9,72,10,0.214,0.272,0.485,1
33,Bryan ReynoldsPIT,CF,74,277,35,71,0.256,8,3,15,31,130,30,72,3,0.331,0.469,0.801,1.6
37,Marcell OzunaATL,DH,74,287,36,64,0.223,9,0,14,32,115,21,71,2,0.278,0.401,0.679,-0.5
38,Giancarlo StantonNYY,DH,63,225,30,56,0.249,5,0,19,52,118,30,70,0,0.333,0.524,0.858,1.4
38,Avisail GarciaMIA,RF,63,238,23,54,0.227,7,0,6,23,79,8,70,3,0.262,0.332,0.594,-0.5
38,Byron BuxtonMIN,CF,60,221,45,51,0.231,10,2,21,38,128,20,70,1,0.308,0.579,0.887,2.6
38,Jesus SanchezMIA,CF,64,221,30,48,0.217,8,3,10,27,92,13,70,1,0.266,0.416,0.682,0.2
42,J.D. MartinezBOS,DH,67,263,44,82,0.312,24,0,8,33,130,28,69,0,0.383,0.494,0.877,1.4
42,Gary SanchezMIN,C,62,226,26,50,0.221,18,0,9,34,95,15,69,1,0.279,0.42,0.7,0.3
42,Matt ChapmanTOR,3B,72,251,40,56,0.223,14,0,11,35,103,26,69,0,0.302,0.41,0.713,1.5
42,Nathaniel LoweTEX,1B,70,262,31,73,0.279,10,1,11,33,118,19,69,1,0.327,0.45,0.778,0.8
46,Tommy PhamCIN,LF,67,246,46,64,0.26,9,0,11,34,106,35,68,6,0.351,0.431,0.782,1.2
46,Brett PhillipsTB,RF,56,148,16,23,0.155,4,0,4,10,39,12,68,6,0.227,0.264,0.491,0.7
48,Jesus AguilarMIA,1B,67,255,24,64,0.251,12,0,9,32,103,18,67,0,0.299,0.404,0.702,-0.1
