RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
19,Joey GalloLAD/NYY,RF,92,259,36,43,0.166,5,1,15,29,95,43,118,2,0.287,0.367,0.654,0.3
20,Chris TaylorLAD,LF,85,289,35,67,0.232,21,3,8,31,118,34,117,7,0.315,0.408,0.723,0.6
20,Randy ArozarenaTB,LF,112,427,50,109,0.255,26,2,16,62,187,34,117,21,0.321,0.438,0.759,1.8
20,Julio RodriguezSEA,CF,102,394,59,105,0.266,19,2,19,62,185,29,117,21,0.327,0.47,0.797,4
23,Ryan McMahonCOL,3B,113,388,47,95,0.245,18,3,12,54,155,51,116,7,0.337,0.399,0.737,2.7
24,Nick CastellanosPHI,RF,116,451,50,118,0.262,25,0,11,56,176,27,115,7,0.306,0.39,0.697,-0.6
25,Willy AdamesMIL,SS,95,380,58,83,0.218,17,0,23,66,169,34,114,4,0.282,0.445,0.727,2.4
25,Shohei OhtaniLAA,SP,114,426,66,113,0.265,17,5,27,72,221,58,114,11,0.356,0.519,0.875,2.6
27,Josh DonaldsonNYY,3B,98,354,40,79,0.223,23,0,12,47,138,38,112,2,0.306,0.39,0.696,2.3
27,Byron BuxtonMIN,CF,89,331,61,75,0.227,13,3,28,51,178,31,112,5,0.305,0.538,0.843,3.8
29,Franmil ReyesCLE/CHC,DH,78,297,28,69,0.232,12,1,11,33,116,14,111,2,0.268,0.391,0.658,-0.4
29,Jorge MateoBAL,SS,110,363,49,83,0.229,18,5,11,36,144,21,111,27,0.279,0.397,0.676,2.8
29,Trent GrishamSD,CF,117,376,50,74,0.197,15,2,15,46,138,51,111,5,0.298,0.367,0.665,2
32,Ian HappCHC,LF,114,414,50,116,0.28,31,2,12,54,187,46,109,6,0.357,0.452,0.809,3.4
32,Nathaniel LoweTEX,1B,113,426,53,123,0.289,20,2,17,52,198,32,109,2,0.341,0.465,0.806,1.6
34,Ryan MountcastleBAL,1B,103,403,47,100,0.248,24,0,16,58,172,28,108,4,0.297,0.427,0.724,0.9
35,J.D. MartinezBOS,DH,102,392,57,107,0.273,34,0,9,46,168,40,107,0,0.344,0.429,0.772,0.6
35,Marcell OzunaATL,DH,107,415,50,89,0.214,14,0,20,46,163,27,107,2,0.263,0.393,0.656,-1.2
37,Javier BaezDET,SS,105,405,43,92,0.227,24,2,11,45,153,19,106,7,0.269,0.378,0.646,1.2
38,Kole CalhounTEX,RF,97,322,35,68,0.211,14,1,11,43,117,21,105,2,0.269,0.363,0.632,-0.8
38,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.2
40,Teoscar HernandezTOR,RF,93,352,48,94,0.267,24,1,17,56,171,24,103,6,0.317,0.486,0.803,2.4
41,Nelson CruzWSH,DH,107,382,45,90,0.236,16,0,9,59,133,44,102,4,0.318,0.348,0.666,0.3
41,Pete AlonsoNYM,1B,118,439,67,120,0.273,22,0,29,99,229,47,102,3,0.351,0.522,0.873,3.1
41,Bobby Witt Jr.KC,SS,109,422,57,105,0.249,19,5,15,57,179,22,102,23,0.29,0.424,0.715,0.2
44,Eduardo EscobarNYM,3B,102,375,41,81,0.216,21,3,12,44,144,28,101,0,0.269,0.384,0.653,-0.3
44,Jesus AguilarMIA,1B,108,397,36,94,0.237,18,0,15,48,157,27,101,1,0.287,0.395,0.683,-0.5
44,Adam DuvallATL,LF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,-0.3
44,Max MuncyLAD,3B,97,324,50,60,0.185,15,1,15,45,122,66,101,2,0.323,0.377,0.7,1.7
48,Jake CronenworthSD,2B,118,443,72,106,0.239,23,3,12,63,171,57,100,1,0.342,0.386,0.728,3.6
48,Bobby DalbecBOS,1B,101,279,35,58,0.208,8,2,11,32,103,26,100,2,0.28,0.369,0.649,-0.6
48,Daulton VarshoARI,RF,109,386,54,93,0.241,18,3,16,56,165,37,100,8,0.313,0.427,0.74,3.2
