RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,133,482,65,111,0.23,23,2,25,76,213,67,177,0,0.332,0.442,0.773,3.7
2,Kyle SchwarberPHI,LF,128,480,81,103,0.215,19,2,36,78,234,66,172,6,0.312,0.488,0.8,1.6
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.1
4,Dansby SwansonATL,SS,135,528,86,149,0.282,29,1,17,79,231,44,155,17,0.339,0.438,0.776,4.8
4,Adolis GarciaTEX,CF,129,513,74,129,0.251,26,4,22,84,229,31,155,22,0.297,0.446,0.743,2.9
6,Aaron JudgeNYY,RF,130,481,107,144,0.299,21,0,53,115,324,79,146,15,0.401,0.674,1.074,8.2
7,Luke VoitSD/WSH,1B,107,391,46,88,0.225,18,0,18,57,160,48,143,1,0.318,0.409,0.727,0.9
8,C.J. CronCOL,1B,128,497,69,134,0.27,26,3,25,88,241,33,140,0,0.322,0.485,0.807,2.4
8,Austin RileyATL,3B,133,519,79,149,0.287,36,2,35,88,294,45,140,2,0.357,0.566,0.923,5.6
10,Rhys HoskinsPHI,1B,132,496,70,124,0.25,26,2,26,66,232,64,139,2,0.34,0.468,0.808,2.7
11,Tommy PhamBOS/CIN,LF,120,463,78,115,0.248,19,1,15,54,181,49,138,7,0.322,0.391,0.713,0.9
11,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.7
11,Brandon MarshPHI/LAA,LF,111,347,40,80,0.231,11,3,9,45,124,24,138,9,0.284,0.357,0.641,0.7
14,Matt OlsonATL,1B,135,519,72,128,0.247,41,0,27,87,250,65,137,0,0.332,0.482,0.814,2.8
14,Matt ChapmanTOR,3B,126,440,71,104,0.236,23,1,24,64,201,51,137,2,0.323,0.457,0.78,3
16,Bo BichetteTOR,SS,130,531,70,141,0.266,34,0,18,71,229,34,136,9,0.31,0.431,0.741,1.6
17,Chris TaylorLAD,LF,97,328,39,73,0.223,23,3,8,34,126,40,135,9,0.312,0.384,0.696,0.4
17,Julio RodriguezSEA,CF,117,459,73,124,0.27,21,3,23,67,220,34,135,24,0.329,0.479,0.809,4.8
19,Shohei OhtaniLAA,SP,129,477,75,127,0.266,20,6,30,82,249,66,133,11,0.358,0.522,0.88,3
20,Joey GalloLAD/NYY,LF,104,290,41,48,0.166,6,2,15,33,103,48,132,2,0.288,0.355,0.643,0.2
20,Ryan McMahonCOL,3B,128,437,52,107,0.245,20,3,13,58,172,54,132,7,0.331,0.394,0.725,2.5
