RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Franmil ReyesCLE,DH,29,116,9,24,0.207,1,0,3,11,34,7,51,0,0.258,0.293,0.551,-0.6
2,Patrick WisdomCHC,3B,31,107,18,24,0.224,8,0,6,17,50,8,50,0,0.282,0.467,0.749,0
3,Eugenio SuarezSEA,3B,34,123,17,25,0.203,6,1,6,18,51,17,47,0,0.31,0.415,0.724,0.5
3,Dansby SwansonATL,SS,35,118,19,27,0.229,7,1,4,16,48,13,47,4,0.303,0.407,0.71,0.7
5,Cody BellingerLAD,CF,33,124,15,25,0.202,8,2,5,14,52,9,44,3,0.261,0.419,0.681,0.8
6,Kyle SchwarberPHI,DH,33,122,20,23,0.189,4,0,9,21,54,17,43,2,0.296,0.443,0.738,0.1
6,Julio RodriguezSEA,CF,34,125,14,33,0.264,5,1,2,13,46,11,43,10,0.328,0.368,0.696,0.7
8,Adam DuvallATL,RF,34,119,14,24,0.202,6,0,2,15,36,9,42,0,0.265,0.303,0.568,0
8,Chris TaylorLAD,DH,30,102,14,26,0.255,7,1,2,13,41,15,42,3,0.35,0.402,0.752,0.2
8,Willy AdamesMIL,SS,35,130,23,27,0.208,6,0,9,24,60,17,42,1,0.304,0.462,0.766,1
11,Trevor StoryBOS,2B,29,112,11,22,0.196,7,0,1,15,32,11,41,3,0.276,0.286,0.561,-0.4
11,Rhys HoskinsPHI,1B,34,127,19,30,0.236,7,1,6,19,57,15,41,0,0.315,0.449,0.764,0.4
11,Adolis GarciaTEX,RF,32,122,20,25,0.205,4,2,6,23,51,8,41,4,0.261,0.418,0.679,0.5
14,Robbie GrossmanDET,LF,31,105,10,22,0.21,4,0,0,10,26,19,40,1,0.336,0.248,0.584,0.1
14,Jorge SolerMIA,RF,34,128,12,24,0.188,5,0,7,16,50,16,40,0,0.283,0.391,0.673,0.4
14,Ryan McMahonCOL,2B,33,118,17,30,0.254,7,1,3,16,48,15,40,0,0.353,0.407,0.76,0.9
17,Aaron JudgeNYY,RF,33,125,28,37,0.296,6,0,12,27,79,15,39,2,0.369,0.632,1.001,1.7
