RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Patrick WisdomCHC,3B,49,173,30,40,0.231,10,0,12,31,86,17,70,2,0.306,0.497,0.803,0.7
2,Eugenio SuarezSEA,3B,51,189,30,42,0.222,10,1,10,28,84,21,69,0,0.304,0.444,0.748,1.1
3,Kyle SchwarberPHI,LF,50,180,31,36,0.2,6,0,14,27,84,31,66,2,0.322,0.467,0.789,0.3
4,Chris TaylorLAD,DH,49,168,24,45,0.268,10,3,6,24,79,21,63,3,0.349,0.47,0.819,0.8
4,Julio RodriguezSEA,CF,51,195,22,52,0.267,9,1,6,24,81,13,63,15,0.316,0.415,0.731,1.3
6,Adam DuvallATL,CF,52,177,19,33,0.186,8,0,2,16,47,14,62,0,0.251,0.266,0.517,-0.9
6,Austin RileyATL,3B,52,205,27,54,0.263,13,0,13,29,106,19,62,2,0.338,0.517,0.855,1.5
8,Trevor StoryBOS,2B,46,174,27,40,0.23,11,0,9,39,78,23,61,7,0.325,0.448,0.773,1.4
9,C.J. CronCOL,1B,52,205,32,61,0.298,10,1,14,40,115,13,60,0,0.35,0.561,0.911,1.8
9,Dansby SwansonATL,SS,53,189,30,53,0.28,10,1,6,26,83,18,60,9,0.348,0.439,0.787,1.7
11,Rhys HoskinsPHI,1B,51,193,26,43,0.223,9,1,8,25,78,23,59,0,0.304,0.404,0.708,0.4
11,Adolis GarciaTEX,RF,49,194,27,44,0.227,10,2,8,32,82,9,59,6,0.266,0.423,0.688,0.8
13,Ryan McMahonCOL,2B,51,183,26,44,0.24,11,2,4,26,71,23,58,0,0.335,0.388,0.723,1
14,Christian YelichMIL,LF,52,193,31,43,0.223,9,2,5,21,71,25,57,7,0.315,0.368,0.683,0.5
14,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.8
16,Joey GalloNYY,LF,43,130,13,23,0.177,2,0,5,7,40,19,56,0,0.282,0.308,0.59,-0.1
16,Aaron JudgeNYY,RF,50,190,42,60,0.316,9,0,20,41,129,23,56,3,0.384,0.679,1.063,2.3
16,Cody BellingerLAD,CF,48,172,22,37,0.215,11,2,6,20,70,16,56,6,0.286,0.407,0.693,1
16,Shohei OhtaniLAA,SP,52,200,34,48,0.24,9,0,11,32,90,20,56,7,0.318,0.45,0.768,0.7
20,Jared WalshLAA,1B,50,183,24,46,0.251,9,0,10,29,85,12,55,1,0.305,0.464,0.769,0.6
20,Bo BichetteTOR,SS,51,213,26,54,0.254,14,0,7,26,89,13,55,4,0.296,0.418,0.714,0.8
22,Jorge SolerMIA,RF,47,180,25,40,0.222,10,0,11,27,83,22,54,0,0.314,0.461,0.775,0.9
22,Matt OlsonATL,1B,53,199,21,51,0.256,23,0,6,25,92,34,54,0,0.366,0.462,0.828,1.1
22,Jorge MateoBAL,SS,48,168,14,36,0.214,9,2,3,12,58,6,54,13,0.246,0.345,0.591,1.4
25,Mike TroutLAA,CF,48,172,37,49,0.285,13,1,13,28,103,25,53,0,0.388,0.599,0.987,2.7
25,Sean MurphyOAK,C,49,178,21,35,0.197,14,1,5,22,66,17,53,0,0.275,0.371,0.646,0.3
25,Jesus SanchezMIA,RF,46,159,21,37,0.233,5,3,7,18,69,10,53,0,0.287,0.434,0.721,0.4
25,Brandon MarshLAA,CF,47,152,18,40,0.263,5,0,4,26,57,11,53,3,0.315,0.375,0.69,0.9
29,Eduardo EscobarNYM,3B,50,190,23,43,0.226,13,2,3,16,69,22,52,0,0.304,0.363,0.667,0
29,Randy ArozarenaTB,RF,50,195,23,50,0.256,12,1,6,23,82,11,52,8,0.301,0.421,0.722,0.2
29,Pavin SmithARI,RF,48,156,15,34,0.218,6,0,7,25,61,18,52,1,0.299,0.391,0.69,0.4
32,Nick CastellanosPHI,LF,52,199,25,50,0.251,13,0,7,28,84,14,51,2,0.306,0.422,0.728,-0.2
32,Robbie GrossmanDET,LF,42,141,13,28,0.199,6,0,0,10,34,21,51,2,0.311,0.241,0.553,-0.3
32,Marcell OzunaATL,DH,53,206,22,48,0.233,6,0,10,22,84,12,51,2,0.276,0.408,0.684,-0.4
32,Jorge PolancoMIN,SS,50,188,22,42,0.223,8,0,5,26,65,27,51,3,0.318,0.346,0.664,1.1
32,Trent GrishamSD,CF,50,162,13,27,0.167,8,2,3,18,48,23,51,1,0.278,0.296,0.574,0.2
37,Pete AlonsoNYM,DH,54,202,31,56,0.277,8,0,14,48,106,22,50,1,0.357,0.525,0.882,1.2
