RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,67,247,32,56,0.227,12,1,12,35,106,31,92,0,0.32,0.429,0.75,1.6
2,Patrick WisdomCHC,3B,63,222,32,48,0.216,13,0,12,31,97,26,88,2,0.306,0.437,0.742,0.5
3,Kyle SchwarberPHI,LF,66,240,48,51,0.213,11,0,18,37,116,46,84,3,0.343,0.483,0.826,1.3
4,Trevor StoryBOS,2B,61,235,37,52,0.221,15,0,10,45,97,26,83,8,0.303,0.413,0.716,1.8
4,Julio RodriguezSEA,CF,67,253,30,67,0.265,13,1,8,30,106,20,83,18,0.326,0.419,0.745,1.9
6,Adam DuvallATL,CF,66,228,32,47,0.206,10,1,8,26,83,20,82,0,0.274,0.364,0.638,-0.3
6,Austin RileyATL,3B,67,266,38,68,0.256,14,1,18,41,138,20,82,2,0.323,0.519,0.842,2
8,Chris TaylorLAD,DH,61,209,27,52,0.249,16,3,6,25,92,25,80,4,0.329,0.44,0.769,0.4
9,Brandon MarshLAA,CF,62,207,25,50,0.242,7,0,6,30,75,15,78,4,0.295,0.362,0.657,1
10,C.J. CronCOL,1B,67,262,41,78,0.298,14,2,17,52,147,16,77,0,0.344,0.561,0.905,2.1
11,Jared WalshLAA,1B,66,243,29,62,0.255,11,1,12,38,111,14,76,1,0.304,0.457,0.761,1
12,Dansby SwansonATL,SS,68,249,41,73,0.293,14,1,9,37,116,25,75,11,0.361,0.466,0.827,2.7
13,Jorge SolerMIA,RF,60,228,29,50,0.219,13,0,12,30,99,27,74,0,0.31,0.434,0.744,0.8
13,Rhys HoskinsPHI,1B,67,254,37,64,0.252,13,2,13,37,120,30,74,0,0.334,0.472,0.807,1.3
13,Adolis GarciaTEX,RF,64,253,40,64,0.253,11,3,13,45,120,14,74,11,0.294,0.474,0.768,2.2
16,Mike TroutLAA,CF,62,221,47,64,0.29,15,1,21,43,144,31,73,0,0.387,0.652,1.038,3.8
16,Christian YelichMIL,LF,66,252,41,59,0.234,9,2,7,23,93,30,73,10,0.318,0.369,0.687,1
16,Joey GalloNYY,LF,56,167,24,31,0.186,4,0,9,18,62,26,73,1,0.295,0.371,0.667,0.4
16,Ryan McMahonCOL,2B,65,229,28,54,0.236,12,2,5,33,85,31,73,0,0.333,0.371,0.705,1.1
16,Cody BellingerLAD,CF,60,222,27,47,0.212,13,2,8,24,88,19,73,8,0.277,0.396,0.673,1.3
21,Aaron JudgeNYY,RF,65,249,55,75,0.301,11,0,25,50,161,34,72,5,0.38,0.647,1.026,3.3
21,Bo BichetteTOR,SS,66,278,37,72,0.259,15,0,10,33,117,18,72,4,0.304,0.421,0.725,1.2
23,Jorge MateoBAL,SS,61,208,18,42,0.202,9,2,4,16,67,8,71,17,0.239,0.322,0.561,1.3
23,Shohei OhtaniLAA,SP,67,258,42,65,0.252,13,1,13,37,119,26,71,7,0.328,0.461,0.789,0.8
25,Luke VoitSD,DH,50,188,27,45,0.239,12,0,9,31,84,24,70,1,0.326,0.447,0.772,1
26,Nick CastellanosPHI,LF,67,257,29,65,0.253,17,0,7,36,103,21,67,2,0.312,0.401,0.713,0
26,Matt OlsonATL,1B,68,258,27,64,0.248,27,0,8,32,115,41,67,0,0.352,0.446,0.798,0.9
26,Randy ArozarenaTB,RF,65,249,30,62,0.249,14,2,7,31,101,14,67,12,0.304,0.406,0.709,0.4
