RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,130,467,64,109,0.233,22,2,25,76,210,67,173,0,0.337,0.45,0.787,4
2,Kyle SchwarberPHI,LF,125,468,81,100,0.214,18,1,36,78,228,65,167,6,0.312,0.487,0.799,1.5
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.1
4,Adolis GarciaTEX,CF,126,501,74,128,0.255,25,4,22,83,227,31,154,22,0.302,0.453,0.755,3.1
5,Dansby SwansonATL,SS,132,517,85,148,0.286,29,1,17,78,230,42,150,16,0.342,0.445,0.786,4.8
6,Aaron JudgeNYY,RF,127,470,104,139,0.296,20,0,51,113,312,78,142,15,0.399,0.664,1.062,7.7
7,Luke VoitSD/WSH,1B,104,380,46,85,0.224,18,0,18,57,157,45,141,1,0.314,0.413,0.727,0.8
8,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.7
9,C.J. CronCOL,1B,125,486,67,132,0.272,26,3,24,86,236,33,137,0,0.323,0.486,0.809,2.5
10,Tommy PhamBOS/CIN,LF,117,450,77,112,0.249,19,1,15,54,178,48,135,7,0.321,0.396,0.717,1
10,Matt OlsonATL,1B,132,510,69,127,0.249,41,0,27,87,249,62,135,0,0.332,0.488,0.82,3
10,Austin RileyATL,3B,130,508,77,147,0.289,36,2,33,86,286,43,135,2,0.358,0.563,0.921,5.4
10,Bo BichetteTOR,SS,127,519,67,135,0.26,32,0,17,66,218,33,135,9,0.305,0.42,0.725,1.3
14,Chris TaylorLAD,LF,94,321,38,72,0.224,23,3,8,34,125,36,133,8,0.304,0.389,0.693,0.3
14,Matt ChapmanTOR,3B,123,430,69,102,0.237,22,1,24,64,198,47,133,2,0.32,0.46,0.781,2.9
14,Rhys HoskinsPHI,1B,129,483,70,121,0.251,25,2,26,66,228,64,133,2,0.343,0.472,0.815,2.9
14,Brandon MarshPHI/LAA,LF,109,341,40,80,0.235,11,3,9,45,124,24,133,9,0.288,0.364,0.652,1
18,Shohei OhtaniLAA,SP,127,469,75,126,0.269,20,6,30,82,248,64,131,11,0.359,0.529,0.888,3
19,Ryan McMahonCOL,3B,125,431,52,106,0.246,20,3,13,58,171,52,130,7,0.331,0.397,0.727,2.6
19,Julio RodriguezSEA,CF,114,443,69,118,0.266,21,3,22,66,211,34,130,23,0.328,0.476,0.804,4.6
