RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,112,407,53,92,0.226,20,1,18,58,168,57,152,0,0.329,0.413,0.742,2.5
2,Kyle SchwarberPHI,LF,109,407,71,86,0.211,16,0,34,69,204,59,144,6,0.314,0.501,0.815,1.6
3,Patrick WisdomCHC,3B,107,372,55,82,0.22,22,0,20,52,164,48,143,7,0.318,0.441,0.759,1.3
4,Adolis GarciaTEX,RF,107,420,61,106,0.252,21,4,19,71,192,28,128,16,0.303,0.457,0.76,2.7
5,Dansby SwansonATL,SS,112,436,73,128,0.294,24,1,16,60,202,34,126,14,0.348,0.463,0.811,4.2
6,C.J. CronCOL,1B,109,426,62,119,0.279,26,3,23,80,220,29,122,0,0.331,0.516,0.848,2.8
6,Jared WalshLAA,1B,106,384,39,86,0.224,18,2,14,42,150,22,122,2,0.271,0.391,0.662,-0.3
8,Matt OlsonATL,1B,112,431,55,107,0.248,36,0,21,70,206,56,120,0,0.337,0.478,0.815,2.3
8,Aaron JudgeNYY,RF,108,408,94,124,0.304,19,0,45,99,278,62,120,11,0.396,0.681,1.078,6.9
8,Austin RileyATL,3B,110,434,67,129,0.297,33,2,30,74,256,33,120,2,0.358,0.59,0.948,4.8
8,Luke VoitSD/WSH,DH,89,322,41,74,0.23,18,0,15,51,137,42,120,1,0.323,0.425,0.748,0.9
8,Brandon MarshPHI/LAA,CF,100,310,36,71,0.229,10,2,8,39,109,23,120,8,0.286,0.352,0.638,0.5
13,Bo BichetteTOR,SS,109,452,62,119,0.263,27,0,17,64,197,27,118,7,0.304,0.436,0.739,1.5
14,Rhys HoskinsPHI,1B,110,406,60,101,0.249,21,2,24,54,198,53,117,1,0.34,0.488,0.827,2.8
15,Tommy PhamBOS/CIN,LF,100,379,64,90,0.237,15,1,14,47,149,44,114,7,0.315,0.393,0.709,0.7
15,Joey GalloLAD/NYY,RF,88,248,34,41,0.165,5,1,13,27,87,40,114,2,0.281,0.351,0.632,0.2
17,Matt ChapmanTOR,3B,104,363,60,88,0.242,18,0,22,59,172,39,113,1,0.322,0.474,0.796,2.7
18,Christian YelichMIL,LF,105,394,71,102,0.259,18,4,8,35,152,62,111,16,0.364,0.386,0.749,2.2
18,Cody BellingerLAD,CF,102,371,54,78,0.21,20,3,15,49,149,28,111,11,0.267,0.402,0.668,1.6
20,Ryan McMahonCOL,3B,108,371,45,90,0.243,17,3,12,53,149,50,110,7,0.337,0.402,0.739,2.8
21,Randy ArozarenaTB,LF,105,403,46,103,0.256,24,2,13,52,170,29,109,21,0.316,0.422,0.738,1.6
21,Julio RodriguezSEA,CF,96,365,55,99,0.271,19,2,18,57,176,28,109,21,0.334,0.482,0.816,4
23,Jorge MateoBAL,SS,103,339,44,74,0.218,15,5,11,34,132,18,108,27,0.267,0.389,0.657,2.3
23,Shohei OhtaniLAA,SP,108,403,62,103,0.256,17,3,25,66,201,55,108,11,0.348,0.499,0.847,2.1
25,Chris TaylorLAD,LF,78,265,34,62,0.234,20,3,7,30,109,30,107,7,0.314,0.411,0.726,0.2
26,Franmil ReyesCLE/CHC,DH,72,271,24,59,0.218,9,0,9,29,95,14,106,2,0.257,0.351,0.607,-0.8
26,Willy AdamesMIL,SS,88,353,57,79,0.224,17,0,22,64,162,32,106,4,0.288,0.459,0.747,2.5
28,Nick CastellanosPHI,RF,110,425,46,108,0.254,22,0,10,54,160,27,105,5,0.302,0.376,0.678,-0.6
28,Kole CalhounTEX,RF,97,322,35,68,0.211,14,1,11,43,117,21,105,2,0.269,0.363,0.632,-0.8
28,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
31,J.D. MartinezBOS,DH,96,373,54,103,0.276,34,0,9,44,164,35,104,0,0.342,0.44,0.782,0.6
31,Ian HappCHC,LF,108,392,46,109,0.278,30,2,9,48,170,44,104,6,0.356,0.434,0.79,3.1
33,Josh DonaldsonNYY,3B,91,328,39,74,0.226,23,0,11,43,130,35,103,2,0.306,0.396,0.703,2.4
33,Byron BuxtonMIN,CF,83,306,58,68,0.222,13,3,27,49,168,29,103,3,0.301,0.549,0.85,3.5
33,Trent GrishamSD,CF,110,353,45,69,0.195,14,2,13,42,126,45,103,4,0.292,0.357,0.649,1.5
33,Nathaniel LoweTEX,1B,106,402,49,113,0.281,18,2,16,48,183,28,103,1,0.329,0.455,0.785,1.1
37,Marcell OzunaATL,DH,104,403,49,86,0.213,13,0,20,46,159,27,102,2,0.264,0.395,0.658,-1.2
37,Ryan MountcastleBAL,1B,97,379,45,98,0.259,24,0,15,55,167,25,102,4,0.302,0.441,0.743,1.2
39,Adam DuvallATL,LF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,-0.1
40,Eduardo EscobarNYM,3B,99,369,41,81,0.22,21,3,12,43,144,28,100,0,0.273,0.39,0.663,-0.2
41,Javier BaezDET,SS,98,376,41,83,0.221,22,2,11,44,142,18,99,4,0.264,0.378,0.641,1
42,Bobby DalbecBOS,1B,99,275,34,57,0.207,8,2,11,32,102,26,98,2,0.28,0.371,0.651,-0.6
43,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.9
43,Jake CronenworthSD,2B,111,415,69,100,0.241,23,3,11,58,162,53,97,1,0.343,0.39,0.733,3.5
43,Bobby Witt Jr.KC,SS,102,394,57,101,0.256,19,5,15,57,175,22,97,22,0.3,0.444,0.744,0.7
46,Paul GoldschmidtSTL,1B,105,395,77,131,0.332,31,0,27,87,243,56,96,5,0.415,0.615,1.031,5.9
46,Francisco LindorNYM,SS,111,429,74,116,0.27,17,3,20,81,199,47,96,11,0.349,0.464,0.813,4.6
48,Avisail GarciaMIA,RF,88,323,29,75,0.232,8,0,7,30,104,13,95,4,0.269,0.322,0.591,-0.8
48,Daulton VarshoARI,RF,102,362,52,87,0.24,17,2,16,55,156,35,95,8,0.313,0.431,0.744,3
50,Robbie GrossmanATL/DET,LF,87,283,24,58,0.205,15,1,2,24,81,40,94,3,0.313,0.286,0.599,0.2
