RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,127,455,62,103,0.226,22,2,24,72,201,66,172,0,0.332,0.442,0.774,3.8
2,Kyle SchwarberPHI,LF,122,454,79,96,0.211,18,1,35,73,221,64,162,6,0.312,0.487,0.798,1.5
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.2
4,Adolis GarciaTEX,CF,123,488,72,125,0.256,25,4,21,80,221,31,149,21,0.304,0.453,0.756,3
5,Dansby SwansonATL,SS,129,506,84,146,0.289,28,1,17,76,227,40,145,16,0.342,0.449,0.791,4.7
6,Aaron JudgeNYY,RF,124,461,101,135,0.293,20,0,49,109,302,74,139,14,0.393,0.655,1.048,7.4
7,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.6
8,Luke VoitSD/WSH,1B,101,367,45,83,0.226,18,0,17,55,152,44,135,1,0.318,0.414,0.732,0.8
8,Bo BichetteTOR,SS,124,508,66,133,0.262,31,0,17,66,215,32,135,8,0.304,0.423,0.728,1.4
10,C.J. CronCOL,1B,122,474,66,129,0.272,26,3,24,84,233,33,134,0,0.325,0.492,0.817,2.4
11,Matt ChapmanTOR,3B,120,420,66,99,0.236,21,1,24,63,194,44,133,2,0.316,0.462,0.778,2.9
12,Austin RileyATL,3B,127,496,74,142,0.286,35,2,31,83,274,42,131,2,0.356,0.552,0.908,5.1
12,Rhys HoskinsPHI,1B,126,469,67,116,0.247,23,2,26,65,221,62,131,2,0.34,0.471,0.811,3
14,Matt OlsonATL,1B,129,500,69,127,0.254,41,0,27,87,249,61,130,0,0.337,0.498,0.835,3.1
14,Brandon MarshPHI/LAA,LF,106,328,36,74,0.226,11,2,8,39,113,24,130,9,0.282,0.345,0.627,0.6
16,Tommy PhamBOS/CIN,LF,113,433,73,108,0.249,19,1,15,53,174,46,129,7,0.32,0.402,0.722,1
17,Chris TaylorLAD,LF,92,313,38,72,0.23,23,3,8,32,125,36,128,8,0.311,0.399,0.71,0.4
18,Shohei OhtaniLAA,SP,124,457,72,121,0.265,19,6,28,77,236,64,127,11,0.358,0.516,0.874,2.8
18,Julio RodriguezSEA,CF,111,432,65,114,0.264,19,3,21,65,202,31,127,23,0.323,0.468,0.79,4.4
20,Ryan McMahonCOL,3B,122,423,52,105,0.248,20,3,13,58,170,52,126,7,0.334,0.402,0.736,2.7
21,Christian YelichMIL,LF,121,455,83,120,0.264,19,4,11,44,180,68,125,16,0.363,0.396,0.759,2.6
21,Franmil ReyesCLE/CHC,RF,89,338,31,77,0.228,14,2,12,38,131,17,125,2,0.265,0.388,0.652,-0.7
21,Randy ArozarenaTB,LF,122,463,56,122,0.263,31,2,17,69,208,39,125,24,0.333,0.449,0.783,2.4
24,Joey GalloLAD/NYY,LF,98,274,40,46,0.168,6,2,15,31,101,47,124,2,0.292,0.369,0.661,0.5
