RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,56,205,31,48,0.234,11,1,11,32,94,27,77,0,0.329,0.459,0.788,1.5
2,Patrick WisdomCHC,3B,53,189,32,42,0.222,12,0,12,31,90,21,75,2,0.305,0.476,0.781,0.7
3,Chris TaylorLAD,DH,53,183,25,46,0.251,11,3,6,24,81,21,71,3,0.329,0.443,0.771,0.6
4,Trevor StoryBOS,2B,51,196,31,45,0.23,14,0,9,41,86,23,70,8,0.316,0.439,0.754,1.8
4,Kyle SchwarberPHI,LF,54,196,35,41,0.209,9,0,14,29,92,35,70,2,0.333,0.469,0.803,0.8
6,Julio RodriguezSEA,CF,56,211,26,57,0.27,9,1,7,26,89,18,69,17,0.336,0.422,0.758,1.7
7,Austin RileyATL,3B,56,223,32,59,0.265,13,1,15,34,119,20,68,2,0.336,0.534,0.87,2.1
8,Adam DuvallATL,CF,55,190,24,39,0.205,10,1,4,20,63,14,66,0,0.264,0.332,0.596,-0.7
9,C.J. CronCOL,1B,56,217,32,62,0.286,11,1,14,41,117,14,65,0,0.338,0.539,0.877,1.6
10,Dansby SwansonATL,SS,57,205,33,57,0.278,11,1,6,26,88,21,64,9,0.349,0.429,0.779,2.2
10,Rhys HoskinsPHI,1B,55,209,28,46,0.22,9,1,9,27,84,24,64,0,0.305,0.402,0.707,0.4
10,Adolis GarciaTEX,RF,54,213,29,48,0.225,10,2,10,36,92,10,64,7,0.264,0.432,0.696,1.1
13,Ryan McMahonCOL,2B,55,196,26,46,0.235,11,2,4,27,73,24,62,0,0.327,0.372,0.7,1.1
13,Jared WalshLAA,1B,55,202,26,50,0.248,10,0,10,33,90,13,62,1,0.3,0.446,0.745,0.7
13,Shohei OhtaniLAA,SP,57,219,37,53,0.242,11,0,11,32,97,23,62,7,0.322,0.443,0.765,0.7
16,Joey GalloNYY,LF,46,140,15,26,0.186,2,0,6,10,46,20,61,0,0.288,0.329,0.616,0.2
16,Aaron JudgeNYY,RF,54,206,46,64,0.311,9,0,22,45,139,26,61,3,0.383,0.675,1.058,3
16,Bo BichetteTOR,SS,56,233,30,61,0.262,14,0,9,30,102,17,61,4,0.312,0.438,0.75,1.4
19,Pavin SmithARI,RF,52,172,15,36,0.209,6,0,7,25,63,20,60,1,0.292,0.366,0.659,0.2
20,Christian YelichMIL,LF,55,205,33,46,0.224,9,2,5,21,74,26,59,8,0.315,0.361,0.676,0.5
20,Jorge SolerMIA,RF,51,193,26,44,0.228,11,0,12,29,91,25,59,0,0.323,0.472,0.794,0.9
20,Cody BellingerLAD,CF,51,186,24,39,0.21,12,2,7,22,76,18,59,6,0.283,0.409,0.692,1.2
23,Matt OlsonATL,1B,57,217,23,56,0.258,24,0,7,29,101,35,58,0,0.362,0.465,0.828,1.1
