RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,76,283,36,67,0.237,16,1,13,38,124,36,105,0,0.329,0.438,0.767,2.1
2,Patrick WisdomCHC,3B,71,253,39,57,0.225,15,0,14,37,114,29,99,2,0.311,0.451,0.762,0.7
3,Kyle SchwarberPHI,LF,74,272,53,59,0.217,12,0,22,47,137,49,94,4,0.34,0.504,0.843,1.8
4,Chris TaylorLAD,LF,70,242,30,59,0.244,19,3,6,27,102,28,92,6,0.325,0.421,0.746,0.6
5,Trevor StoryBOS,2B,69,263,41,59,0.224,15,0,12,52,110,28,91,10,0.302,0.418,0.72,1.9
5,Adam DuvallATL,CF,74,255,33,51,0.2,12,1,9,30,92,21,91,0,0.267,0.361,0.628,-0.4
7,Julio RodriguezSEA,CF,76,287,41,79,0.275,15,1,12,38,132,22,89,19,0.334,0.46,0.794,2.9
8,Austin RileyATL,3B,74,288,39,72,0.25,16,1,18,43,144,24,88,2,0.321,0.5,0.821,2.1
8,Brandon MarshLAA,LF,70,228,27,53,0.232,7,1,6,31,80,16,88,4,0.285,0.351,0.636,1.1
10,C.J. CronCOL,1B,76,296,45,87,0.294,16,2,17,56,158,21,86,0,0.348,0.534,0.881,2.2
10,Dansby SwansonATL,SS,76,285,48,84,0.295,14,1,13,43,139,25,86,11,0.357,0.488,0.844,3
12,Joey GalloNYY,RF,62,186,24,31,0.167,4,0,9,18,62,28,84,1,0.276,0.333,0.609,0
12,Bo BichetteTOR,SS,74,314,42,80,0.255,16,0,12,41,132,20,84,5,0.299,0.42,0.72,0.7
14,Cody BellingerLAD,CF,68,255,34,54,0.212,13,2,10,29,101,21,83,9,0.273,0.396,0.669,1.1
14,Jared WalshLAA,1B,74,273,33,71,0.26,12,2,13,40,126,14,83,1,0.303,0.462,0.765,0.9
16,Jorge SolerMIA,LF,67,254,31,55,0.217,13,0,13,34,107,30,82,0,0.306,0.421,0.727,0.7
16,Aaron JudgeNYY,CF,74,283,62,82,0.29,11,0,29,59,180,36,82,5,0.365,0.636,1.001,3.7
16,Jorge MateoBAL,SS,70,236,25,47,0.199,10,2,6,18,79,12,82,19,0.247,0.335,0.582,1.6
19,Luke VoitSD,DH,57,212,28,49,0.231,13,0,9,33,89,27,81,1,0.318,0.42,0.738,0.7
19,Rhys HoskinsPHI,1B,75,280,39,70,0.25,15,2,14,38,131,37,81,0,0.341,0.468,0.808,1.3
19,Adolis GarciaTEX,RF,72,286,46,74,0.259,15,3,15,49,140,15,81,11,0.297,0.49,0.787,2.6
22,Ryan McMahonCOL,3B,74,260,29,61,0.235,13,2,6,37,96,34,80,0,0.329,0.369,0.698,1.3
23,Mike TroutLAA,CF,69,246,53,70,0.285,17,2,23,47,160,37,79,0,0.387,0.65,1.037,4.2
23,Christian YelichMIL,LF,74,282,47,71,0.252,11,2,7,27,107,37,79,12,0.341,0.379,0.72,1.3
23,Shohei OhtaniLAA,SP,75,283,46,75,0.265,15,1,17,49,143,35,79,8,0.35,0.505,0.855,1.6
26,Eduardo EscobarNYM,3B,69,261,30,58,0.222,16,3,6,30,98,24,74,0,0.283,0.375,0.658,-0.1
26,Nick CastellanosPHI,RF,75,290,30,71,0.245,17,0,7,37,109,21,74,3,0.298,0.376,0.674,-0.8
28,Matt OlsonATL,1B,76,289,32,74,0.256,31,0,12,42,141,43,73,0,0.352,0.488,0.84,1.5
28,Trent GrishamSD,CF,74,243,29,45,0.185,10,2,6,28,77,32,73,2,0.287,0.317,0.604,1
