RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,105,384,49,90,0.234,19,1,18,57,165,53,142,0,0.333,0.43,0.762,2.7
2,Kyle SchwarberPHI,LF,102,382,66,77,0.202,13,0,33,66,189,56,136,5,0.307,0.495,0.802,1.2
3,Patrick WisdomCHC,3B,98,348,51,78,0.224,22,0,19,50,157,43,132,6,0.317,0.451,0.769,1.4
4,Adolis GarciaTEX,RF,100,394,57,96,0.244,20,4,18,64,178,26,122,15,0.291,0.452,0.743,2.6
5,C.J. CronCOL,1B,103,399,58,112,0.281,23,2,22,72,205,27,119,0,0.333,0.514,0.846,2.6
6,Brandon MarshLAA,CF,93,292,34,66,0.226,9,2,8,37,103,22,117,8,0.284,0.353,0.637,0.9
7,Aaron JudgeNYY,RF,102,386,89,115,0.298,17,0,43,93,261,56,116,10,0.386,0.676,1.062,6.1
8,Dansby SwansonATL,SS,105,403,69,121,0.3,21,1,15,55,189,34,115,14,0.358,0.469,0.827,4.4
9,Matt OlsonATL,1B,105,403,51,100,0.248,35,0,21,67,198,52,113,0,0.337,0.491,0.828,2.3
10,Rhys HoskinsPHI,1B,103,384,54,95,0.247,20,2,20,48,179,49,112,1,0.336,0.466,0.802,2.3
10,Bo BichetteTOR,SS,103,425,55,109,0.256,24,0,14,56,175,27,112,7,0.3,0.412,0.711,1.2
12,Austin RileyATL,3B,103,404,62,121,0.3,32,1,29,68,242,32,111,2,0.36,0.599,0.959,4.7
12,Jared WalshLAA,1B,98,359,37,83,0.231,18,2,13,41,144,20,111,1,0.277,0.401,0.679,0.1
14,Luke VoitSD,DH,82,298,38,67,0.225,18,0,13,48,124,39,110,1,0.317,0.416,0.733,0.7
15,Julio RodriguezSEA,CF,96,365,55,99,0.271,19,2,18,57,176,28,109,21,0.334,0.482,0.816,4
16,Cody BellingerLAD,CF,96,350,51,72,0.206,17,3,13,41,134,27,107,11,0.264,0.383,0.647,1.3
17,Joey GalloNYY,RF,82,233,32,37,0.159,4,1,12,24,79,40,106,2,0.282,0.339,0.621,0
17,Randy ArozarenaTB,LF,100,382,44,96,0.251,22,2,12,47,158,27,106,20,0.312,0.414,0.725,1.2
19,Kole CalhounTEX,RF,97,322,35,68,0.211,14,1,11,43,117,21,105,2,0.269,0.363,0.632,-0.9
19,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
21,Christian YelichMIL,LF,99,372,68,98,0.263,17,4,8,35,147,57,104,15,0.364,0.395,0.759,2.2
21,Ryan McMahonCOL,3B,101,349,38,83,0.238,16,3,8,44,129,46,104,6,0.332,0.37,0.701,2.1
21,Franmil ReyesCLE,DH,70,263,24,56,0.213,9,0,9,28,92,14,104,2,0.254,0.35,0.603,-0.9
21,Jorge MateoBAL,SS,97,319,41,69,0.216,15,5,10,32,124,17,104,26,0.264,0.389,0.653,2.3
25,Nick CastellanosPHI,RF,103,403,42,104,0.258,22,0,9,51,153,24,103,4,0.302,0.38,0.681,-0.9
25,Matt ChapmanTOR,3B,98,341,56,83,0.243,18,0,20,57,161,36,103,1,0.322,0.472,0.794,2.4
27,Tommy PhamBOS/CIN,LF,93,348,58,83,0.239,12,1,11,39,130,42,102,7,0.319,0.374,0.693,0.7
28,Adam DuvallATL,LF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,0
28,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.4
30,Eduardo EscobarNYM,3B,94,357,40,78,0.218,20,3,12,42,140,26,98,0,0.27,0.392,0.662,-0.1
30,Byron BuxtonMIN,CF,79,294,57,65,0.221,12,3,26,46,161,27,98,3,0.299,0.548,0.846,3.3
30,Ryan MountcastleBAL,1B,91,357,42,90,0.252,22,0,14,52,154,22,98,4,0.294,0.431,0.725,1
30,Shohei OhtaniLAA,SP,101,375,58,95,0.253,17,3,22,62,184,52,98,11,0.349,0.491,0.839,1.9
34,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.9
34,Willy AdamesMIL,SS,82,325,55,73,0.225,17,0,21,61,153,31,97,3,0.292,0.471,0.762,2.4
34,Nathaniel LoweTEX,1B,99,376,45,106,0.282,16,2,15,45,171,25,97,1,0.327,0.455,0.781,0.8
37,Avisail GarciaMIA,RF,88,323,29,75,0.232,8,0,7,30,104,13,95,4,0.269,0.322,0.591,-0.7
37,Trent GrishamSD,CF,103,337,44,67,0.199,14,2,13,41,124,43,95,4,0.294,0.368,0.661,1.6
37,Bobby DalbecBOS,1B,96,264,31,54,0.205,7,2,10,29,95,26,95,2,0.28,0.36,0.64,-0.8
40,Marcell OzunaATL,DH,98,379,48,84,0.222,13,0,19,42,154,27,94,2,0.275,0.406,0.681,-0.7
41,Josh DonaldsonNYY,3B,85,305,35,67,0.22,20,0,10,38,117,33,93,2,0.301,0.384,0.684,1.7
41,Giancarlo StantonNYY,DH,80,289,40,66,0.228,6,0,24,61,144,35,93,0,0.309,0.498,0.807,1
41,Ian HappCHC,LF,100,362,45,100,0.276,25,2,9,46,156,42,93,6,0.357,0.431,0.788,2.9
41,Jake CronenworthSD,2B,104,393,68,96,0.244,23,3,11,55,158,52,93,1,0.348,0.402,0.751,3.8
41,Bobby Witt Jr.KC,SS,95,369,52,94,0.255,19,5,15,52,168,20,93,20,0.298,0.455,0.753,0.9
46,Paul GoldschmidtSTL,1B,97,368,70,122,0.332,28,0,25,81,225,49,92,5,0.412,0.611,1.023,5.3
46,J.D. MartinezBOS,DH,89,348,52,99,0.284,32,0,9,40,158,32,92,0,0.35,0.454,0.804,0.9
48,Daulton VarshoARI,RF,95,339,47,81,0.239,15,2,14,49,142,31,91,7,0.31,0.419,0.728,2.7
49,Nelson CruzWSH,DH,95,347,41,80,0.231,15,0,8,52,119,40,90,4,0.315,0.343,0.658,0.1
49,Robbie GrossmanATL/DET,LF,84,274,24,57,0.208,14,1,2,23,79,38,90,3,0.315,0.288,0.603,0.1
