RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
31,Bobby Witt Jr.KC,SS,68,263,39,64,0.243,16,5,11,37,123,14,69,10,0.286,0.468,0.754,0.9
32,Robbie GrossmanDET,LF,56,187,18,39,0.209,7,0,2,17,52,26,67,2,0.314,0.278,0.592,-0.2
32,Marcell OzunaATL,DH,69,269,35,61,0.227,9,0,14,31,112,19,67,2,0.28,0.416,0.696,-0.6
32,Bryan ReynoldsPIT,LF,68,256,32,65,0.254,8,3,12,24,115,27,67,3,0.328,0.449,0.777,1.3
35,Giancarlo StantonNYY,DH,59,211,26,51,0.242,5,0,16,46,104,29,66,0,0.329,0.493,0.822,1.2
35,Sean MurphyOAK,C,66,239,25,53,0.222,16,1,8,30,95,21,66,0,0.296,0.397,0.693,0.6
35,Andrew VelazquezLAA,SS,66,190,21,33,0.174,6,0,4,18,51,9,66,10,0.221,0.268,0.489,0.8
35,Daulton VarshoARI,CF,66,243,32,57,0.235,14,0,9,29,98,18,66,4,0.297,0.403,0.701,1.2
35,Jazz Chisholm Jr.MIA,2B,59,212,39,54,0.255,10,4,14,45,114,21,66,12,0.326,0.538,0.864,2.6
40,Salvador PerezKC,C,57,223,25,47,0.211,13,1,11,34,95,9,65,0,0.254,0.426,0.68,1.1
40,Franmil ReyesCLE,DH,39,149,11,31,0.208,3,0,4,14,46,11,65,0,0.265,0.309,0.574,-0.9
40,Brett PhillipsTB,RF,53,143,14,23,0.161,4,0,4,10,39,11,65,6,0.224,0.273,0.497,0.6
40,Matt ChapmanTOR,3B,66,232,38,52,0.224,13,0,10,31,95,25,65,0,0.307,0.409,0.716,1.2
40,Ryan MountcastleBAL,1B,61,243,31,67,0.276,14,0,12,37,117,13,65,2,0.313,0.481,0.794,1.2
40,Seth BrownOAK,LF,68,217,22,48,0.221,13,2,9,35,92,18,65,7,0.283,0.424,0.707,0.3
46,Avisail GarciaMIA,RF,58,221,21,50,0.226,7,0,5,21,72,8,64,3,0.264,0.326,0.59,-0.3
46,Gary SanchezMIN,C,57,206,23,45,0.218,17,0,8,30,86,15,64,1,0.282,0.417,0.699,0.2
46,Tommy PhamCIN,LF,63,228,42,56,0.246,9,0,10,29,95,34,64,5,0.342,0.417,0.759,1.1
46,Randal GrichukCOL,CF,61,217,25,54,0.249,6,0,7,34,81,12,64,2,0.295,0.373,0.668,-0.4
46,Jake CronenworthSD,SS,72,278,46,68,0.245,18,2,7,41,111,32,64,1,0.339,0.399,0.738,2.5
