RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,94,345,44,82,0.238,19,1,16,51,151,48,128,0,0.337,0.438,0.774,2.5
2,Patrick WisdomCHC,3B,90,321,48,71,0.221,20,0,17,47,142,40,126,6,0.316,0.442,0.758,1.2
3,Kyle SchwarberPHI,LF,92,343,63,71,0.207,12,0,30,59,173,53,123,4,0.316,0.504,0.82,1.4
4,Adolis GarciaTEX,RF,89,355,50,85,0.239,17,4,16,55,158,21,109,13,0.283,0.445,0.728,2.1
5,Brandon MarshLAA,LF,85,271,31,60,0.221,8,1,8,35,94,18,108,7,0.275,0.347,0.621,0.6
6,C.J. CronCOL,1B,92,355,56,105,0.296,21,2,22,70,196,25,106,0,0.349,0.552,0.901,2.9
6,Dansby SwansonATL,SS,96,367,63,108,0.294,20,1,15,54,175,31,106,14,0.353,0.477,0.83,4
8,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2
9,Aaron JudgeNYY,CF,93,353,78,103,0.292,16,0,36,79,227,46,104,9,0.373,0.643,1.016,4.8
9,Austin RileyATL,3B,94,370,58,108,0.292,23,1,28,63,217,29,104,2,0.353,0.586,0.939,4
11,Jared WalshLAA,1B,88,321,34,78,0.243,15,2,13,41,136,16,103,1,0.285,0.424,0.709,0.2
11,Bo BichetteTOR,SS,94,393,52,102,0.26,21,0,14,52,165,26,103,7,0.305,0.42,0.725,1.1
13,Matt OlsonATL,1B,96,372,45,95,0.255,35,0,18,62,184,47,102,0,0.34,0.495,0.835,1.9
13,Luke VoitSD,DH,74,272,34,61,0.224,15,0,12,40,112,34,102,1,0.31,0.412,0.721,0.7
13,Julio RodriguezSEA,CF,91,346,53,95,0.275,18,2,16,52,165,26,102,21,0.337,0.477,0.814,3.6
16,Adam DuvallATL,CF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,0
16,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.5
18,Joey GalloNYY,RF,78,225,32,37,0.164,4,1,12,24,79,40,100,2,0.291,0.351,0.642,0.3
18,Cody BellingerLAD,CF,87,316,46,66,0.209,14,2,12,35,120,25,100,11,0.27,0.38,0.649,1.4
20,Rhys HoskinsPHI,1B,93,344,49,83,0.241,19,2,19,44,163,46,99,0,0.334,0.474,0.808,2.3
21,Franmil ReyesCLE,DH,62,233,21,49,0.21,8,0,8,26,81,13,98,1,0.253,0.348,0.601,-0.8
22,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.7
23,Nick CastellanosPHI,RF,93,363,36,89,0.245,20,0,8,46,133,22,96,4,0.29,0.366,0.657,-1.1
23,Ryan McMahonCOL,3B,91,319,37,76,0.238,15,3,7,41,118,41,96,5,0.332,0.37,0.701,1.6
25,Christian YelichMIL,LF,90,336,59,84,0.25,13,3,8,32,127,48,95,13,0.347,0.378,0.725,1.6
25,Randy ArozarenaTB,LF,90,345,42,87,0.252,20,2,12,44,147,24,95,19,0.313,0.426,0.739,1
