RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,112,407,53,92,0.226,20,1,18,58,168,57,152,0,0.329,0.413,0.742,2.4
2,Kyle SchwarberPHI,LF,108,405,71,86,0.212,16,0,34,69,204,58,143,6,0.314,0.504,0.818,1.4
3,Patrick WisdomCHC,3B,106,369,54,81,0.22,22,0,20,52,163,47,142,6,0.314,0.442,0.756,1.4
4,Adolis GarciaTEX,RF,106,416,61,105,0.252,21,4,19,71,191,28,127,16,0.303,0.459,0.762,2.6
5,Dansby SwansonATL,SS,112,436,73,128,0.294,24,1,16,60,202,34,126,14,0.348,0.463,0.811,4.2
6,C.J. CronCOL,1B,109,426,62,119,0.279,26,3,23,80,220,29,122,0,0.331,0.516,0.848,2.6
6,Jared WalshLAA,1B,106,384,39,86,0.224,18,2,14,42,150,22,122,2,0.271,0.391,0.662,-0.2
8,Matt OlsonATL,1B,112,431,55,107,0.248,36,0,21,70,206,56,120,0,0.337,0.478,0.815,2.4
8,Aaron JudgeNYY,RF,108,408,94,124,0.304,19,0,45,99,278,62,120,11,0.396,0.681,1.078,6.7
8,Austin RileyATL,3B,110,434,67,129,0.297,33,2,30,74,256,33,120,2,0.358,0.59,0.948,4.9
8,Luke VoitSD/WSH,DH,89,322,41,74,0.23,18,0,15,51,137,42,120,1,0.323,0.425,0.748,1
8,Brandon MarshPHI/LAA,CF,99,308,36,70,0.227,9,2,8,39,107,23,120,8,0.285,0.347,0.632,0.6
13,Bo BichetteTOR,SS,109,452,62,119,0.263,27,0,17,64,197,27,118,7,0.304,0.436,0.739,1.6
14,Rhys HoskinsPHI,1B,109,403,60,101,0.251,21,2,24,54,198,52,116,1,0.341,0.491,0.832,2.9
15,Joey GalloLAD/NYY,RF,88,248,34,41,0.165,5,1,13,27,87,40,114,2,0.281,0.351,0.632,0
16,Tommy PhamBOS/CIN,LF,99,375,63,89,0.237,14,1,14,46,147,44,113,7,0.316,0.392,0.708,0.7
16,Matt ChapmanTOR,3B,104,363,60,88,0.242,18,0,22,59,172,39,113,1,0.322,0.474,0.796,2.7
