RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,57,210,31,49,0.233,12,1,11,32,96,27,81,0,0.326,0.457,0.784,1.5
2,Patrick WisdomCHC,3B,54,192,32,42,0.219,12,0,12,31,90,23,77,2,0.307,0.469,0.776,0.8
3,Kyle SchwarberPHI,LF,56,205,38,43,0.21,9,0,16,34,100,35,74,2,0.329,0.488,0.817,0.7
4,Trevor StoryBOS,2B,52,199,31,45,0.226,14,0,9,41,86,24,72,8,0.314,0.432,0.747,1.7
4,Chris TaylorLAD,DH,54,186,25,47,0.253,12,3,6,25,83,22,72,3,0.332,0.446,0.778,0.7
6,Austin RileyATL,3B,58,231,32,60,0.26,13,1,15,34,120,20,71,2,0.329,0.519,0.849,2
6,Julio RodriguezSEA,CF,57,216,26,57,0.264,9,1,7,26,89,18,71,17,0.329,0.412,0.741,1.7
8,Adam DuvallATL,CF,57,197,24,40,0.203,10,1,4,21,64,14,69,0,0.26,0.325,0.585,-0.7
9,C.J. CronCOL,1B,58,224,33,64,0.286,11,1,14,41,119,15,67,0,0.339,0.531,0.87,1.7
9,Dansby SwansonATL,SS,59,213,35,61,0.286,11,1,7,29,95,21,67,9,0.354,0.446,0.8,2.2
11,Rhys HoskinsPHI,1B,57,217,31,50,0.23,9,1,11,29,94,25,66,0,0.314,0.433,0.747,0.5
12,Joey GalloNYY,LF,48,147,18,28,0.19,2,0,8,13,54,20,65,0,0.287,0.367,0.655,0.5
12,Adolis GarciaTEX,RF,55,217,30,50,0.23,10,2,11,37,97,10,65,8,0.268,0.447,0.715,1
12,Jared WalshLAA,1B,57,210,27,52,0.248,10,0,10,33,92,13,65,1,0.298,0.438,0.736,0.5
15,Cody BellingerLAD,CF,53,194,25,40,0.206,12,2,7,22,77,19,64,6,0.28,0.397,0.677,1.2
15,Shohei OhtaniLAA,SP,59,227,38,56,0.247,11,0,12,34,103,23,64,7,0.324,0.454,0.778,0.8
17,Ryan McMahonCOL,2B,57,202,26,48,0.238,11,2,4,29,75,26,63,0,0.333,0.371,0.705,1.1
18,Jorge SolerMIA,RF,52,197,26,44,0.223,11,0,12,29,91,25,62,0,0.317,0.462,0.779,0.9
18,Aaron JudgeNYY,RF,56,214,48,66,0.308,10,0,22,45,142,29,62,3,0.386,0.664,1.05,3
18,Bo BichetteTOR,SS,57,237,32,63,0.266,15,0,10,32,108,17,62,4,0.315,0.456,0.771,1.4
21,Christian YelichMIL,LF,57,214,35,50,0.234,9,2,5,21,78,27,61,9,0.322,0.364,0.687,0.6
21,Matt OlsonATL,1B,59,224,23,57,0.254,24,0,7,30,102,36,61,0,0.359,0.455,0.814,1
23,Jorge MateoBAL,SS,53,182,16,38,0.209,9,2,4,15,63,6,60,14,0.238,0.346,0.584,1.5
23,Pavin SmithARI,RF,54,177,17,37,0.209,6,0,8,26,67,21,60,1,0.294,0.379,0.672,0.4
