RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,123,441,60,101,0.229,22,2,23,71,196,65,165,0,0.336,0.444,0.78,3.6
2,Patrick WisdomCHC,3B,116,408,60,89,0.218,25,0,22,58,180,51,156,7,0.313,0.441,0.754,1.5
2,Kyle SchwarberPHI,LF,118,438,75,93,0.212,17,1,34,72,214,63,156,6,0.314,0.489,0.803,1.4
4,Adolis GarciaTEX,RF,120,477,70,122,0.256,25,4,20,78,215,29,145,20,0.302,0.451,0.752,3
5,Dansby SwansonATL,SS,126,491,82,143,0.291,28,1,16,72,221,40,138,16,0.346,0.45,0.796,4.5
5,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.6
7,Aaron JudgeNYY,RF,120,448,100,133,0.297,20,0,48,105,297,69,135,14,0.394,0.663,1.056,7.4
8,Luke VoitSD/WSH,DH,98,356,44,79,0.222,18,0,16,53,145,44,134,1,0.315,0.407,0.722,0.6
9,C.J. CronCOL,1B,118,459,65,123,0.268,26,3,24,83,227,32,130,0,0.321,0.495,0.816,2.4
9,Matt OlsonATL,1B,126,488,65,122,0.25,39,0,27,87,242,60,130,0,0.334,0.496,0.83,2.6
9,Austin RileyATL,3B,124,486,72,138,0.284,34,2,31,82,269,39,130,2,0.351,0.553,0.905,4.8
9,Bo BichetteTOR,SS,120,494,65,128,0.259,29,0,17,64,208,28,130,7,0.298,0.421,0.719,1.4
13,Rhys HoskinsPHI,1B,123,458,64,113,0.247,22,2,26,63,217,62,128,2,0.34,0.474,0.814,2.8
14,Brandon MarshPHI/LAA,CF,105,324,36,74,0.228,11,2,8,39,113,24,127,9,0.285,0.349,0.634,0.6
15,Matt ChapmanTOR,3B,116,407,66,95,0.233,19,1,24,62,188,41,126,2,0.312,0.462,0.774,2.9
16,Chris TaylorLAD,LF,89,305,37,70,0.23,22,3,8,31,122,35,125,8,0.311,0.4,0.711,0.5
17,Tommy PhamBOS/CIN,LF,109,415,69,101,0.243,19,1,14,52,164,45,123,7,0.316,0.395,0.711,0.6
17,Christian YelichMIL,LF,118,441,78,112,0.254,19,4,9,39,166,67,123,16,0.356,0.376,0.732,2.2
17,Shohei OhtaniLAA,SP,120,442,68,116,0.262,18,5,27,72,225,61,123,11,0.355,0.509,0.864,2.6
17,Julio RodriguezSEA,CF,107,417,63,113,0.271,19,3,20,64,198,29,123,23,0.328,0.475,0.803,4.2
21,Joey GalloLAD/NYY,RF,96,268,40,46,0.172,6,2,15,31,101,46,122,2,0.295,0.377,0.672,0.6
22,Randy ArozarenaTB,LF,118,448,52,117,0.261,28,2,17,66,200,38,121,23,0.329,0.446,0.776,2.2
23,Nick CastellanosPHI,RF,123,481,52,129,0.268,26,0,12,59,191,27,120,7,0.31,0.397,0.707,-0.3
23,Franmil ReyesCLE/CHC,DH,85,323,29,74,0.229,13,2,11,36,124,15,120,2,0.263,0.384,0.647,-0.7
23,Cody BellingerLAD,CF,111,403,57,84,0.208,22,3,17,54,163,31,120,11,0.266,0.404,0.67,1.4
26,Ryan McMahonCOL,3B,118,408,50,101,0.248,19,3,12,57,162,51,119,7,0.335,0.397,0.732,2.8
27,Willy AdamesMIL,SS,101,402,62,91,0.226,19,0,25,73,185,37,118,5,0.291,0.46,0.751,2.7
28,Ian HappCHC,LF,121,439,54,120,0.273,31,2,13,56,194,47,117,7,0.348,0.442,0.79,3.2
28,Trent GrishamSD,CF,122,387,50,75,0.194,15,2,15,47,139,53,117,5,0.298,0.359,0.657,2.1
30,Josh DonaldsonNYY,3B,101,365,40,80,0.219,23,0,12,47,139,39,116,2,0.302,0.381,0.683,2.2
30,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,4.1
32,Jorge MateoBAL,SS,115,382,52,89,0.233,19,6,12,43,156,21,115,28,0.281,0.408,0.69,2.9
