RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,139,502,70,118,0.235,23,2,30,82,235,70,180,0,0.336,0.468,0.804,4.5
2,Kyle SchwarberPHI,LF,134,503,84,108,0.215,20,2,37,79,243,69,179,6,0.312,0.483,0.795,1.3
3,Dansby SwansonATL,SS,140,551,91,156,0.283,30,1,19,82,245,45,159,17,0.338,0.445,0.783,5
3,Adolis GarciaTEX,RF,134,529,76,132,0.25,26,4,24,89,238,32,159,23,0.295,0.45,0.745,3
5,Patrick WisdomCHC,3B,118,413,60,89,0.215,25,0,22,58,180,51,158,7,0.309,0.436,0.745,1.1
6,Aaron JudgeNYY,CF,137,505,113,155,0.307,23,0,55,121,343,87,154,16,0.41,0.679,1.09,8.7
7,Luke VoitSD/WSH,1B,114,419,49,97,0.232,20,0,19,61,174,51,148,1,0.322,0.415,0.737,1.1
8,C.J. CronCOL,1B,134,518,74,138,0.266,26,3,28,96,254,38,147,0,0.323,0.49,0.813,2.6
8,Matt ChapmanTOR,3B,133,467,73,110,0.236,26,1,24,66,210,55,147,2,0.323,0.45,0.773,3.1
10,Tommy PhamBOS/CIN,LF,126,485,82,120,0.247,19,1,16,56,189,51,146,8,0.322,0.39,0.711,1
10,Austin RileyATL,3B,138,538,82,152,0.283,36,2,36,90,300,47,146,2,0.353,0.558,0.911,5.7
12,Bo BichetteTOR,SS,137,563,81,157,0.279,38,1,23,84,266,36,142,9,0.322,0.472,0.795,3
13,Matt OlsonATL,1B,140,537,75,130,0.242,41,0,28,91,255,68,141,0,0.33,0.475,0.805,2.6
13,Chris TaylorLAD,LF,102,347,40,77,0.222,23,3,9,36,133,40,141,9,0.307,0.383,0.69,0.4
13,Rhys HoskinsPHI,1B,138,519,75,131,0.252,27,2,28,71,246,66,141,2,0.341,0.474,0.815,3.1
13,Shohei OhtaniLAA,SP,135,503,80,134,0.266,23,6,34,88,271,67,141,11,0.355,0.539,0.894,3.4
17,Joey GalloLAD/NYY,LF,109,305,42,50,0.164,7,2,16,37,109,48,140,2,0.284,0.357,0.641,0.2
17,Brandon MarshPHI/LAA,CF,115,361,43,84,0.233,12,3,10,47,132,24,140,9,0.284,0.366,0.65,0.9
19,Willy AdamesMIL,SS,119,479,74,111,0.232,25,0,28,83,220,41,139,5,0.291,0.459,0.751,3.5
20,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.7
20,Julio RodriguezSEA,CF,123,480,76,133,0.277,23,3,25,71,237,39,138,24,0.34,0.494,0.833,5.4
22,Franmil ReyesCLE/CHC,DH,100,378,36,88,0.233,15,2,13,42,146,22,137,2,0.275,0.386,0.661,-0.6
23,Christian YelichMIL,LF,133,498,90,130,0.261,22,4,12,50,196,75,136,16,0.361,0.394,0.755,2.6
23,Ryan McMahonCOL,3B,133,455,59,113,0.248,20,3,16,62,187,55,136,7,0.333,0.411,0.744,2.8
25,Cody BellingerLAD,CF,123,440,62,88,0.2,22,3,17,55,167,36,134,12,0.261,0.38,0.641,1
26,Teoscar HernandezTOR,RF,110,417,54,111,0.266,27,1,20,65,200,30,132,6,0.318,0.48,0.798,2.5
26,Ian HappCHC,LF,136,497,63,135,0.272,38,2,16,65,225,50,132,7,0.344,0.453,0.796,3.9
28,Ryan MountcastleBAL,1B,125,486,56,119,0.245,26,0,21,78,208,33,131,4,0.292,0.428,0.72,1
28,Randy ArozarenaTB,LF,133,508,63,137,0.27,36,2,19,76,234,40,131,28,0.335,0.461,0.795,2.9
30,Trent GrishamSD,CF,134,414,55,79,0.191,15,2,17,52,149,57,128,6,0.296,0.36,0.656,2.2
31,Jorge MateoBAL,SS,129,428,55,95,0.222,21,7,12,46,166,24,127,30,0.27,0.388,0.658,3
32,Josh DonaldsonNYY,3B,114,407,50,91,0.224,26,0,13,52,156,48,126,2,0.313,0.383,0.697,2.4
32,Javier BaezDET,SS,124,477,52,110,0.231,25,3,12,55,177,24,126,8,0.273,0.371,0.644,1.7
34,J.D. MartinezBOS,DH,120,464,64,127,0.274,38,0,11,52,198,47,124,0,0.344,0.427,0.77,0.7
34,Nick CastellanosPHI,RF,128,499,53,132,0.265,27,0,13,61,198,27,124,7,0.305,0.397,0.702,-0.2
34,Kole CalhounTEX,RF,110,362,36,74,0.204,14,1,12,47,126,24,124,2,0.263,0.348,0.611,-1
34,Max MuncyLAD,3B,115,395,61,78,0.197,17,1,19,60,154,75,124,2,0.324,0.39,0.714,2.2
38,Seth BrownOAK,1B,130,434,46,101,0.233,24,2,21,56,192,36,123,8,0.295,0.442,0.738,1.4
39,Trevor StoryBOS,2B,94,357,53,85,0.238,22,0,16,66,155,32,122,13,0.303,0.434,0.737,2.4
39,Nathaniel LoweTEX,1B,134,510,65,157,0.308,23,3,24,69,258,40,122,2,0.361,0.506,0.866,3
41,Paul GoldschmidtSTL,1B,133,499,101,162,0.325,36,0,35,109,303,73,120,6,0.413,0.607,1.02,7.3
41,Jeremy PenaHOU,SS,116,445,57,111,0.249,17,1,17,47,181,19,120,9,0.285,0.407,0.692,4
43,Nelson CruzWSH,DH,124,447,50,105,0.235,16,0,10,64,151,49,119,4,0.314,0.338,0.652,0.2
43,Mike YastrzemskiSF,CF,127,409,59,86,0.21,26,2,12,45,152,56,119,5,0.31,0.372,0.682,1.3
43,Trey ManciniBAL/HOU,DH,124,456,53,116,0.254,19,1,17,61,188,48,119,0,0.336,0.412,0.748,2
46,Mike TroutLAA,CF,99,361,71,101,0.28,20,2,34,67,227,45,118,1,0.369,0.629,0.998,5.2
46,Andrew VelazquezLAA,SS,123,318,37,62,0.195,8,0,9,28,97,15,118,16,0.236,0.305,0.541,1.5
46,Bryan ReynoldsPIT,CF,123,457,59,116,0.254,15,4,21,51,202,48,118,6,0.334,0.442,0.776,2.1
46,Daulton VarshoARI,RF,128,456,69,110,0.241,20,3,24,68,208,43,118,10,0.31,0.456,0.767,4.2
50,Robbie GrossmanATL/DET,LF,114,365,36,76,0.208,16,1,6,40,112,51,117,6,0.313,0.307,0.62,0.4
