RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,90,332,43,80,0.241,18,1,16,50,148,45,122,0,0.336,0.446,0.782,2.2
2,Patrick WisdomCHC,3B,85,303,47,68,0.224,17,0,17,45,136,38,120,6,0.32,0.449,0.769,1
3,Kyle SchwarberPHI,LF,88,327,61,69,0.211,12,0,28,57,165,52,116,4,0.322,0.505,0.827,1.6
4,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
5,Brandon MarshLAA,LF,82,263,30,59,0.224,8,1,7,34,90,18,104,7,0.279,0.342,0.621,0.4
6,Dansby SwansonATL,SS,92,352,57,103,0.293,19,1,15,52,169,29,102,14,0.351,0.48,0.831,3.5
6,Adolis GarciaTEX,RF,84,335,49,79,0.236,16,4,15,51,148,20,102,13,0.28,0.442,0.722,1.9
8,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.6
8,Austin RileyATL,3B,90,354,53,100,0.282,21,1,26,60,201,28,101,2,0.345,0.568,0.913,3.4
10,Aaron JudgeNYY,CF,87,332,69,91,0.274,14,0,31,66,198,43,100,8,0.354,0.596,0.95,3.8
10,Julio RodriguezSEA,CF,89,338,52,93,0.275,17,2,16,50,162,25,100,21,0.335,0.479,0.814,3.5
12,Adam DuvallATL,CF,83,279,39,59,0.211,15,1,12,35,112,21,99,0,0.275,0.401,0.676,-0.4
12,Jared WalshLAA,1B,86,313,33,74,0.236,12,2,13,41,129,16,99,1,0.28,0.412,0.692,0.2
14,Joey GalloNYY,RF,74,217,29,35,0.161,4,1,10,21,71,38,98,2,0.286,0.327,0.613,0.3
14,Bo BichetteTOR,SS,90,377,49,98,0.26,20,0,14,49,160,25,98,7,0.306,0.424,0.73,1.3
16,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.8
16,C.J. CronCOL,1B,88,338,54,100,0.296,20,2,21,69,187,24,97,0,0.349,0.553,0.903,2.7
16,Matt OlsonATL,1B,92,356,42,91,0.256,33,0,16,56,172,47,97,0,0.342,0.483,0.826,1.7
16,Cody BellingerLAD,CF,83,301,43,63,0.209,14,2,11,31,114,24,97,11,0.271,0.379,0.649,1.3
16,Luke VoitSD,DH,70,256,31,56,0.219,15,0,10,36,101,34,97,1,0.31,0.395,0.704,0.4
21,Franmil ReyesCLE,DH,59,223,21,48,0.215,8,0,8,26,80,13,96,1,0.259,0.359,0.618,-0.7
21,Rhys HoskinsPHI,1B,89,329,48,81,0.246,18,2,18,43,157,45,96,0,0.339,0.477,0.816,2.4
23,Randy ArozarenaTB,LF,86,331,40,82,0.248,20,2,10,40,136,22,93,18,0.307,0.411,0.718,0.9
24,Nick CastellanosPHI,RF,89,347,35,87,0.251,19,0,8,46,130,21,91,4,0.296,0.375,0.67,-0.9
24,Jorge MateoBAL,SS,83,270,31,54,0.2,11,3,7,23,92,16,91,22,0.254,0.341,0.595,1.7
24,Shohei OhtaniLAA,SP,88,329,51,84,0.255,15,2,19,56,160,44,91,10,0.347,0.486,0.833,1.7
27,Ryan McMahonCOL,3B,87,303,37,74,0.244,14,3,7,41,115,39,89,4,0.337,0.38,0.717,1.6
28,Christian YelichMIL,LF,86,319,58,80,0.251,12,3,8,31,122,46,88,13,0.349,0.382,0.731,1.7
29,Tommy PhamCIN,LF,81,302,53,73,0.242,10,1,11,36,118,40,86,7,0.329,0.391,0.72,0.8
29,Byron BuxtonMIN,CF,71,267,49,58,0.217,11,3,23,43,144,24,86,2,0.295,0.539,0.835,2.9
31,Eduardo EscobarNYM,3B,83,318,36,70,0.22,17,3,10,39,123,25,85,0,0.275,0.387,0.662,-0.2
31,Giancarlo StantonNYY,DH,75,276,37,65,0.236,5,0,24,61,142,33,85,0,0.314,0.514,0.829,1.2
31,Trent GrishamSD,CF,89,288,35,55,0.191,10,2,9,33,96,40,85,4,0.294,0.333,0.628,1.3
34,Matt ChapmanTOR,3B,85,297,45,67,0.226,15,0,15,45,127,29,84,0,0.3,0.428,0.728,1.3
35,Robbie GrossmanDET,LF,72,242,22,50,0.207,9,1,2,19,67,32,83,3,0.311,0.277,0.588,0.1
35,Kole CalhounTEX,RF,82,277,33,63,0.227,13,1,11,41,111,19,83,2,0.282,0.401,0.683,0.1
35,Ryan MountcastleBAL,1B,77,302,39,82,0.272,21,0,14,44,145,17,83,4,0.31,0.48,0.79,1.6
35,Bobby Witt Jr.KC,SS,86,333,48,85,0.255,18,5,13,46,152,20,83,17,0.301,0.456,0.757,1.2
39,Avisail GarciaMIA,RF,76,278,26,64,0.23,8,0,6,28,90,11,82,4,0.268,0.324,0.592,-0.8
39,J.D. MartinezBOS,DH,79,312,51,96,0.308,30,0,9,38,153,31,82,0,0.374,0.49,0.865,1.5
39,Marcell OzunaATL,DH,87,335,41,75,0.224,12,0,17,37,138,26,82,2,0.281,0.412,0.693,-0.3
39,Jorge SolerMIA,LF,68,257,31,55,0.214,13,0,13,34,107,31,82,0,0.305,0.416,0.721,0.6
39,Willy AdamesMIL,SS,69,269,47,57,0.212,14,0,18,50,125,28,82,3,0.289,0.465,0.753,2
39,Jake CronenworthSD,2B,90,345,58,83,0.241,22,2,9,49,136,41,82,1,0.337,0.394,0.731,3.1
45,Paul GoldschmidtSTL,1B,89,334,63,110,0.329,28,0,19,67,195,47,81,5,0.414,0.584,0.998,4.6
46,Brett PhillipsTB,RF,66,167,17,24,0.144,4,0,4,10,40,12,79,7,0.213,0.24,0.453,0.4
46,Andrew VelazquezLAA,SS,80,219,23,37,0.169,6,0,5,20,58,9,79,12,0.21,0.265,0.475,0.8
46,Pete AlonsoNYM,1B,89,332,50,89,0.268,14,0,24,74,175,34,79,2,0.344,0.527,0.871,2.1
46,Bryan ReynoldsPIT,CF,83,303,40,79,0.261,11,3,15,32,141,35,79,3,0.343,0.465,0.808,1.8
46,Daulton VarshoARI,CF,83,297,39,70,0.236,15,1,12,45,123,25,79,5,0.303,0.414,0.717,1.7
