RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Franmil ReyesCLE,DH,19,79,5,11,0.139,0,0,2,7,17,3,38,0,0.171,0.215,0.386,-1.1
2,Dansby SwansonATL,SS,24,80,9,18,0.225,6,1,1,8,29,9,33,2,0.3,0.363,0.663,0.3
3,Adam DuvallATL,RF,23,83,7,15,0.181,5,0,1,11,23,6,31,0,0.239,0.277,0.516,-0.4
3,Julio RodriguezSEA,CF,22,80,10,19,0.238,4,0,1,9,26,7,31,9,0.307,0.325,0.632,0.6
5,Patrick WisdomCHC,3B,21,70,13,17,0.243,7,0,4,14,36,7,30,0,0.308,0.514,0.822,0.4
5,Sean MurphyOAK,C,22,84,12,17,0.202,7,1,4,14,38,4,30,0,0.253,0.452,0.705,0.3
5,Jarred KelenicSEA,CF,22,67,7,9,0.134,2,1,2,8,19,6,30,3,0.203,0.284,0.486,0.2
8,Joey VottoCIN,1B,22,74,4,9,0.122,1,0,0,3,10,12,29,0,0.278,0.135,0.413,-0.9
8,Joey GalloNYY,LF,21,61,5,11,0.18,1,0,2,3,18,8,29,0,0.275,0.295,0.57,-0.1
8,Bo BichetteTOR,SS,24,102,11,23,0.225,3,0,3,11,35,3,29,3,0.248,0.343,0.591,-0.1
11,Giancarlo StantonNYY,DH,22,86,5,22,0.256,1,0,4,14,35,4,28,0,0.283,0.407,0.69,0.1
11,Eugenio SuarezSEA,3B,22,82,11,17,0.207,6,1,3,11,34,12,28,0,0.309,0.415,0.723,0.2
11,Jorge SolerMIA,RF,22,85,7,15,0.176,4,0,3,8,28,11,28,0,0.278,0.329,0.608,0
11,Willy AdamesMIL,SS,23,87,15,20,0.23,5,0,5,14,40,12,28,1,0.323,0.46,0.783,0.8
11,Cody BellingerLAD,CF,21,77,8,16,0.208,4,1,4,9,34,6,28,3,0.274,0.442,0.715,0.5
16,Matt ChapmanTOR,3B,24,86,7,19,0.221,4,0,4,13,35,8,27,0,0.287,0.407,0.694,0.2
