RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Kyle SchwarberPHI,LF,152,569,98,122,0.214,21,3,44,89,281,83,199,10,0.318,0.494,0.811,1.7
2,Eugenio SuarezSEA,3B,146,526,73,125,0.238,24,2,31,85,246,73,189,0,0.337,0.468,0.805,4.5
3,Patrick WisdomCHC,3B,132,460,65,96,0.209,27,0,25,66,198,53,180,8,0.3,0.43,0.731,0.9
3,Dansby SwansonATL,SS,158,628,98,174,0.277,31,1,24,95,279,47,180,18,0.328,0.444,0.773,5.4
5,Adolis GarciaTEX,RF,151,588,86,147,0.25,32,5,26,98,267,40,177,25,0.3,0.454,0.755,3.6
6,Luke VoitSD/WSH,1B,131,485,55,112,0.231,22,0,22,69,200,55,172,1,0.315,0.412,0.727,1.1
7,Aaron JudgeNYY,CF,153,556,131,174,0.313,28,0,61,130,385,110,170,16,0.428,0.692,1.121,10.6
8,Matt ChapmanTOR,3B,152,531,82,122,0.23,27,1,27,75,232,65,169,2,0.321,0.437,0.758,3.5
9,Matt OlsonATL,1B,158,600,83,144,0.24,43,0,32,99,283,73,165,0,0.325,0.472,0.796,3.1
10,Tommy PhamBOS/CIN,LF,141,544,89,131,0.241,23,1,17,63,207,55,163,8,0.316,0.381,0.696,0.7
10,Willy AdamesMIL,SS,136,548,83,130,0.237,31,0,31,96,254,49,163,8,0.299,0.464,0.763,4.4
10,Austin RileyATL,3B,156,605,89,168,0.278,39,2,38,93,325,55,163,2,0.351,0.537,0.889,6.5
10,Rhys HoskinsPHI,1B,153,578,81,145,0.251,33,2,30,78,272,71,163,2,0.337,0.471,0.808,3.2
14,Chris TaylorLAD,LF,118,402,45,89,0.221,25,3,10,43,150,44,160,10,0.304,0.373,0.677,0.7
15,C.J. CronCOL,1B,148,568,79,148,0.261,28,3,29,102,269,42,159,0,0.318,0.474,0.791,2.5
16,Joey GalloLAD/NYY,LF,122,338,46,55,0.163,8,2,18,46,121,55,157,3,0.285,0.358,0.643,0.5
17,Christian YelichMIL,LF,150,561,97,141,0.251,25,4,13,55,213,84,156,17,0.353,0.38,0.732,2.6
17,Ryan McMahonCOL,3B,149,518,66,127,0.245,22,3,20,66,215,59,156,7,0.326,0.415,0.742,3
19,Franmil ReyesCLE/CHC,DH,114,423,39,92,0.217,16,2,13,43,151,29,155,2,0.268,0.357,0.625,-1.1
20,Shohei OhtaniLAA,SP,153,569,88,157,0.276,29,6,34,94,300,71,154,11,0.359,0.527,0.886,3.9
20,Brandon MarshPHI/LAA,CF,131,415,49,101,0.243,16,4,11,51,158,27,154,10,0.292,0.381,0.673,1.3
22,Ryan MountcastleBAL,1B,142,544,62,135,0.248,27,1,22,84,230,42,152,4,0.303,0.423,0.726,1.2
22,Bo BichetteTOR,SS,156,642,89,187,0.291,43,1,24,93,304,41,152,12,0.335,0.474,0.808,3.5
24,Randy ArozarenaTB,LF,150,576,71,153,0.266,41,3,20,89,260,45,151,32,0.33,0.451,0.781,2.9
25,Teoscar HernandezTOR,RF,128,487,68,128,0.263,35,1,23,74,234,33,148,6,0.312,0.48,0.793,2.5
26,Ian HappCHC,LF,154,560,72,152,0.271,41,2,17,71,248,57,146,9,0.343,0.443,0.786,4.4
27,Javier BaezDET,SS,141,542,63,130,0.24,27,4,16,64,213,26,145,9,0.281,0.393,0.674,2.7
27,Jorge MateoBAL,SS,146,481,62,107,0.222,24,7,13,50,184,26,145,34,0.268,0.383,0.651,3.5
27,Cody BellingerLAD,CF,140,492,69,102,0.207,27,3,18,65,189,38,145,14,0.264,0.384,0.649,1.3
30,Trent GrishamSD,CF,148,440,57,80,0.182,15,2,17,53,150,57,144,6,0.285,0.341,0.625,2.2
30,Seth BrownOAK,1B,146,484,53,110,0.227,26,2,25,67,215,48,144,10,0.3,0.444,0.745,1.4
32,Josh DonaldsonNYY,3B,128,463,59,106,0.229,28,0,15,62,179,53,143,2,0.315,0.387,0.702,2.7
