RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,115,416,54,94,0.226,21,1,19,61,174,59,154,0,0.331,0.418,0.749,2.7
2,Patrick WisdomCHC,3B,109,381,56,85,0.223,22,0,21,54,170,48,146,7,0.318,0.446,0.764,1.5
3,Kyle SchwarberPHI,LF,110,408,71,86,0.211,16,0,34,69,204,59,144,6,0.314,0.5,0.814,1.4
4,Dansby SwansonATL,SS,116,452,73,131,0.29,24,1,16,61,205,36,131,14,0.345,0.454,0.798,4.3
5,Adolis GarciaTEX,RF,110,433,63,110,0.254,22,4,19,73,197,28,130,17,0.303,0.455,0.758,2.7
6,Luke VoitSD/WSH,DH,92,334,42,76,0.228,18,0,15,51,139,42,126,1,0.319,0.416,0.736,0.6
6,Brandon MarshPHI/LAA,CF,103,319,36,72,0.226,11,2,8,39,111,24,126,8,0.284,0.348,0.632,0.6
8,C.J. CronCOL,1B,112,437,64,120,0.275,26,3,23,80,221,31,125,0,0.328,0.506,0.834,2.6
8,Aaron JudgeNYY,RF,111,416,96,125,0.3,19,0,46,100,282,66,125,12,0.398,0.678,1.076,7
8,Jared WalshLAA,1B,109,394,39,88,0.223,18,2,14,42,152,23,125,2,0.273,0.386,0.659,-0.4
11,Matt OlsonATL,1B,116,448,59,112,0.25,36,0,24,75,220,57,123,0,0.337,0.491,0.828,2.6
12,Austin RileyATL,3B,114,448,67,131,0.292,34,2,30,74,259,36,122,2,0.357,0.578,0.935,4.7
13,Rhys HoskinsPHI,1B,113,417,60,104,0.249,21,2,24,54,201,56,120,1,0.342,0.482,0.824,3
13,Bo BichetteTOR,SS,111,458,62,119,0.26,27,0,17,64,197,27,120,7,0.3,0.43,0.73,1.4
15,Tommy PhamBOS/CIN,LF,103,393,66,95,0.242,16,1,14,48,155,44,119,7,0.317,0.394,0.711,0.8
16,Joey GalloLAD/NYY,RF,90,252,35,42,0.167,5,1,14,28,91,42,116,2,0.288,0.361,0.649,0.3
16,Matt ChapmanTOR,3B,107,372,61,89,0.239,18,0,23,60,176,40,116,1,0.319,0.473,0.792,2.8
18,Christian YelichMIL,LF,108,406,71,102,0.251,18,4,8,35,152,62,115,16,0.354,0.374,0.729,1.8
19,Cody BellingerLAD,CF,104,379,55,79,0.208,20,3,16,50,153,28,114,11,0.264,0.404,0.668,1.4
20,Randy ArozarenaTB,LF,108,414,49,107,0.258,25,2,15,58,181,31,113,21,0.32,0.437,0.757,1.7
21,Ryan McMahonCOL,3B,111,381,47,94,0.247,18,3,12,54,154,51,112,7,0.34,0.404,0.744,2.8
21,Julio RodriguezSEA,CF,99,379,56,102,0.269,19,2,18,59,179,29,112,21,0.332,0.472,0.804,4
23,Chris TaylorLAD,LF,81,276,34,64,0.232,20,3,7,30,111,31,111,7,0.312,0.402,0.714,0.2
23,Shohei OhtaniLAA,SP,111,413,64,105,0.254,17,3,26,68,206,58,111,11,0.349,0.499,0.848,2.1
25,Nick CastellanosPHI,RF,113,437,46,113,0.259,23,0,10,54,166,27,110,6,0.305,0.38,0.685,-0.7
25,Franmil ReyesCLE/CHC,DH,74,280,25,62,0.221,10,0,10,31,102,14,110,2,0.259,0.364,0.624,-0.7
27,Byron BuxtonMIN,CF,86,319,59,71,0.223,13,3,28,51,174,30,109,5,0.303,0.545,0.848,3.8
27,Willy AdamesMIL,SS,91,364,57,81,0.223,17,0,22,64,164,33,109,4,0.287,0.451,0.737,2.4
27,Jorge MateoBAL,SS,106,350,48,81,0.231,18,5,11,36,142,19,109,27,0.28,0.406,0.686,2.6
