RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
33,J.D. MartinezBOS,DH,113,438,61,119,0.272,36,0,11,50,188,42,120,0,0.339,0.429,0.768,0.7
33,Teoscar HernandezTOR,RF,103,387,53,102,0.264,24,1,19,62,185,28,120,6,0.317,0.478,0.795,2.4
35,Javier BaezDET,SS,114,439,47,98,0.223,24,2,11,47,159,22,116,8,0.267,0.362,0.629,1.3
35,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,4
35,Nathaniel LoweTEX,1B,124,472,60,142,0.301,21,3,22,66,235,35,116,2,0.352,0.498,0.85,2.5
38,Paul GoldschmidtSTL,1B,124,467,94,155,0.332,34,0,33,105,288,67,115,5,0.418,0.617,1.034,7
39,Nelson CruzWSH,DH,117,420,46,98,0.233,16,0,10,63,144,46,113,4,0.313,0.343,0.656,0.2
39,Bobby DalbecBOS,1B,111,304,38,64,0.211,9,2,11,36,110,29,113,3,0.282,0.362,0.644,-0.5
41,Kole CalhounTEX,RF,102,341,36,71,0.208,14,1,12,45,123,22,112,2,0.265,0.361,0.626,-0.9
41,Max MuncyLAD,3B,108,366,54,68,0.186,16,1,16,51,134,73,112,2,0.32,0.366,0.686,1.7
41,Daulton VarshoARI,C,119,423,61,101,0.239,20,3,18,58,181,40,112,8,0.309,0.428,0.737,3.4
44,Robbie GrossmanATL/DET,RF,105,341,33,71,0.208,15,1,4,33,100,46,111,5,0.311,0.293,0.604,0.2
44,Trey ManciniBAL/HOU,1B,115,431,48,111,0.258,18,1,16,58,179,40,111,0,0.331,0.415,0.746,1.9
44,Bryan ReynoldsPIT,CF,114,422,58,108,0.256,14,4,21,48,193,45,111,5,0.338,0.457,0.795,2.1
47,Seth BrownOAK,1B,120,393,40,87,0.221,22,2,17,50,164,35,110,8,0.289,0.417,0.707,0.7
47,Pete AlonsoNYM,1B,130,487,72,132,0.271,23,0,31,105,248,51,110,3,0.347,0.509,0.856,3.1
47,Bobby Witt Jr.KC,SS,120,466,67,117,0.251,22,6,19,66,208,23,110,26,0.292,0.446,0.738,0.7
50,Mike TroutLAA,CF,91,329,62,89,0.271,18,2,28,58,195,41,109,1,0.362,0.593,0.954,4.3
