RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,100,366,46,84,0.23,19,1,16,51,153,50,137,0,0.328,0.418,0.746,2.2
2,Kyle SchwarberPHI,LF,98,368,65,75,0.204,12,0,32,65,183,53,130,4,0.306,0.497,0.803,1.1
3,Patrick WisdomCHC,3B,95,337,51,76,0.226,22,0,19,50,155,43,129,6,0.321,0.46,0.781,1.4
4,Adolis GarciaTEX,RF,95,378,56,94,0.249,20,4,18,62,176,24,115,15,0.294,0.466,0.76,2.8
4,Brandon MarshLAA,LF,91,285,33,64,0.225,9,2,8,37,101,21,115,8,0.282,0.354,0.636,0.8
6,C.J. CronCOL,1B,98,378,58,106,0.28,21,2,22,71,197,27,114,0,0.335,0.521,0.856,2.7
7,Aaron JudgeNYY,CF,98,374,84,111,0.297,16,0,41,89,250,49,113,10,0.378,0.668,1.046,5.1
8,Dansby SwansonATL,SS,101,387,68,115,0.297,21,1,15,54,183,33,110,14,0.356,0.473,0.829,4
9,Bo BichetteTOR,SS,99,410,55,107,0.261,23,0,14,53,172,27,108,7,0.306,0.42,0.725,1.2
10,Matt OlsonATL,1B,101,388,47,97,0.25,35,0,20,66,192,51,107,0,0.339,0.495,0.833,2.1
10,Austin RileyATL,3B,99,388,61,116,0.299,29,1,29,67,234,31,107,2,0.36,0.603,0.963,4.5
10,Luke VoitSD,DH,79,288,38,65,0.226,18,0,13,47,122,38,107,1,0.316,0.424,0.74,0.6
13,Joey GalloNYY,RF,81,233,32,37,0.159,4,1,12,24,79,40,106,2,0.282,0.339,0.621,0.1
13,Cody BellingerLAD,CF,92,336,49,69,0.205,16,2,13,38,128,27,106,11,0.267,0.381,0.648,1.3
13,Rhys HoskinsPHI,1B,99,368,53,93,0.253,20,2,20,48,177,48,106,1,0.342,0.481,0.823,2.2
13,Jared WalshLAA,1B,94,345,36,82,0.238,17,2,13,41,142,18,106,1,0.281,0.412,0.693,0.2
13,Julio RodriguezSEA,CF,95,361,55,99,0.274,19,2,18,57,176,28,106,21,0.338,0.488,0.825,3.7
18,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
19,Franmil ReyesCLE,DH,67,253,23,54,0.213,9,0,9,28,90,14,103,1,0.256,0.356,0.611,-0.8
20,Christian YelichMIL,LF,95,354,64,91,0.257,16,4,8,35,139,54,101,13,0.358,0.393,0.751,1.9
20,Adam DuvallATL,CF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,0
20,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.4
20,Randy ArozarenaTB,LF,96,368,43,94,0.255,22,2,12,47,156,25,101,20,0.314,0.424,0.738,1.2
24,Nick CastellanosPHI,RF,99,388,39,98,0.253,22,0,8,47,144,23,100,4,0.296,0.371,0.668,-1.1
24,Ryan McMahonCOL,3B,96,333,38,78,0.234,15,3,8,43,123,46,100,5,0.332,0.369,0.702,2
24,Jorge MateoBAL,SS,93,304,37,65,0.214,14,5,8,26,113,16,100,24,0.262,0.372,0.633,1.9
27,Kole CalhounTEX,RF,93,308,35,67,0.218,14,1,11,43,116,21,98,2,0.277,0.377,0.653,-0.5
28,Eduardo EscobarNYM,3B,91,348,40,77,0.221,19,3,12,42,138,26,97,0,0.274,0.397,0.67,0
28,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.9
28,Tommy PhamCIN,LF,89,333,57,81,0.243,11,1,11,39,127,41,97,7,0.325,0.381,0.706,1
28,Shohei OhtaniLAA,SP,97,362,55,91,0.251,16,2,21,59,174,49,97,11,0.345,0.481,0.826,1.8
32,Matt ChapmanTOR,3B,94,329,55,81,0.246,18,0,19,55,156,34,96,1,0.323,0.474,0.798,2.2
33,Byron BuxtonMIN,CF,76,285,53,62,0.218,12,3,25,45,155,24,95,2,0.291,0.544,0.835,2.9
34,Avisail GarciaMIA,RF,87,319,29,74,0.232,8,0,7,30,103,12,94,4,0.267,0.323,0.59,-0.6
