RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,97,355,46,84,0.237,19,1,16,51,153,50,133,0,0.337,0.431,0.768,2.4
2,Patrick WisdomCHC,3B,93,331,48,73,0.221,21,0,17,47,145,42,129,6,0.317,0.438,0.755,1.2
3,Kyle SchwarberPHI,LF,95,355,64,72,0.203,12,0,31,60,177,53,127,4,0.309,0.499,0.808,1.1
4,Brandon MarshLAA,LF,88,278,31,61,0.219,8,1,8,36,95,20,112,7,0.276,0.342,0.618,0.6
5,Dansby SwansonATL,SS,99,381,65,112,0.294,21,1,15,54,180,31,110,14,0.351,0.472,0.823,3.9
6,C.J. CronCOL,1B,95,366,57,105,0.287,21,2,22,70,196,27,109,0,0.342,0.536,0.878,2.9
6,Adolis GarciaTEX,RF,92,366,55,92,0.251,19,4,18,61,173,23,109,14,0.296,0.473,0.769,2.6
8,Matt OlsonATL,1B,99,382,46,96,0.251,35,0,19,64,188,49,107,0,0.338,0.492,0.83,2
8,Aaron JudgeNYY,CF,95,361,81,107,0.296,16,0,38,82,237,48,107,9,0.378,0.657,1.035,5.1
10,Austin RileyATL,3B,97,380,60,113,0.297,27,1,28,64,226,31,106,2,0.36,0.595,0.954,4.5
10,Bo BichetteTOR,SS,96,401,55,104,0.259,23,0,14,52,169,27,106,7,0.305,0.421,0.727,1
12,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
13,Luke VoitSD,DH,77,282,36,63,0.223,17,0,12,43,116,37,104,1,0.315,0.411,0.726,0.7
13,Rhys HoskinsPHI,1B,96,356,50,86,0.242,19,2,19,45,166,46,104,0,0.332,0.466,0.798,2.1
13,Jared WalshLAA,1B,91,333,36,81,0.243,17,2,13,41,141,18,104,1,0.288,0.423,0.712,0.4
13,Julio RodriguezSEA,CF,92,350,54,96,0.274,18,2,17,53,169,27,104,21,0.338,0.483,0.821,3.6
17,Joey GalloNYY,RF,80,230,32,37,0.161,4,1,12,24,79,40,103,2,0.285,0.343,0.629,0.2
18,Franmil ReyesCLE,DH,64,242,22,52,0.215,8,0,9,28,87,13,102,1,0.256,0.36,0.615,-0.8
