RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,127,455,62,103,0.226,22,2,24,72,201,66,172,0,0.332,0.442,0.774,3.8
2,Kyle SchwarberPHI,LF,123,459,80,98,0.214,18,1,36,77,226,64,163,6,0.313,0.492,0.805,1.5
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.2
4,Adolis GarciaTEX,CF,123,488,72,125,0.256,25,4,21,80,221,31,149,21,0.304,0.453,0.756,3
5,Dansby SwansonATL,SS,129,506,84,146,0.289,28,1,17,76,227,40,145,16,0.342,0.449,0.791,4.7
6,Aaron JudgeNYY,RF,125,463,102,136,0.294,20,0,50,110,306,76,139,14,0.396,0.661,1.057,7.4
7,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.6
8,Luke VoitSD/WSH,1B,101,367,45,83,0.226,18,0,17,55,152,44,135,1,0.318,0.414,0.732,0.8
8,Bo BichetteTOR,SS,125,512,66,134,0.262,31,0,17,66,216,33,135,9,0.305,0.422,0.727,1.4
10,C.J. CronCOL,1B,122,474,66,129,0.272,26,3,24,84,233,33,134,0,0.325,0.492,0.817,2.4
11,Matt ChapmanTOR,3B,121,423,68,100,0.236,21,1,24,64,195,46,133,2,0.319,0.461,0.78,2.9
12,Chris TaylorLAD,LF,93,317,38,72,0.227,23,3,8,32,125,36,131,8,0.307,0.394,0.702,0.4
12,Austin RileyATL,3B,127,496,74,142,0.286,35,2,31,83,274,42,131,2,0.356,0.552,0.908,5.1
12,Rhys HoskinsPHI,1B,127,474,68,118,0.249,23,2,26,65,223,62,131,2,0.341,0.47,0.811,3
12,Brandon MarshPHI/LAA,LF,107,332,37,75,0.226,11,2,8,39,114,24,131,9,0.282,0.343,0.625,0.6
16,Matt OlsonATL,1B,129,500,69,127,0.254,41,0,27,87,249,61,130,0,0.337,0.498,0.835,3.1
17,Tommy PhamBOS/CIN,LF,114,438,74,110,0.251,19,1,15,53,176,46,129,7,0.321,0.402,0.723,1
18,Shohei OhtaniLAA,SP,125,461,73,123,0.267,19,6,29,79,241,64,128,11,0.359,0.523,0.882,2.8
19,Julio RodriguezSEA,CF,111,432,65,114,0.264,19,3,21,65,202,31,127,23,0.323,0.468,0.79,4.4
20,Joey GalloLAD/NYY,LF,99,277,40,46,0.166,6,2,15,31,101,48,126,2,0.291,0.365,0.656,0.5
20,Ryan McMahonCOL,3B,122,423,52,105,0.248,20,3,13,58,170,52,126,7,0.334,0.402,0.736,2.7
22,Christian YelichMIL,LF,122,460,83,121,0.263,19,4,11,44,181,68,125,16,0.361,0.393,0.755,2.6
22,Franmil ReyesCLE/CHC,RF,90,342,32,79,0.231,14,2,12,38,133,18,125,2,0.269,0.389,0.658,-0.7
22,Randy ArozarenaTB,LF,122,463,56,122,0.263,31,2,17,69,208,39,125,24,0.333,0.449,0.783,2.4
25,Nick CastellanosPHI,RF,127,497,53,132,0.266,27,0,13,61,198,27,123,7,0.306,0.398,0.705,-0.5
25,Willy AdamesMIL,SS,105,421,67,98,0.233,20,0,26,76,196,38,123,5,0.295,0.466,0.761,3.2
27,Jorge MateoBAL,SS,119,396,52,91,0.23,20,6,12,43,159,21,122,28,0.277,0.402,0.678,2.9
27,Cody BellingerLAD,CF,114,414,59,86,0.208,22,3,17,54,165,32,122,11,0.265,0.399,0.664,1.5
27,Ryan MountcastleBAL,1B,112,439,51,107,0.244,24,0,18,65,185,29,122,4,0.291,0.421,0.712,0.8
30,Ian HappCHC,LF,126,460,59,128,0.278,34,2,15,62,211,48,121,7,0.351,0.459,0.809,3.8
31,J.D. MartinezBOS,DH,111,430,60,117,0.272,36,0,10,49,183,41,119,0,0.339,0.426,0.764,0.7
31,Trent GrishamSD,CF,125,390,51,75,0.192,15,2,15,47,139,53,119,5,0.297,0.356,0.654,2.2
33,Josh DonaldsonNYY,3B,106,379,45,85,0.224,25,0,12,50,146,44,118,2,0.312,0.385,0.697,2.5
33,Teoscar HernandezTOR,RF,101,380,51,99,0.261,24,1,18,59,179,27,118,6,0.313,0.471,0.784,2.2
35,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,4.1
36,Nathaniel LoweTEX,1B,122,466,60,140,0.3,20,3,22,65,232,33,115,2,0.349,0.498,0.847,2.4
37,Javier BaezDET,SS,112,431,47,97,0.225,24,2,11,47,158,22,114,8,0.269,0.367,0.636,1.4
38,Paul GoldschmidtSTL,1B,122,460,92,154,0.335,34,0,33,105,287,64,113,5,0.418,0.624,1.042,7.1
39,Nelson CruzWSH,DH,114,413,46,97,0.235,16,0,10,62,143,46,112,4,0.315,0.346,0.661,0.3
40,Kole CalhounTEX,RF,101,337,36,70,0.208,14,1,12,45,122,22,110,2,0.265,0.362,0.627,-0.7
40,Max MuncyLAD,3B,106,359,53,68,0.189,16,1,16,51,134,72,110,2,0.323,0.373,0.697,1.9
40,Daulton VarshoARI,C,117,414,60,98,0.237,19,3,18,58,177,40,110,8,0.309,0.428,0.736,3.4
43,Marcell OzunaATL,LF,108,417,50,89,0.213,14,0,20,46,163,27,109,2,0.262,0.391,0.653,-1.2
43,Trey ManciniBAL/HOU,1B,113,424,48,110,0.259,18,1,16,57,178,38,109,0,0.331,0.42,0.75,2
43,Bobby DalbecBOS,1B,110,300,38,64,0.213,9,2,11,36,110,29,109,3,0.286,0.367,0.652,-0.5
46,Mike TroutLAA,CF,89,321,61,88,0.274,18,2,28,58,194,41,108,1,0.367,0.604,0.971,4.3
46,Andrew VelazquezLAA,SS,114,296,35,58,0.196,8,0,8,26,90,13,108,13,0.235,0.304,0.539,1.5
46,Seth BrownOAK,1B,118,388,39,86,0.222,21,2,17,50,162,34,108,8,0.289,0.418,0.706,0.6
46,Bryan ReynoldsPIT,CF,112,414,58,105,0.254,14,4,21,48,190,44,108,5,0.335,0.459,0.794,2
46,Bobby Witt Jr.KC,SS,118,457,65,115,0.252,21,6,18,65,202,23,108,26,0.293,0.442,0.735,0.5
