RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,134,482,65,111,0.23,23,2,25,76,213,68,177,0,0.333,0.442,0.775,3.9
2,Kyle SchwarberPHI,LF,128,480,81,103,0.215,19,2,36,78,234,66,172,6,0.312,0.488,0.8,1.5
3,Patrick WisdomCHC,3B,117,411,60,89,0.217,25,0,22,58,180,51,158,7,0.311,0.438,0.749,1.1
4,Adolis GarciaTEX,CF,130,516,74,129,0.25,26,4,22,84,229,31,156,22,0.295,0.444,0.739,2.8
5,Dansby SwansonATL,SS,135,528,86,149,0.282,29,1,17,79,231,44,155,17,0.339,0.438,0.776,4.8
6,Aaron JudgeNYY,RF,131,484,109,146,0.302,22,0,54,117,330,80,147,15,0.403,0.682,1.085,8.4
7,Luke VoitSD/WSH,1B,108,395,46,88,0.223,18,0,18,58,160,48,144,1,0.314,0.405,0.719,0.7
8,Tommy PhamBOS/CIN,LF,121,467,79,115,0.246,19,1,15,54,181,50,141,7,0.321,0.388,0.708,0.9
8,Matt ChapmanTOR,3B,128,450,72,105,0.233,24,1,24,64,203,51,141,2,0.319,0.451,0.77,2.9
10,C.J. CronCOL,1B,129,501,71,135,0.269,26,3,26,89,245,33,140,0,0.321,0.489,0.81,2.5
10,Austin RileyATL,3B,133,519,79,149,0.287,36,2,35,88,294,45,140,2,0.357,0.566,0.923,5.7
12,Rhys HoskinsPHI,1B,132,496,70,124,0.25,26,2,26,66,232,64,139,2,0.34,0.468,0.808,2.7
13,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.7
13,Bo BichetteTOR,SS,132,541,73,147,0.272,34,0,21,78,244,34,138,9,0.315,0.451,0.766,2.2
13,Brandon MarshPHI/LAA,LF,111,347,40,80,0.231,11,3,9,45,124,24,138,9,0.284,0.357,0.641,0.8
16,Matt OlsonATL,1B,135,519,72,128,0.247,41,0,27,87,250,65,137,0,0.332,0.482,0.814,2.8
17,Julio RodriguezSEA,CF,118,463,73,126,0.272,21,3,23,67,222,34,136,24,0.331,0.479,0.81,4.8
18,Chris TaylorLAD,LF,97,328,39,73,0.223,23,3,8,34,126,40,135,9,0.312,0.384,0.696,0.4
19,Joey GalloLAD/NYY,LF,105,294,41,49,0.167,7,2,15,34,105,48,134,2,0.288,0.357,0.645,0.3
19,Ryan McMahonCOL,3B,129,442,53,108,0.244,20,3,13,58,173,54,134,7,0.33,0.391,0.721,2.5
19,Shohei OhtaniLAA,SP,130,482,78,130,0.27,21,6,32,85,259,66,134,11,0.36,0.537,0.898,3.3
22,Willy AdamesMIL,SS,112,453,69,103,0.227,22,0,26,77,203,38,132,5,0.286,0.448,0.734,2.9
23,Christian YelichMIL,LF,126,473,83,122,0.258,19,4,11,45,182,71,130,16,0.358,0.385,0.743,2.3
24,Franmil ReyesCLE/CHC,RF,95,359,34,83,0.231,15,2,13,41,141,20,129,2,0.272,0.393,0.664,-0.6
24,Cody BellingerLAD,CF,120,430,60,86,0.2,22,3,17,55,165,35,129,12,0.261,0.384,0.645,1.2
26,Teoscar HernandezTOR,RF,108,409,54,109,0.267,26,1,20,64,197,29,128,6,0.318,0.482,0.8,2.7
26,Randy ArozarenaTB,LF,128,488,59,129,0.264,32,2,18,71,219,39,128,27,0.331,0.449,0.78,2.5
28,Josh DonaldsonNYY,3B,112,400,46,88,0.22,26,0,12,51,150,47,126,2,0.309,0.375,0.684,2.2
28,Ryan MountcastleBAL,1B,120,466,55,114,0.245,25,0,21,73,202,32,126,4,0.292,0.433,0.726,1
28,Ian HappCHC,LF,131,477,62,132,0.277,36,2,15,63,217,49,126,7,0.35,0.455,0.804,3.9
28,Trent GrishamSD,CF,131,405,53,77,0.19,15,2,16,49,144,57,126,5,0.298,0.356,0.653,2.2
32,Nick CastellanosPHI,RF,128,499,53,132,0.265,27,0,13,61,198,27,124,7,0.305,0.397,0.702,-0.4
32,Jorge MateoBAL,SS,125,415,53,94,0.227,21,6,12,45,163,23,124,30,0.275,0.393,0.668,2.9
34,J.D. MartinezBOS,DH,116,450,63,123,0.273,37,0,11,51,193,44,123,0,0.341,0.429,0.77,0.7
35,Javier BaezDET,SS,119,456,49,104,0.228,24,2,12,49,168,23,122,8,0.271,0.368,0.639,1.8
36,Max MuncyLAD,3B,112,382,55,71,0.186,16,1,16,51,137,74,121,2,0.317,0.359,0.675,1.5
37,Kole CalhounTEX,RF,107,354,36,73,0.206,14,1,12,46,125,24,120,2,0.264,0.353,0.617,-1
38,Nathaniel LoweTEX,1B,129,490,63,148,0.302,22,3,23,67,245,38,118,2,0.355,0.5,0.855,2.8
39,Paul GoldschmidtSTL,1B,128,481,97,158,0.328,35,0,34,107,295,70,117,6,0.416,0.613,1.029,7.3
39,Seth BrownOAK,1B,124,409,43,93,0.227,22,2,19,53,176,35,117,8,0.292,0.43,0.723,1
41,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,4.1
42,Bryan ReynoldsPIT,CF,117,434,58,109,0.251,14,4,21,48,194,45,115,5,0.331,0.447,0.778,2
