RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,82,305,37,72,0.236,17,1,13,38,130,39,112,0,0.329,0.426,0.755,2.2
2,Patrick WisdomCHC,3B,77,278,44,65,0.234,16,0,17,45,132,32,106,4,0.321,0.475,0.795,1
3,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.5
3,Kyle SchwarberPHI,LF,79,292,57,64,0.219,12,0,25,53,151,50,101,4,0.336,0.517,0.853,1.7
5,Trevor StoryBOS,2B,74,281,45,63,0.224,15,0,14,54,120,28,99,10,0.297,0.427,0.725,2.1
6,Julio RodriguezSEA,CF,82,310,48,86,0.277,16,2,15,43,151,23,94,21,0.336,0.487,0.823,3.5
7,Adam DuvallATL,CF,78,263,36,54,0.205,13,1,10,32,99,21,93,0,0.272,0.376,0.649,-0.4
8,Dansby SwansonATL,SS,82,311,52,94,0.302,18,1,14,49,156,25,92,12,0.359,0.502,0.86,3.4
9,Austin RileyATL,3B,80,312,45,84,0.269,19,1,21,51,168,26,91,2,0.337,0.538,0.876,2.5
9,Brandon MarshLAA,LF,74,238,27,54,0.227,8,1,6,31,82,16,91,4,0.278,0.345,0.623,0.6
11,Mike TroutLAA,CF,73,260,53,71,0.273,17,2,23,47,161,38,90,0,0.374,0.619,0.993,3.8
11,C.J. CronCOL,1B,81,317,49,94,0.297,17,2,20,65,175,21,90,0,0.347,0.552,0.899,2.6
11,Cody BellingerLAD,CF,74,273,37,56,0.205,14,2,11,31,107,22,90,9,0.265,0.392,0.657,1.3
11,Jared WalshLAA,1B,78,285,33,71,0.249,12,2,13,40,126,14,90,1,0.291,0.442,0.733,0.6
15,Joey GalloNYY,RF,66,194,25,32,0.165,4,0,9,18,63,30,89,1,0.277,0.325,0.602,-0.2
15,Luke VoitSD,DH,63,231,29,53,0.229,15,0,10,35,98,30,89,1,0.318,0.424,0.742,0.7
15,Adolis GarciaTEX,RF,77,305,47,75,0.246,16,3,15,51,142,17,89,12,0.287,0.466,0.752,2.4
15,Bo BichetteTOR,SS,81,343,44,88,0.257,20,0,12,43,144,21,89,5,0.299,0.42,0.719,0.9
19,Jorge MateoBAL,SS,75,246,28,48,0.195,10,2,6,22,80,15,87,20,0.252,0.325,0.577,1.3
20,Aaron JudgeNYY,CF,79,299,64,84,0.281,12,0,29,60,183,39,86,6,0.36,0.612,0.972,3.5
