RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Kyle SchwarberPHI,LF,155,577,100,126,0.218,21,3,46,94,291,86,200,10,0.323,0.504,0.827,2.2
2,Eugenio SuarezSEA,3B,150,543,76,128,0.236,24,2,31,87,249,73,196,0,0.332,0.459,0.791,4
3,Patrick WisdomCHC,3B,134,469,67,97,0.207,28,0,25,66,200,53,183,8,0.298,0.426,0.725,0.9
3,Adolis GarciaTEX,RF,156,605,88,151,0.25,34,5,27,101,276,40,183,25,0.3,0.456,0.756,3.6
5,Dansby SwansonATL,SS,162,640,99,177,0.277,32,1,25,96,286,49,182,18,0.329,0.447,0.776,5.7
6,Luke VoitSD/WSH,1B,135,500,55,113,0.226,22,0,22,69,201,55,179,1,0.308,0.402,0.71,0.8
7,Aaron JudgeNYY,CF,157,570,133,177,0.311,28,0,62,131,391,111,175,16,0.425,0.686,1.111,10.6
8,Matt OlsonATL,1B,162,616,86,148,0.24,44,0,34,103,294,75,170,0,0.325,0.477,0.802,3.4
8,Matt ChapmanTOR,3B,155,538,83,123,0.229,27,1,27,76,233,68,170,2,0.324,0.433,0.757,3.5
10,Rhys HoskinsPHI,1B,156,589,81,145,0.246,33,2,30,79,272,72,169,2,0.332,0.462,0.794,3.1
11,Austin RileyATL,3B,159,615,90,168,0.273,39,2,38,93,325,57,168,2,0.349,0.528,0.878,6.5
12,Tommy PhamBOS/CIN,LF,144,554,89,131,0.236,23,1,17,63,207,56,167,8,0.312,0.374,0.686,0.4
13,Willy AdamesMIL,SS,139,563,83,134,0.238,31,0,31,98,258,49,166,8,0.298,0.458,0.756,4.4
14,C.J. CronCOL,1B,150,575,79,148,0.257,28,3,29,102,269,43,164,0,0.315,0.468,0.783,2.1
15,Joey GalloLAD/NYY,LF,126,350,48,56,0.16,8,2,19,47,125,56,163,3,0.28,0.357,0.638,0.2
16,Christian YelichMIL,LF,154,575,99,145,0.252,25,4,14,57,220,88,162,19,0.355,0.383,0.738,2.7
17,Shohei OhtaniLAA,SP,157,586,90,160,0.273,30,6,34,95,304,72,161,11,0.356,0.519,0.875,3.4
18,Chris TaylorLAD,LF,118,402,45,89,0.221,25,3,10,43,150,44,160,10,0.304,0.373,0.677,0.5
19,Ryan McMahonCOL,3B,153,529,67,130,0.246,23,3,20,67,219,60,158,7,0.327,0.414,0.741,3
19,Brandon MarshPHI/LAA,CF,134,424,49,104,0.245,18,4,11,52,163,28,158,10,0.295,0.384,0.679,1.6
21,Franmil ReyesCLE/CHC,DH,118,438,43,97,0.221,17,2,14,47,160,30,157,2,0.273,0.365,0.638,-0.9
22,Randy ArozarenaTB,LF,153,586,72,154,0.263,41,3,20,89,261,46,156,32,0.327,0.445,0.773,2.8
23,Bo BichetteTOR,SS,159,652,91,189,0.29,43,1,24,93,306,41,155,13,0.333,0.469,0.802,3.6
24,Ryan MountcastleBAL,1B,145,555,62,139,0.25,28,1,22,85,235,43,154,4,0.305,0.423,0.729,1.4
25,Teoscar HernandezTOR,RF,131,499,71,133,0.267,35,1,25,77,245,34,152,6,0.316,0.491,0.807,2.7
26,Cody BellingerLAD,CF,144,504,70,106,0.21,27,3,19,68,196,38,150,14,0.265,0.389,0.654,1.2
26,Trent GrishamSD,CF,152,451,58,83,0.184,16,2,17,53,154,57,150,7,0.284,0.341,0.626,2.4
28,Ian HappCHC,LF,158,573,72,155,0.271,42,2,17,72,252,58,149,9,0.342,0.44,0.781,4.3
29,Josh DonaldsonNYY,3B,132,478,59,106,0.222,28,0,15,62,179,54,148,2,0.308,0.374,0.682,2.4
30,Javier BaezDET,SS,144,555,64,132,0.238,27,4,17,67,218,26,147,9,0.278,0.393,0.671,2.6
30,Jorge MateoBAL,SS,150,494,63,109,0.221,25,7,13,50,187,27,147,35,0.267,0.379,0.646,3.3
30,Nathaniel LoweTEX,1B,157,593,74,179,0.302,26,3,27,76,292,48,147,2,0.358,0.492,0.851,3.3
33,Seth BrownOAK,1B,150,500,55,115,0.23,26,3,25,73,222,51,146,11,0.305,0.444,0.749,1.7
34,J.D. MartinezBOS,DH,139,533,76,146,0.274,43,1,16,62,239,52,145,0,0.341,0.448,0.79,1.1
34,Daulton VarshoARI,RF,151,531,79,125,0.235,23,3,27,74,235,46,145,16,0.302,0.443,0.745,4.9
34,Julio RodriguezSEA,CF,132,511,84,145,0.284,25,3,28,75,260,40,145,25,0.345,0.509,0.853,6
37,Paul GoldschmidtSTL,1B,151,561,106,178,0.317,41,0,35,115,324,79,141,7,0.404,0.578,0.981,7.8
37,Max MuncyLAD,3B,136,464,69,91,0.196,22,1,21,69,178,90,141,2,0.329,0.384,0.713,2.7
37,Mike YastrzemskiSF,CF,148,485,73,104,0.214,31,2,17,57,190,61,141,5,0.305,0.392,0.697,2
37,Bryan ReynoldsPIT,CF,145,542,74,142,0.262,19,4,27,62,250,56,141,7,0.345,0.461,0.807,3
