RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,142,511,72,120,0.235,23,2,31,84,240,71,183,0,0.335,0.47,0.805,4.6
2,Kyle SchwarberPHI,LF,138,518,87,111,0.214,20,2,39,81,252,71,182,7,0.311,0.486,0.798,1.3
3,Dansby SwansonATL,SS,144,568,92,159,0.28,30,1,20,87,251,45,164,17,0.334,0.442,0.776,5.2
4,Patrick WisdomCHC,3B,121,425,60,90,0.212,25,0,22,59,181,51,163,7,0.304,0.426,0.73,0.7
5,Adolis GarciaTEX,RF,139,546,80,138,0.253,29,5,25,92,252,36,162,24,0.302,0.462,0.763,3.4
6,Aaron JudgeNYY,CF,140,517,119,161,0.311,23,0,57,123,355,90,157,16,0.415,0.687,1.102,9.1
7,Matt ChapmanTOR,3B,139,487,76,116,0.238,26,1,26,71,222,56,153,2,0.324,0.456,0.78,3.1
8,C.J. CronCOL,1B,137,529,74,139,0.263,26,3,28,97,255,39,152,0,0.32,0.482,0.802,2.5
9,Tommy PhamBOS/CIN,LF,129,497,83,121,0.243,19,1,16,56,190,51,151,8,0.318,0.382,0.7,0.9
10,Austin RileyATL,3B,142,553,83,154,0.278,37,2,36,90,303,49,150,2,0.35,0.548,0.898,5.6
10,Luke VoitSD/WSH,1B,117,431,51,101,0.234,20,0,20,63,181,52,150,1,0.323,0.42,0.743,1.2
12,Matt OlsonATL,1B,144,553,75,131,0.237,41,0,28,91,256,68,147,0,0.323,0.463,0.786,2.6
13,Chris TaylorLAD,LF,106,361,42,82,0.227,24,3,9,37,139,41,146,10,0.311,0.385,0.696,0.5
14,Joey GalloLAD/NYY,LF,113,318,43,51,0.16,7,2,17,40,113,50,145,3,0.28,0.355,0.636,0.2
15,Rhys HoskinsPHI,1B,140,524,75,131,0.25,27,2,28,71,246,66,144,2,0.339,0.469,0.808,2.9
15,Shohei OhtaniLAA,SP,139,517,81,137,0.265,25,6,34,88,276,69,144,11,0.354,0.534,0.888,3.4
17,Franmil ReyesCLE/CHC,DH,104,393,38,89,0.226,15,2,13,42,147,24,143,2,0.271,0.374,0.645,-0.8
17,Bo BichetteTOR,SS,143,587,84,167,0.284,41,1,24,88,282,36,143,11,0.327,0.48,0.807,3.4
19,Willy AdamesMIL,SS,122,490,76,116,0.237,27,0,29,89,230,45,142,5,0.3,0.469,0.769,3.8
20,Brandon MarshPHI/LAA,CF,119,373,43,90,0.241,13,4,10,49,141,24,141,10,0.29,0.378,0.668,1.2
21,Julio RodriguezSEA,CF,126,491,80,137,0.279,23,3,27,73,247,40,140,25,0.343,0.503,0.846,5.6
22,Christian YelichMIL,LF,136,511,91,133,0.26,22,4,12,52,199,76,139,16,0.36,0.389,0.75,2.6
22,Ryan McMahonCOL,3B,136,467,61,116,0.248,21,3,17,63,194,56,139,7,0.332,0.415,0.747,3
24,Cody BellingerLAD,CF,127,454,65,91,0.2,23,3,17,58,171,38,138,14,0.263,0.377,0.64,1
24,Jared WalshLAA,1B,118,423,41,91,0.215,18,2,15,44,158,27,138,2,0.269,0.374,0.642,-0.7
26,Teoscar HernandezTOR,RF,115,436,55,112,0.257,28,1,20,66,202,30,137,6,0.308,0.463,0.771,2.5
27,Randy ArozarenaTB,LF,139,533,66,142,0.266,37,2,19,79,240,41,135,30,0.331,0.45,0.781,2.9
28,Ian HappCHC,LF,140,507,66,139,0.274,38,2,17,67,232,53,134,8,0.348,0.458,0.806,4.1
