RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,101,369,46,85,0.23,19,1,16,52,154,51,138,0,0.329,0.417,0.747,2.1
2,Kyle SchwarberPHI,LF,99,372,65,76,0.204,13,0,32,65,185,54,131,4,0.307,0.497,0.804,0.9
3,Patrick WisdomCHC,3B,96,341,51,76,0.223,22,0,19,50,155,43,129,6,0.318,0.455,0.772,1.2
4,Adolis GarciaTEX,RF,96,383,56,95,0.248,20,4,18,63,177,24,116,15,0.293,0.462,0.755,2.8
4,Brandon MarshLAA,LF,92,288,34,64,0.222,9,2,8,37,101,22,116,8,0.282,0.351,0.632,0.8
6,C.J. CronCOL,1B,99,382,58,106,0.277,21,2,22,71,197,27,114,0,0.332,0.516,0.847,2.6
7,Aaron JudgeNYY,CF,99,377,86,113,0.3,16,0,42,91,255,51,113,10,0.382,0.676,1.059,5.8
8,Dansby SwansonATL,SS,102,391,68,116,0.297,21,1,15,54,184,33,111,14,0.355,0.471,0.826,4.2
9,Luke VoitSD,DH,80,292,38,66,0.226,18,0,13,47,123,38,109,1,0.315,0.421,0.737,0.8
9,Jared WalshLAA,1B,95,350,36,82,0.234,17,2,13,41,142,18,109,1,0.278,0.406,0.683,0.1
9,Bo BichetteTOR,SS,100,413,55,107,0.259,23,0,14,54,172,27,109,7,0.303,0.416,0.72,1.1
9,Julio RodriguezSEA,CF,96,365,55,99,0.271,19,2,18,57,176,28,109,21,0.334,0.482,0.816,3.7
13,Matt OlsonATL,1B,102,392,48,99,0.253,35,0,21,67,197,51,108,0,0.34,0.503,0.843,2.2
13,Austin RileyATL,3B,100,392,61,117,0.298,29,1,29,67,235,31,108,2,0.359,0.599,0.958,4.7
15,Joey GalloNYY,RF,82,233,32,37,0.159,4,1,12,24,79,40,106,2,0.282,0.339,0.621,0.1
15,Cody BellingerLAD,CF,93,339,49,69,0.204,16,2,13,38,128,27,106,11,0.265,0.378,0.642,1.1
15,Rhys HoskinsPHI,1B,100,373,53,94,0.252,20,2,20,48,178,48,106,1,0.34,0.477,0.818,2.4
18,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
19,Franmil ReyesCLE,DH,68,257,23,55,0.214,9,0,9,28,91,14,104,1,0.255,0.354,0.61,-0.9
19,Randy ArozarenaTB,LF,97,372,43,94,0.253,22,2,12,47,156,25,104,20,0.311,0.419,0.73,1.1
21,Christian YelichMIL,LF,96,359,65,93,0.259,17,4,8,35,142,55,103,14,0.36,0.396,0.756,2.1
22,Nick CastellanosPHI,RF,100,392,39,98,0.25,22,0,8,47,144,23,102,4,0.294,0.367,0.661,-1.1
23,Adam DuvallATL,CF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,-0.1
23,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.3
25,Kole CalhounTEX,RF,94,312,35,68,0.218,14,1,11,43,117,21,100,2,0.276,0.375,0.651,-0.5
25,Ryan McMahonCOL,3B,97,333,38,78,0.234,15,3,8,43,123,46,100,5,0.332,0.369,0.702,1.9
25,Jorge MateoBAL,SS,93,304,37,65,0.214,14,5,8,26,113,16,100,24,0.262,0.372,0.633,2
28,Tommy PhamCIN,LF,90,337,57,81,0.24,11,1,11,39,127,41,99,7,0.321,0.377,0.698,0.7
