RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,114,414,54,94,0.227,21,1,19,61,174,57,152,0,0.329,0.42,0.749,2.5
2,Patrick WisdomCHC,3B,108,376,55,83,0.221,22,0,20,52,165,48,145,7,0.317,0.439,0.756,1.3
3,Kyle SchwarberPHI,LF,110,408,71,86,0.211,16,0,34,69,204,59,144,6,0.314,0.5,0.814,1.6
4,Adolis GarciaTEX,RF,109,429,62,109,0.254,22,4,19,72,196,28,130,16,0.303,0.457,0.76,2.8
5,Dansby SwansonATL,SS,115,447,73,129,0.289,24,1,16,61,203,36,129,14,0.344,0.454,0.798,4.1
6,Brandon MarshPHI/LAA,CF,102,317,36,71,0.224,10,2,8,39,109,23,126,8,0.28,0.344,0.624,0.4
7,C.J. CronCOL,1B,111,433,63,119,0.275,26,3,23,80,220,30,125,0,0.328,0.508,0.836,2.7
8,Luke VoitSD/WSH,DH,91,330,42,75,0.227,18,0,15,51,138,42,124,1,0.32,0.418,0.738,0.9
8,Jared WalshLAA,1B,108,390,39,86,0.221,18,2,14,42,150,23,124,2,0.271,0.385,0.656,-0.4
10,Matt OlsonATL,1B,115,444,58,111,0.25,36,0,24,75,219,56,123,0,0.337,0.493,0.83,2.4
11,Aaron JudgeNYY,RF,110,412,96,125,0.303,19,0,46,100,282,66,122,12,0.401,0.684,1.086,7.2
11,Austin RileyATL,3B,113,445,67,131,0.294,34,2,30,74,259,35,122,2,0.356,0.582,0.938,4.8
13,Bo BichetteTOR,SS,111,458,62,119,0.26,27,0,17,64,197,27,120,7,0.3,0.43,0.73,1.5
14,Tommy PhamBOS/CIN,LF,102,389,64,92,0.237,15,1,14,48,151,44,119,7,0.313,0.388,0.701,0.7
14,Rhys HoskinsPHI,1B,112,414,60,103,0.249,21,2,24,54,200,54,119,1,0.34,0.483,0.823,2.7
16,Joey GalloLAD/NYY,RF,89,252,35,42,0.167,5,1,14,28,91,41,116,2,0.283,0.361,0.644,0.2
17,Christian YelichMIL,LF,107,402,71,102,0.254,18,4,8,35,152,62,114,16,0.357,0.378,0.736,2.1
18,Matt ChapmanTOR,3B,106,368,61,89,0.242,18,0,23,60,176,40,113,1,0.322,0.478,0.8,2.7
19,Ryan McMahonCOL,3B,110,377,46,91,0.241,17,3,12,53,150,51,112,7,0.336,0.398,0.734,2.9
19,Cody BellingerLAD,CF,103,376,55,79,0.21,20,3,16,50,153,28,112,11,0.266,0.407,0.673,1.6
19,Randy ArozarenaTB,LF,107,410,48,106,0.259,25,2,14,55,177,31,112,21,0.321,0.432,0.752,1.6
19,Julio RodriguezSEA,CF,98,374,56,102,0.273,19,2,18,59,179,29,112,21,0.336,0.479,0.814,4.1
23,Nick CastellanosPHI,RF,112,433,46,111,0.256,22,0,10,54,163,27,110,6,0.303,0.376,0.68,-0.5
23,Chris TaylorLAD,LF,80,272,34,63,0.232,20,3,7,30,110,31,110,7,0.313,0.404,0.717,0.2
23,Shohei OhtaniLAA,SP,110,411,63,104,0.253,17,3,26,67,205,56,110,11,0.346,0.499,0.845,2
26,Byron BuxtonMIN,CF,85,315,58,69,0.219,13,3,27,49,169,30,109,4,0.3,0.537,0.837,3.5
26,Jorge MateoBAL,SS,105,347,47,80,0.231,17,5,11,36,140,19,109,27,0.28,0.403,0.683,2.6
28,Willy AdamesMIL,SS,90,360,57,80,0.222,17,0,22,64,163,33,108,4,0.287,0.453,0.74,2.5
29,Josh DonaldsonNYY,3B,93,335,39,76,0.227,23,0,11,43,132,37,107,2,0.31,0.394,0.704,2.4
29,Franmil ReyesCLE/CHC,DH,73,275,25,61,0.222,9,0,10,31,100,14,107,2,0.26,0.364,0.624,-0.8
31,J.D. MartinezBOS,DH,98,381,54,106,0.278,34,0,9,46,167,35,105,0,0.343,0.438,0.781,0.8
31,Kole CalhounTEX,RF,97,322,35,68,0.211,14,1,11,43,117,21,105,2,0.269,0.363,0.632,-0.8
31,Marcell OzunaATL,DH,106,411,50,87,0.212,14,0,20,46,161,27,105,2,0.261,0.392,0.653,-1.3
31,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
31,Ian HappCHC,LF,109,397,47,111,0.28,30,2,10,52,175,44,105,6,0.356,0.441,0.797,3.1
36,Trent GrishamSD,CF,112,359,47,72,0.201,14,2,15,46,135,48,104,5,0.3,0.376,0.676,1.7
36,Nathaniel LoweTEX,1B,108,408,50,116,0.284,18,2,16,48,186,30,104,1,0.335,0.456,0.791,1.1
38,Ryan MountcastleBAL,1B,99,388,45,98,0.253,24,0,15,55,167,25,102,4,0.298,0.43,0.728,1.1
39,Javier BaezDET,SS,100,384,41,86,0.224,22,2,11,44,145,18,101,5,0.266,0.378,0.643,1
39,Adam DuvallATL,LF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,-0.1
41,Eduardo EscobarNYM,3B,100,369,41,81,0.22,21,3,12,43,144,28,100,0,0.273,0.39,0.663,-0.2
42,Bobby DalbecBOS,1B,100,276,34,57,0.207,8,2,11,32,102,26,99,2,0.279,0.37,0.649,-0.6
43,Paul GoldschmidtSTL,1B,107,403,79,133,0.33,31,0,28,89,248,56,98,5,0.413,0.615,1.028,6
44,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.9
44,Francisco LindorNYM,SS,113,436,74,117,0.268,17,3,20,81,200,47,97,11,0.346,0.459,0.805,4.6
44,Jake CronenworthSD,2B,113,423,70,101,0.239,23,3,11,59,163,54,97,1,0.342,0.385,0.727,3.4
44,Bobby Witt Jr.KC,SS,104,403,57,103,0.256,19,5,15,57,177,22,97,22,0.299,0.439,0.738,0.6
48,Robbie GrossmanATL/DET,LF,89,288,25,60,0.208,15,1,2,24,83,40,96,3,0.315,0.288,0.603,0.2
48,Jesus AguilarMIA,1B,104,385,36,93,0.242,17,0,15,47,155,25,96,1,0.289,0.403,0.692,-0.5
50,Nelson CruzWSH,DH,103,368,44,87,0.236,15,0,8,53,126,43,95,4,0.32,0.342,0.663,0.1
