RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,44,162,25,35,0.216,9,1,9,23,73,19,60,0,0.306,0.451,0.757,0.9
1,Patrick WisdomCHC,3B,40,139,26,31,0.223,8,0,10,23,69,11,60,1,0.288,0.496,0.784,0.5
3,Kyle SchwarberPHI,LF,42,152,25,30,0.197,6,0,10,22,66,23,58,2,0.309,0.434,0.743,0.2
4,Franmil ReyesCLE,DH,35,133,9,26,0.195,2,0,3,12,37,10,57,0,0.255,0.278,0.533,-0.8
5,Dansby SwansonATL,SS,44,153,23,41,0.268,8,1,6,23,69,14,56,6,0.331,0.451,0.782,1.4
6,Chris TaylorLAD,DH,40,137,20,34,0.248,9,2,4,18,59,18,55,3,0.335,0.431,0.766,0.3
6,Julio RodriguezSEA,CF,44,165,19,44,0.267,6,1,5,20,67,12,55,13,0.32,0.406,0.726,0.9
8,Adam DuvallATL,CF,43,150,17,30,0.2,7,0,2,16,43,14,53,0,0.274,0.287,0.56,-0.5
9,Cody BellingerLAD,CF,41,150,19,32,0.213,10,2,5,15,61,14,52,6,0.285,0.407,0.692,1
10,Trevor StoryBOS,2B,38,147,23,33,0.224,8,0,8,33,65,16,51,5,0.304,0.442,0.746,0.8
11,Austin RileyATL,3B,43,168,19,41,0.244,10,0,9,20,78,16,50,2,0.324,0.464,0.789,0.6
12,Adolis GarciaTEX,RF,41,158,23,33,0.209,7,2,6,26,62,9,49,4,0.257,0.392,0.65,0.2
12,Seiya SuzukiCHC,RF,40,137,20,33,0.241,12,1,4,21,59,21,49,2,0.342,0.431,0.772,0.8
14,Robbie GrossmanDET,LF,39,132,11,25,0.189,5,0,0,10,30,20,48,2,0.306,0.227,0.533,-0.2
15,Giancarlo StantonNYY,DH,40,151,15,43,0.285,3,0,11,35,79,14,47,0,0.339,0.523,0.862,1
15,C.J. CronCOL,1B,43,169,28,53,0.314,10,1,12,33,101,10,47,0,0.357,0.598,0.955,1.9
15,Jorge SolerMIA,RF,39,150,15,31,0.207,7,0,9,22,65,16,47,0,0.292,0.433,0.725,0.7
15,Aaron JudgeNYY,RF,42,160,36,50,0.313,9,0,17,34,110,19,47,2,0.383,0.688,1.071,2.2
15,Ryan McMahonCOL,2B,42,153,23,40,0.261,9,1,4,22,63,18,47,0,0.351,0.412,0.762,1.1
15,Rhys HoskinsPHI,1B,43,162,22,36,0.222,8,1,7,23,67,19,47,0,0.302,0.414,0.716,0.3
15,Randy ArozarenaTB,RF,42,163,21,43,0.264,12,1,4,18,69,11,47,7,0.313,0.423,0.736,0.6
22,Eduardo EscobarNYM,3B,42,157,19,36,0.229,12,2,2,11,58,22,46,0,0.322,0.369,0.692,0.1
22,Jared WalshLAA,1B,42,152,21,37,0.243,6,0,9,27,70,12,46,0,0.303,0.461,0.764,0.3
22,Shohei OhtaniLAA,P,44,175,31,44,0.251,8,0,9,28,79,16,46,7,0.318,0.451,0.769,0.7
22,Pavin SmithARI,RF,41,131,13,31,0.237,5,0,6,21,54,16,46,1,0.322,0.412,0.734,0.7
22,Brandon MarshLAA,CF,41,128,17,35,0.273,4,0,4,24,51,10,46,3,0.329,0.398,0.727,0.8
27,Avisail GarciaMIA,RF,39,145,11,30,0.207,3,0,3,10,42,4,45,3,0.237,0.29,0.526,-0.6
27,Joey GalloNYY,LF,36,105,11,18,0.171,1,0,5,7,34,17,45,0,0.287,0.324,0.611,0.2
27,Jesus SanchezMIA,RF,39,136,17,30,0.221,5,3,4,13,53,10,45,0,0.284,0.39,0.673,0.3
30,Mike TroutLAA,CF,40,141,35,45,0.319,12,1,12,26,95,24,44,0,0.425,0.674,1.099,2.9
30,Nick CastellanosPHI,LF,44,165,20,41,0.248,10,0,5,22,66,14,44,2,0.313,0.4,0.713,0.2
30,Matt OlsonATL,1B,44,164,18,40,0.244,16,0,5,16,71,31,44,0,0.362,0.433,0.795,0.8
30,Jorge MateoBAL,SS,40,140,13,29,0.207,7,1,2,9,44,6,44,12,0.245,0.314,0.559,0.9
30,Trent GrishamSD,CF,42,140,9,22,0.157,6,2,1,13,35,17,44,0,0.258,0.25,0.508,-0.1
30,Pete AlonsoNYM,DH,46,178,26,49,0.275,7,0,11,41,89,14,44,1,0.34,0.5,0.84,0.8
36,Jesus AguilarMIA,1B,40,150,12,40,0.267,6,0,5,18,61,14,43,0,0.321,0.407,0.728,0
36,Jorge PolancoMIN,SS,41,151,18,35,0.232,8,0,4,24,55,24,43,2,0.333,0.364,0.698,1.3
36,Daulton VarshoARI,CF,42,153,24,41,0.268,10,0,8,21,75,15,43,3,0.337,0.49,0.827,1.7
36,Joey BartSF,C,30,79,11,13,0.165,1,0,4,7,26,13,43,1,0.305,0.329,0.634,0.1
