RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,83,308,39,74,0.24,17,1,14,41,135,40,112,0,0.333,0.438,0.772,2.1
2,Patrick WisdomCHC,3B,79,284,45,65,0.229,16,0,17,45,132,34,109,5,0.319,0.465,0.784,1.1
3,Kyle SchwarberPHI,LF,81,299,59,67,0.224,12,0,27,56,160,51,104,4,0.34,0.535,0.875,2
4,Trevor StoryBOS,2B,76,289,45,65,0.225,16,0,14,54,123,28,101,10,0.296,0.426,0.722,2.1
4,Chris TaylorLAD,LF,74,252,32,60,0.238,19,3,6,27,103,29,101,6,0.319,0.409,0.728,0.6
6,Adam DuvallATL,CF,80,267,36,55,0.206,14,1,10,32,101,21,94,0,0.272,0.378,0.65,-0.3
6,Dansby SwansonATL,SS,84,319,52,95,0.298,18,1,14,49,157,26,94,14,0.355,0.492,0.847,3.2
6,Julio RodriguezSEA,CF,83,313,49,86,0.275,16,2,15,43,151,24,94,21,0.335,0.482,0.818,3.5
9,Austin RileyATL,3B,82,319,46,88,0.276,20,1,21,51,173,27,93,2,0.344,0.542,0.886,2.7
10,Mike TroutLAA,CF,75,268,53,71,0.265,17,2,23,48,161,38,92,0,0.367,0.601,0.967,3.8
10,Joey GalloNYY,RF,68,200,28,33,0.165,4,0,10,19,67,34,92,1,0.286,0.335,0.621,0
10,Cody BellingerLAD,CF,76,280,39,59,0.211,14,2,11,31,110,22,92,10,0.269,0.393,0.662,1.4
10,Jared WalshLAA,1B,80,292,33,72,0.247,12,2,13,40,127,15,92,1,0.29,0.435,0.725,0.6
10,Brandon MarshLAA,LF,76,244,27,55,0.225,8,1,6,31,83,16,92,5,0.275,0.34,0.616,0.5
15,C.J. CronCOL,1B,83,323,49,95,0.294,18,2,20,65,177,23,91,0,0.347,0.548,0.895,2.6
16,Jorge MateoBAL,SS,77,253,29,49,0.194,10,2,6,22,81,15,90,21,0.249,0.32,0.569,1.2
17,Luke VoitSD,DH,64,234,29,55,0.235,15,0,10,35,100,31,89,1,0.325,0.427,0.752,0.7
17,Adolis GarciaTEX,RF,77,305,47,75,0.246,16,3,15,51,142,17,89,12,0.287,0.466,0.752,2.2
17,Bo BichetteTOR,SS,83,350,46,90,0.257,20,0,13,45,149,22,89,5,0.301,0.426,0.727,1
20,Aaron JudgeNYY,CF,80,303,65,87,0.287,13,0,30,64,190,40,87,7,0.366,0.627,0.993,3.6
20,Rhys HoskinsPHI,1B,82,302,45,76,0.252,17,2,17,42,148,44,87,0,0.349,0.49,0.839,2.1
22,Randy ArozarenaTB,LF,79,306,39,79,0.258,19,2,9,39,129,18,85,18,0.313,0.422,0.735,0.8
23,Christian YelichMIL,LF,81,307,54,77,0.251,11,3,8,31,118,43,84,13,0.346,0.384,0.731,1.5
23,Matt OlsonATL,1B,84,322,35,82,0.255,32,0,12,48,150,45,84,0,0.346,0.466,0.812,1.3
23,Ryan McMahonCOL,3B,81,282,33,68,0.241,13,2,7,39,106,36,84,3,0.332,0.376,0.708,1.5
26,Shohei OhtaniLAA,SP,81,304,48,78,0.257,15,1,18,53,149,38,83,10,0.343,0.49,0.833,1.5
27,Jorge SolerMIA,LF,67,254,31,55,0.217,13,0,13,34,107,30,82,0,0.306,0.421,0.727,0.6
28,Franmil ReyesCLE,DH,50,189,17,40,0.212,7,0,7,22,68,12,81,0,0.26,0.36,0.62,-0.7
29,Nick CastellanosPHI,RF,82,319,35,80,0.251,18,0,8,44,122,21,80,4,0.299,0.382,0.682,-0.7
30,Trent GrishamSD,CF,81,267,31,51,0.191,10,2,8,32,89,34,79,3,0.288,0.333,0.621,1
30,Bobby Witt Jr.KC,SS,77,297,43,70,0.236,16,5,12,42,132,19,79,12,0.286,0.444,0.73,0.7
32,Eduardo EscobarNYM,3B,76,289,34,64,0.221,16,3,9,37,113,24,78,0,0.279,0.391,0.67,0.1
32,Robbie GrossmanDET,LF,66,221,20,46,0.208,9,1,2,19,63,31,78,3,0.313,0.285,0.598,0.2
34,J.D. MartinezBOS,DH,72,283,46,87,0.307,26,0,8,34,137,29,77,0,0.376,0.484,0.86,1.4
34,Andrew VelazquezLAA,SS,75,213,22,35,0.164,6,0,5,20,56,9,77,10,0.207,0.263,0.47,0.6
36,Avisail GarciaMIA,RF,69,254,23,57,0.224,7,0,6,25,82,9,76,3,0.26,0.323,0.583,-0.5
36,Tommy PhamCIN,LF,74,274,48,69,0.252,10,0,11,36,112,36,76,7,0.338,0.409,0.746,1.1
36,Bryan ReynoldsPIT,CF,80,296,39,76,0.257,10,3,15,32,137,33,76,3,0.337,0.463,0.8,1.7
39,Giancarlo StantonNYY,DH,69,249,33,59,0.237,5,0,21,54,127,33,75,0,0.323,0.51,0.833,1.2
39,Marcell OzunaATL,DH,80,310,41,71,0.229,11,0,17,35,133,22,75,2,0.282,0.429,0.711,-0.3
39,Byron BuxtonMIN,CF,64,239,46,52,0.218,10,2,22,40,132,21,75,2,0.293,0.552,0.846,2.7
39,Ryan MountcastleBAL,1B,71,277,35,77,0.278,19,0,14,42,138,16,75,3,0.316,0.498,0.815,1.5
43,Kole CalhounTEX,RF,74,253,29,59,0.233,13,1,10,36,104,17,74,2,0.287,0.411,0.698,0.3
43,Willy AdamesMIL,SS,62,241,41,50,0.207,12,0,16,45,110,24,74,2,0.282,0.456,0.738,1.5
43,Matt ChapmanTOR,3B,79,274,42,61,0.223,14,0,13,40,114,27,74,0,0.299,0.416,0.715,1.4
43,Jesus SanchezMIA,CF,70,242,31,52,0.215,9,3,11,30,100,16,74,1,0.268,0.413,0.681,0.3
47,Paul GoldschmidtSTL,1B,81,307,61,105,0.342,28,0,19,65,190,44,73,4,0.427,0.619,1.045,4.6
47,Jesus AguilarMIA,1B,73,280,27,69,0.246,13,0,10,35,112,19,73,1,0.293,0.4,0.693,0.2
47,Jake CronenworthSD,2B,82,316,51,75,0.237,20,2,7,43,120,36,73,1,0.332,0.38,0.711,2.7
50,Nelson CruzWSH,DH,78,285,38,68,0.239,12,0,8,46,104,33,72,2,0.321,0.365,0.686,0.4
