RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Franmil ReyesCLE,DH,19,79,5,11,0.139,0,0,2,7,17,3,38,0,0.171,0.215,0.386,-1.1
2,Dansby SwansonATL,SS,26,87,9,19,0.218,7,1,1,8,31,9,36,2,0.289,0.356,0.645,0.3
3,Adam DuvallATL,RF,25,90,8,16,0.178,5,0,1,11,24,7,33,0,0.24,0.267,0.507,-0.4
3,Patrick WisdomCHC,3B,22,74,13,17,0.23,7,0,4,14,36,7,33,0,0.293,0.486,0.779,0.4
3,Julio RodriguezSEA,CF,23,84,10,19,0.226,4,0,1,9,26,7,33,9,0.293,0.31,0.603,0.6
6,Giancarlo StantonNYY,DH,23,90,7,24,0.267,1,0,5,16,40,5,30,0,0.299,0.444,0.743,0.1
6,Sean MurphyOAK,C,23,89,12,19,0.213,7,1,4,15,40,4,30,0,0.26,0.449,0.71,0.3
6,Jarred KelenicSEA,CF,23,68,7,9,0.132,2,1,2,8,19,8,30,3,0.221,0.279,0.5,0.2
9,Joey VottoCIN,1B,22,74,4,9,0.122,1,0,0,3,10,12,29,0,0.278,0.135,0.413,-0.9
9,Eugenio SuarezSEA,3B,23,86,11,17,0.198,6,1,3,11,34,12,29,0,0.296,0.395,0.691,0.2
9,Joey GalloNYY,LF,21,61,5,11,0.18,1,0,2,3,18,8,29,0,0.275,0.295,0.57,-0.1
9,Willy AdamesMIL,SS,24,91,16,21,0.231,5,0,6,17,44,12,29,1,0.32,0.484,0.804,0.8
9,Bo BichetteTOR,SS,25,106,11,25,0.236,4,0,3,12,38,3,29,3,0.257,0.358,0.615,-0.1
14,Jorge SolerMIA,RF,23,88,7,16,0.182,4,0,3,8,29,12,28,0,0.287,0.33,0.617,0
14,Aaron JudgeNYY,RF,23,89,17,27,0.303,6,0,9,19,60,8,28,2,0.361,0.674,1.035,1.2
14,Kyle SchwarberPHI,DH,22,80,13,15,0.188,3,0,7,16,39,12,28,1,0.301,0.488,0.789,0.7
14,Cody BellingerLAD,CF,22,79,9,16,0.203,4,1,4,9,34,7,28,3,0.276,0.43,0.706,0.5
14,Shohei OhtaniLAA,DH,24,97,17,23,0.237,4,0,4,12,39,7,28,4,0.288,0.402,0.691,0.2
19,Avisail GarciaMIA,RF,21,79,5,14,0.177,3,0,1,4,20,1,27,2,0.207,0.253,0.46,0
19,Bryce HarperPHI,RF,24,91,18,22,0.242,7,1,4,15,43,7,27,3,0.304,0.473,0.776,0.3
19,Salvador PerezKC,C,22,86,9,15,0.174,4,0,5,9,34,3,27,0,0.22,0.395,0.615,0.1
19,Matt ChapmanTOR,3B,25,89,7,19,0.213,4,0,4,13,35,8,27,0,0.278,0.393,0.672,0.2
19,Rhys HoskinsPHI,1B,24,84,12,17,0.202,6,1,2,9,31,12,27,0,0.299,0.369,0.668,-0.2
19,Randy ArozarenaTB,RF,23,91,9,19,0.209,8,1,0,6,29,3,27,3,0.242,0.319,0.561,-0.1
19,Jesus SanchezMIA,RF,22,82,10,21,0.256,3,2,3,12,37,6,27,0,0.322,0.451,0.773,0.4
19,Josh LoweTB,CF,19,64,9,12,0.188,3,2,1,6,22,6,27,1,0.257,0.344,0.601,0.3
27,Chris TaylorLAD,DH,20,69,7,21,0.304,6,1,1,11,32,8,26,2,0.367,0.464,0.831,0.1
27,Ryan McMahonCOL,2B,22,77,10,18,0.234,6,1,2,13,32,10,26,0,0.344,0.416,0.76,0.8
27,Jorge MateoBAL,SS,23,76,6,17,0.224,5,0,0,5,22,5,26,7,0.272,0.289,0.561,0.4
27,Brandon LoweTB,2B,24,90,13,17,0.189,4,0,3,9,30,8,26,1,0.253,0.333,0.586,-0.2
27,Daulton VarshoARI,CF,25,82,11,19,0.232,4,0,4,10,35,11,26,2,0.323,0.427,0.75,0.9
27,Seiya SuzukiCHC,RF,23,76,13,20,0.263,6,0,4,15,38,14,26,1,0.38,0.5,0.88,0.8
33,Nick CastellanosPHI,LF,24,84,11,24,0.286,5,0,3,12,38,9,25,1,0.358,0.452,0.81,0.3
33,Ketel MarteARI,2B,24,90,7,14,0.156,7,1,1,7,26,6,25,1,0.222,0.289,0.511,-0.3
33,Carlos CorreaMIN,SS,22,87,11,23,0.264,5,0,1,9,31,8,25,0,0.326,0.356,0.683,0.5
33,Hunter RenfroeMIL,RF,22,82,11,19,0.232,4,0,5,10,38,4,25,0,0.264,0.463,0.728,0.6
33,Trent GrishamSD,CF,23,77,4,14,0.182,2,1,1,6,21,11,25,0,0.292,0.273,0.565,0.2
33,Adolis GarciaTEX,RF,23,87,15,18,0.207,4,1,4,18,36,7,25,4,0.276,0.414,0.689,0.5
33,Pete AlonsoNYM,DH,26,100,14,26,0.26,3,0,5,21,44,6,25,0,0.321,0.44,0.761,0
33,Spencer TorkelsonDET,1B,20,63,6,12,0.19,1,0,3,8,22,10,25,0,0.311,0.349,0.66,0.1
41,Josh DonaldsonNYY,3B,23,81,10,17,0.21,6,0,2,7,29,14,24,0,0.333,0.358,0.691,0.7
41,Eduardo EscobarNYM,3B,24,88,12,22,0.25,8,1,1,6,35,15,24,0,0.359,0.398,0.757,0.6
41,Christian YelichMIL,LF,23,80,12,17,0.213,4,0,3,12,30,12,24,2,0.316,0.375,0.691,0.4
41,Darin RufSF,LF,23,87,7,15,0.172,2,0,0,4,17,12,24,2,0.28,0.195,0.475,-0.5
41,Matt OlsonATL,1B,26,95,13,28,0.295,11,0,3,10,48,18,24,0,0.404,0.505,0.909,0.5
41,Ryan MountcastleBAL,1B,22,88,7,20,0.227,1,0,2,9,27,3,24,1,0.261,0.307,0.568,-0.2
41,Austin RileyATL,3B,25,95,13,26,0.274,7,0,7,14,54,11,24,1,0.367,0.568,0.935,1.2
41,Jo AdellLAA,LF,19,65,4,15,0.231,4,0,3,9,28,1,24,1,0.242,0.431,0.673,-0.3
41,Joey BartSF,C,16,46,8,9,0.196,1,0,3,5,19,9,24,1,0.339,0.413,0.752,0.2
50,Andrew McCutchenMIL,LF,23,90,8,19,0.211,4,0,2,10,29,6,23,3,0.263,0.322,0.585,-0.2
