RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,113,411,53,93,0.226,21,1,18,59,170,57,152,0,0.33,0.414,0.743,2.5
2,Kyle SchwarberPHI,LF,109,407,71,86,0.211,16,0,34,69,204,59,144,6,0.314,0.501,0.815,1.6
3,Patrick WisdomCHC,3B,107,372,55,82,0.22,22,0,20,52,164,48,143,7,0.318,0.441,0.759,1.3
4,Adolis GarciaTEX,RF,108,424,61,108,0.255,21,4,19,71,194,28,129,16,0.304,0.458,0.762,2.7
5,Dansby SwansonATL,SS,113,439,73,128,0.292,24,1,16,61,202,34,126,14,0.345,0.46,0.805,4.2
6,C.J. CronCOL,1B,110,429,63,119,0.277,26,3,23,80,220,30,124,0,0.33,0.513,0.843,2.8
7,Jared WalshLAA,1B,107,388,39,86,0.222,18,2,14,42,150,22,123,2,0.269,0.387,0.655,-0.3
7,Brandon MarshPHI/LAA,CF,101,314,36,71,0.226,10,2,8,39,109,23,123,8,0.283,0.347,0.63,0.5
9,Luke VoitSD/WSH,DH,90,326,42,75,0.23,18,0,15,51,138,42,122,1,0.324,0.423,0.747,0.9
10,Aaron JudgeNYY,RF,109,410,96,125,0.305,19,0,46,100,282,64,121,12,0.4,0.688,1.088,6.9
11,Matt OlsonATL,1B,113,435,56,108,0.248,36,0,22,71,210,56,120,0,0.337,0.483,0.819,2.3
11,Austin RileyATL,3B,111,438,67,130,0.297,34,2,30,74,258,33,120,2,0.357,0.589,0.946,4.8
11,Bo BichetteTOR,SS,110,455,62,119,0.262,27,0,17,64,197,27,120,7,0.302,0.433,0.735,1.5
14,Rhys HoskinsPHI,1B,111,411,60,102,0.248,21,2,24,54,199,53,118,1,0.338,0.484,0.822,2.8
15,Tommy PhamBOS/CIN,LF,101,384,64,91,0.237,15,1,14,48,150,44,117,7,0.314,0.391,0.705,0.7
16,Joey GalloLAD/NYY,RF,88,248,34,41,0.165,5,1,13,27,87,40,114,2,0.281,0.351,0.632,0.2
17,Christian YelichMIL,LF,106,398,71,102,0.256,18,4,8,35,152,62,113,16,0.361,0.382,0.742,2.2
17,Matt ChapmanTOR,3B,105,366,60,88,0.24,18,0,22,59,172,39,113,1,0.32,0.47,0.79,2.7
