RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
19,Shohei OhtaniLAA,SP,118,435,67,115,0.264,18,5,27,72,224,60,120,11,0.357,0.515,0.872,2.6
22,Nick CastellanosPHI,RF,121,472,52,126,0.267,26,0,12,58,188,27,119,7,0.31,0.398,0.708,-0.6
22,Randy ArozarenaTB,LF,116,440,52,113,0.257,26,2,17,65,194,37,119,23,0.325,0.441,0.766,2
22,Julio RodriguezSEA,CF,105,409,62,112,0.274,19,3,19,63,194,29,119,23,0.332,0.474,0.806,4.4
25,Willy AdamesMIL,SS,99,395,60,88,0.223,18,0,24,70,178,36,118,5,0.287,0.451,0.737,2.7
26,Ryan McMahonCOL,3B,116,401,49,101,0.252,19,3,12,56,162,51,117,7,0.341,0.404,0.745,2.9
26,Ian HappCHC,LF,118,430,53,119,0.277,31,2,13,56,193,46,117,7,0.351,0.449,0.8,3.5
28,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,3.9
28,Franmil ReyesCLE/CHC,DH,82,311,29,71,0.228,12,2,11,35,120,15,116,2,0.264,0.386,0.649,-0.4
30,Josh DonaldsonNYY,3B,100,362,40,80,0.221,23,0,12,47,139,38,115,2,0.302,0.384,0.686,2.4
31,Jorge MateoBAL,SS,113,376,52,88,0.234,19,6,12,42,155,21,114,27,0.283,0.412,0.695,2.9
32,Trent GrishamSD,CF,120,381,50,75,0.197,15,2,15,47,139,52,112,5,0.3,0.365,0.665,2.1
32,Nathaniel LoweTEX,1B,117,444,54,130,0.293,20,2,18,54,208,32,112,2,0.343,0.468,0.812,1.8
34,Ryan MountcastleBAL,1B,106,416,49,103,0.248,24,0,17,61,178,28,111,4,0.295,0.428,0.723,1
35,J.D. MartinezBOS,DH,104,399,58,110,0.276,36,0,9,46,173,41,110,0,0.347,0.434,0.78,0.8
35,Javier BaezDET,SS,108,415,43,92,0.222,24,2,11,45,153,20,110,7,0.264,0.369,0.633,1.1
37,Marcell OzunaATL,DH,108,417,50,89,0.213,14,0,20,46,163,27,109,2,0.262,0.391,0.653,-1.4
38,Kole CalhounTEX,RF,99,329,35,69,0.21,14,1,11,43,118,21,108,2,0.266,0.359,0.625,-0.8
38,Teoscar HernandezTOR,RF,96,363,49,96,0.264,24,1,18,58,176,25,108,6,0.315,0.485,0.8,2.4
40,Nelson CruzWSH,DH,110,395,46,94,0.238,16,0,10,60,140,44,107,4,0.318,0.354,0.672,0.3
41,Bobby Witt Jr.KC,SS,113,436,60,109,0.25,21,5,16,60,188,22,106,24,0.293,0.431,0.724,0.3
42,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.2
43,Robbie GrossmanATL/DET,LF,98,314,28,65,0.207,15,1,4,29,94,44,104,3,0.313,0.299,0.613,0.3
43,Jesus AguilarMIA,1B,111,407,36,96,0.236,18,0,15,48,159,27,104,1,0.287,0.391,0.677,-0.5
43,Bobby DalbecBOS,1B,104,285,35,59,0.207,8,2,11,32,104,26,104,2,0.278,0.365,0.643,-0.6
46,Paul GoldschmidtSTL,1B,115,433,87,146,0.337,34,0,31,100,273,60,103,5,0.419,0.63,1.049,6.8
46,Max MuncyLAD,3B,100,334,51,64,0.192,15,1,16,47,129,69,103,2,0.33,0.386,0.716,1.9
46,Bryan ReynoldsPIT,CF,106,391,56,101,0.258,14,3,20,46,181,44,103,5,0.342,0.463,0.805,2.3
46,Daulton VarshoARI,RF,112,396,54,93,0.235,18,3,16,56,165,37,103,8,0.305,0.417,0.722,3
46,Jeremy PenaHOU,SS,99,378,52,93,0.246,15,1,16,44,158,19,103,7,0.287,0.418,0.705,3.6
