RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,109,398,51,92,0.231,20,1,18,58,168,55,146,0,0.331,0.422,0.753,2.5
2,Kyle SchwarberPHI,LF,106,397,69,81,0.204,14,0,34,67,197,58,142,5,0.309,0.496,0.805,1.2
3,Patrick WisdomCHC,3B,103,360,53,79,0.219,22,0,20,52,161,47,139,6,0.316,0.447,0.764,1.5
4,Adolis GarciaTEX,RF,104,409,58,101,0.247,21,4,18,70,184,27,125,15,0.296,0.45,0.746,2.4
5,Dansby SwansonATL,SS,110,425,72,124,0.292,22,1,16,58,196,34,122,14,0.348,0.461,0.809,4.1
6,C.J. CronCOL,1B,107,417,60,116,0.278,25,2,22,74,211,28,120,0,0.33,0.506,0.836,2.6
6,Matt OlsonATL,1B,110,423,53,105,0.248,36,0,21,70,204,54,120,0,0.336,0.482,0.818,2.3
8,Jared WalshLAA,1B,103,375,39,86,0.229,18,2,14,42,150,21,119,1,0.276,0.4,0.676,0.1
9,Aaron JudgeNYY,RF,105,399,91,120,0.301,18,0,43,97,267,58,118,11,0.389,0.669,1.058,6.3
9,Austin RileyATL,3B,108,423,65,125,0.296,33,1,29,69,247,33,118,2,0.358,0.584,0.942,4.8
9,Bo BichetteTOR,SS,107,443,59,116,0.262,27,0,15,60,188,27,118,7,0.303,0.424,0.727,1.5
9,Brandon MarshPHI/LAA,CF,97,302,36,69,0.228,9,2,8,38,106,23,118,8,0.287,0.351,0.638,0.7
13,Luke VoitSD/WSH,DH,86,311,40,73,0.235,18,0,14,50,133,41,114,1,0.328,0.428,0.755,0.9
14,Rhys HoskinsPHI,1B,107,395,60,100,0.253,20,2,24,54,196,52,113,1,0.344,0.496,0.841,2.8
15,Joey GalloLAD/NYY,RF,86,243,32,39,0.16,4,1,12,24,81,40,112,2,0.279,0.333,0.612,0
15,Matt ChapmanTOR,3B,102,357,57,85,0.238,18,0,21,58,166,37,112,1,0.316,0.465,0.781,2.3
17,Tommy PhamBOS/CIN,LF,97,365,61,86,0.236,13,1,12,42,137,43,110,7,0.315,0.375,0.69,0.5
17,Cody BellingerLAD,CF,100,364,53,77,0.212,19,3,15,46,147,28,110,11,0.27,0.404,0.673,1.7
19,Christian YelichMIL,LF,103,388,70,102,0.263,18,4,8,35,152,59,109,16,0.364,0.392,0.756,2.2
19,Julio RodriguezSEA,CF,96,365,55,99,0.271,19,2,18,57,176,28,109,21,0.334,0.482,0.816,4
21,Randy ArozarenaTB,LF,103,395,45,102,0.258,24,2,12,51,166,29,108,21,0.319,0.42,0.74,1.4
22,Chris TaylorLAD,LF,77,262,33,61,0.233,20,3,6,29,105,29,106,7,0.312,0.401,0.713,0.2
22,Shohei OhtaniLAA,SP,106,396,60,100,0.253,17,3,24,65,195,53,106,11,0.344,0.492,0.837,1.9
24,Kole CalhounTEX,RF,97,322,35,68,0.211,14,1,11,43,117,21,105,2,0.269,0.363,0.632,-0.8
24,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.1
24,Ryan McMahonCOL,3B,105,359,41,87,0.242,17,3,10,50,140,49,105,7,0.338,0.39,0.728,2.6
27,Franmil ReyesCLE,DH,70,263,24,56,0.213,9,0,9,28,92,14,104,2,0.254,0.35,0.603,-0.9
27,Jorge MateoBAL,SS,100,328,44,72,0.22,15,5,11,34,130,18,104,26,0.27,0.396,0.666,2.4
29,Nick CastellanosPHI,RF,107,415,46,107,0.258,22,0,10,54,159,26,103,4,0.305,0.383,0.688,-0.7
29,Willy AdamesMIL,SS,86,345,56,76,0.22,17,0,22,63,159,31,103,3,0.284,0.461,0.745,2.2
31,Byron BuxtonMIN,CF,82,302,57,66,0.219,13,3,26,47,163,29,102,3,0.299,0.54,0.839,3.3
32,Adam DuvallATL,LF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,-0.1
32,Ryan MountcastleBAL,1B,94,369,42,93,0.252,22,0,14,52,157,23,101,4,0.294,0.425,0.719,1
34,Nathaniel LoweTEX,1B,103,390,48,111,0.285,18,2,16,47,181,28,100,1,0.333,0.464,0.797,1.2
35,Josh DonaldsonNYY,3B,88,316,36,70,0.222,21,0,10,40,121,35,99,2,0.304,0.383,0.687,1.9
35,Eduardo EscobarNYM,3B,96,363,41,80,0.22,21,3,12,43,143,26,99,0,0.271,0.394,0.665,0
35,Marcell OzunaATL,DH,102,395,48,85,0.215,13,0,19,42,155,27,99,2,0.267,0.392,0.659,-1.1
35,Ian HappCHC,LF,104,375,46,103,0.275,27,2,9,46,161,44,99,6,0.356,0.429,0.785,3
35,Trent GrishamSD,CF,107,345,44,67,0.194,14,2,13,41,124,44,99,4,0.291,0.359,0.651,1.5
40,J.D. MartinezBOS,DH,93,363,53,102,0.281,34,0,9,42,163,34,98,0,0.347,0.449,0.796,0.8
41,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.9
42,Jake CronenworthSD,2B,108,406,68,96,0.236,23,3,11,56,158,52,96,1,0.339,0.389,0.728,3.5
42,Bobby Witt Jr.KC,SS,98,381,54,98,0.257,19,5,15,56,172,21,96,21,0.301,0.451,0.752,0.7
44,Avisail GarciaMIA,RF,88,323,29,75,0.232,8,0,7,30,104,13,95,4,0.269,0.322,0.591,-0.8
44,Bobby DalbecBOS,1B,97,268,32,55,0.205,7,2,11,32,99,26,95,2,0.28,0.369,0.649,-0.6
46,Robbie GrossmanATL/DET,LF,86,281,24,58,0.206,15,1,2,24,81,39,94,3,0.313,0.288,0.601,0.2
46,Francisco LindorNYM,SS,108,419,69,113,0.27,17,3,19,77,193,45,94,10,0.346,0.461,0.807,4.2
48,Giancarlo StantonNYY,DH,80,289,40,66,0.228,6,0,24,61,144,35,93,0,0.309,0.498,0.807,1
48,Paul GoldschmidtSTL,1B,102,383,74,127,0.332,30,0,26,84,235,54,93,5,0.415,0.614,1.029,5.7
48,Javier BaezDET,SS,95,364,39,81,0.223,22,2,10,43,137,18,93,4,0.265,0.376,0.641,0.9
